Selecao;Orcado;Atualizado;Empenhado;Liquidado
*********Modalidade da Despesa: Aplicacoes Diretas;2.360.000,00;803.244,29;428.549,43;249.668,76
**********Fonte: Tesouro Municipal;2.360.000,00;803.244,29;428.549,43;249.668,76
*******Elemento Economico: Outros Servicos de Terceiros - Pessoa Juridica;295.000,00;2.281.606,61;1.560.334,63;221.472,70
********Categoria da Despesa: Despesas de Capital;295.000,00;2.281.606,61;1.560.334,63;221.472,70
*********Modalidade da Despesa: Aplicacoes Diretas;295.000,00;2.281.606,61;1.560.334,63;221.472,70
**********Fonte: Tesouro Municipal;295.000,00;2.281.606,61;1.560.334,63;221.472,70
****Sub-Funcao: Recuperacao de Areas Degradadas;2.480.020,00;2.480.020,00;902.575,88;898.163,92
*****Programa: Aprimoramento da infraestrutura urbana;2.480.020,00;2.480.020,00;902.575,88;898.163,92
******Projeto/Atividade: Obras e Servicos nas Areas de Riscos Geologicos;2.480.020,00;2.480.020,00;902.575,88;898.163,92
*******Elemento Economico: Obras e Instalacoes;2.412.410,00;2.412.410,00;902.575,88;898.163,92
********Categoria da Despesa: Despesas de Capital;2.412.410,00;2.412.410,00;902.575,88;898.163,92
*********Modalidade da Despesa: Aplicacoes Diretas;2.412.410,00;2.412.410,00;902.575,88;898.163,92
**********Fonte: Tesouro Municipal;2.412.410,00;2.412.410,00;902.575,88;898.163,92
*******Elemento Economico: Outros Servicos de Terceiros - Pessoa Juridica;67.610,00;67.610,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;67.610,00;67.610,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;67.610,00;67.610,00;0,00;0,00
**********Fonte: Tesouro Municipal;67.610,00;67.610,00;0,00;0,00
****Sub-Funcao: Servicos Urbanos;7.453.729,00;7.564.977,93;6.486.214,97;4.952.597,83
*****Programa: Aprimoramento da infraestrutura urbana;3.740.917,00;3.857.766,61;3.626.006,78;2.810.021,20
******Projeto/Atividade: Locacao de Veiculos Pesados, Maquinas e Equipamentos;900.000,00;742.454,67;660.859,87;548.031,80
*******Elemento Economico: Obrigacoes Tributarias e Contributivas;5.000,00;5.000,00;0,00;0,00
********Categoria da Despesa: Despesas Correntes;5.000,00;5.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;5.000,00;5.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;5.000,00;5.000,00;0,00;0,00
*******Elemento Economico: Outros Servicos de Terceiros - Pessoa Juridica;895.000,00;737.454,67;660.859,87;548.031,80
********Categoria da Despesa: Despesas Correntes;895.000,00;737.454,67;660.859,87;548.031,80
*********Modalidade da Despesa: Aplicacoes Diretas;895.000,00;737.454,67;660.859,87;548.031,80
**********Fonte: Tesouro Municipal;895.000,00;737.454,67;660.859,87;548.031,80
******Projeto/Atividade: Manutencao de  Vias,  Logradouros e Areas Publicas;2.840.917,00;3.115.311,94;2.965.146,91;2.261.989,40
*******Elemento Economico: Material de Consumo;401.075,00;395.885,01;365.938,54;342.009,54
********Categoria da Despesa: Despesas Correntes;401.075,00;395.885,01;365.938,54;342.009,54
*********Modalidade da Despesa: Aplicacoes Diretas;401.075,00;395.885,01;365.938,54;342.009,54
**********Fonte: Tesouro Municipal;401.075,00;395.885,01;365.938,54;342.009,54
*******Elemento Economico: Obrigacoes Tributarias e Contributivas;5.142,00;5.142,00;0,00;0,00
********Categoria da Despesa: Despesas Correntes;5.142,00;5.142,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;5.142,00;5.142,00;0,00;0,00
**********Fonte: Tesouro Municipal;5.142,00;5.142,00;0,00;0,00
*******Elemento Economico: Outros Servicos de Terceiros - Pessoa Juridica;2.434.700,00;2.714.284,93;2.599.208,37;1.919.979,86
********Categoria da Despesa: Despesas Correntes;2.434.700,00;2.714.284,93;2.599.208,37;1.919.979,86
*********Modalidade da Despesa: Aplicacoes Diretas;2.434.700,00;2.714.284,93;2.599.208,37;1.919.979,86
**********Fonte: Tesouro Municipal;2.434.700,00;2.714.284,93;2.599.208,37;1.919.979,86
*****Programa: Cidade mais verde;3.712.812,00;3.707.211,32;2.860.208,19;2.142.576,63
******Projeto/Atividade: Conservacao de Areas Verdes e Vegetacao Arborea;3.712.812,00;3.707.211,32;2.860.208,19;2.142.576,63
*******Elemento Economico: Outros Servicos de Terceiros - Pessoa Juridica;3.712.812,00;3.707.211,32;2.860.208,19;2.142.576,63
********Categoria da Despesa: Despesas Correntes;3.712.812,00;3.707.211,32;2.860.208,19;2.142.576,63
*********Modalidade da Despesa: Aplicacoes Diretas;3.712.812,00;3.707.211,32;2.860.208,19;2.142.576,63
**********Fonte: Tesouro Municipal;3.712.812,00;3.707.211,32;2.860.208,19;2.142.576,63
*Orgao: Subprefeitura Santana/Tucuruvi;29.683.132,00;28.247.660,70;24.241.658,26;20.784.599,02
**Unidade: Administracao da Subprefeitura;29.683.132,00;28.247.660,70;24.241.658,26;20.784.599,02
***Funcao: Agricultura;11.774,00;4.230,00;3.510,00;1.569,92
****Sub-Funcao: Abastecimento;11.774,00;4.230,00;3.510,00;1.569,92
*****Programa: Gerenciamento do sistema de abastecimento;11.774,00;4.230,00;3.510,00;1.569,92
******Projeto/Atividade: Operacao e Manutencao das Unidades de Abastecimento;11.774,00;4.230,00;3.510,00;1.569,92
*******Elemento Economico: Locacao de Mao-de-Obra;3.000,00;0,00;0,00;0,00
********Categoria da Despesa: Despesas Correntes;3.000,00;0,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;3.000,00;0,00;0,00;0,00
**********Fonte: Tesouro Municipal;3.000,00;0,00;0,00;0,00
*******Elemento Economico: Material de Consumo;3.000,00;0,00;0,00;0,00
********Categoria da Despesa: Despesas Correntes;3.000,00;0,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;3.000,00;0,00;0,00;0,00
**********Fonte: Tesouro Municipal;3.000,00;0,00;0,00;0,00
*******Elemento Economico: Outros Servicos de Terceiros - Pessoa Juridica;5.774,00;4.230,00;3.510,00;1.569,92
********Categoria da Despesa: Despesas Correntes;5.774,00;4.230,00;3.510,00;1.569,92
*********Modalidade da Despesa: Aplicacoes Diretas;5.774,00;4.230,00;3.510,00;1.569,92
**********Fonte: Tesouro Municipal;5.774,00;4.230,00;3.510,00;1.569,92
***Funcao: Assistencia Social;209.707,00;204.394,00;158.298,34;136.832,68
****Sub-Funcao: Assistencia a Crianca e ao Adolescente;209.707,00;204.394,00;158.298,34;136.832,68
*****Programa: Fortalecimento da rede de protecao social - Basica;209.707,00;204.394,00;158.298,34;136.832,68
******Projeto/Atividade: Administracao dos Conselhos Tutelares;209.707,00;204.394,00;158.298,34;136.832,68
*******Elemento Economico: Equipamentos e Material Permanente;4.000,00;4.000,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;4.000,00;4.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;4.000,00;4.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;4.000,00;4.000,00;0,00;0,00
*******Elemento Economico: Material de Consumo;5.000,00;5.000,00;2.179,85;2.179,85
********Categoria da Despesa: Despesas Correntes;5.000,00;5.000,00;2.179,85;2.179,85
*********Modalidade da Despesa: Aplicacoes Diretas;5.000,00;5.000,00;2.179,85;2.179,85
**********Fonte: Tesouro Municipal;5.000,00;5.000,00;2.179,85;2.179,85
*******Elemento Economico: Obrigacoes Tributarias e Contributivas;21.707,00;21.707,00;15.479,13;14.112,80
********Categoria da Despesa: Despesas Correntes;21.707,00;21.707,00;15.479,13;14.112,80
*********Modalidade da Despesa: Aplicacoes Diretas;21.707,00;21.707,00;15.479,13;14.112,80
**********Fonte: Tesouro Municipal;21.707,00;21.707,00;15.479,13;14.112,80
*******Elemento Economico: Outros Servicos de Terceiros - Pessoa Fisica;109.000,00;109.000,00;78.352,36;72.641,89
********Categoria da Despesa: Despesas Correntes;109.000,00;109.000,00;78.352,36;72.641,89
*********Modalidade da Despesa: Aplicacoes Diretas;109.000,00;109.000,00;78.352,36;72.641,89
**********Fonte: Tesouro Municipal;109.000,00;109.000,00;78.352,36;72.641,89
*******Elemento Economico: Outros Servicos de Terceiros - Pessoa Juridica;70.000,00;64.687,00;62.287,00;47.898,14
********Categoria da Despesa: Despesas Correntes;70.000,00;64.687,00;62.287,00;47.898,14
*********Modalidade da Despesa: Aplicacoes Diretas;70.000,00;64.687,00;62.287,00;47.898,14
**********Fonte: Tesouro Municipal;70.000,00;64.687,00;62.287,00;47.898,14
***Funcao: Gestao Ambiental;100.000,00;100.000,00;0,00;0,00
****Sub-Funcao: Infra-Estrutura Urbana;100.000,00;100.000,00;0,00;0,00
*****Programa: Melhoria da mobilidade urbana - Eficiencia no transito;100.000,00;100.000,00;0,00;0,00
******Projeto/Atividade: E3022 - Implantacao de Ciclofaixas e Ciclovias;100.000,00;100.000,00;0,00;0,00
*******Elemento Economico: Obras e Instalacoes;100.000,00;100.000,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;100.000,00;100.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;100.000,00;100.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;100.000,00;100.000,00;0,00;0,00
***Funcao: Saneamento;3.824.600,00;4.213.717,56;3.457.037,77;2.604.715,98
****Sub-Funcao: Saneamento Basico Urbano;3.824.600,00;4.213.717,56;3.457.037,77;2.604.715,98
*****Programa: Melhoria da drenagem urbana;3.824.600,00;4.213.717,56;3.457.037,77;2.604.715,98
******Projeto/Atividade: Limpeza de Boca de Lobo e Pocos de Visita;1.000.000,00;1.479.857,72;1.478.824,70;1.127.017,81
*******Elemento Economico: Outros Servicos de Terceiros - Pessoa Juridica;1.000.000,00;1.479.857,72;1.478.824,70;1.127.017,81
********Categoria da Despesa: Despesas Correntes;1.000.000,00;1.479.857,72;1.478.824,70;1.127.017,81
*********Modalidade da Despesa: Aplicacoes Diretas;1.000.000,00;1.479.857,72;1.478.824,70;1.127.017,81
**********Fonte: Tesouro Municipal;1.000.000,00;1.479.857,72;1.478.824,70;1.127.017,81
******Projeto/Atividade: Limpeza Manual de Corregos;453.600,00;403.459,84;397.813,07;293.298,17
*******Elemento Economico: Outros Servicos de Terceiros - Pessoa Juridica;453.600,00;403.459,84;397.813,07;293.298,17
********Categoria da Despesa: Despesas Correntes;453.600,00;403.459,84;397.813,07;293.298,17
*********Modalidade da Despesa: Aplicacoes Diretas;453.600,00;403.459,84;397.813,07;293.298,17
**********Fonte: Tesouro Municipal;453.600,00;403.459,84;397.813,07;293.298,17
******Projeto/Atividade: Limpeza Mecanica de Corregos;751.000,00;750.000,00;0,00;0,00
*******Elemento Economico: Outros Servicos de Terceiros - Pessoa Juridica;751.000,00;750.000,00;0,00;0,00
********Categoria da Despesa: Despesas Correntes;751.000,00;750.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;751.000,00;750.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;751.000,00;750.000,00;0,00;0,00
******Projeto/Atividade: Manutencao de Galerias, Canais, Corregos;1.620.000,00;1.580.400,00;1.580.400,00;1.184.400,00
*******Elemento Economico: Outros Servicos de Terceiros - Pessoa Juridica;1.620.000,00;1.580.400,00;1.580.400,00;1.184.400,00
********Categoria da Despesa: Despesas Correntes;1.620.000,00;1.580.400,00;1.580.400,00;1.184.400,00
*********Modalidade da Despesa: Aplicacoes Diretas;1.620.000,00;1.580.400,00;1.580.400,00;1.184.400,00
**********Fonte: Tesouro Municipal;1.620.000,00;1.580.400,00;1.580.400,00;1.184.400,00
***Funcao: Urbanismo;25.537.051,00;23.725.319,14;20.622.812,15;18.041.480,44
****Sub-Funcao: Administracao Geral;15.283.833,00;15.549.465,02;13.753.646,18;12.976.884,95
*****Programa: Suporte administrativo;15.283.833,00;15.549.465,02;13.753.646,18;12.976.884,95
******Projeto/Atividade: Administracao da Subprefeitura;15.167.833,00;15.329.403,48;13.655.971,75;12.956.902,74
*******Elemento Economico: Auxilio-Alimentacao;1.515.856,00;1.407.892,25;1.281.967,05;1.281.967,05
********Categoria da Despesa: Despesas Correntes;1.515.856,00;1.407.892,25;1.281.967,05;1.281.967,05
*********Modalidade da Despesa: Aplicacoes Diretas;1.515.856,00;1.407.892,25;1.281.967,05;1.281.967,05
**********Fonte: Tesouro Municipal;1.515.856,00;1.407.892,25;1.281.967,05;1.281.967,05
*******Elemento Economico: Auxilio-Transporte;338.321,00;302.432,27;279.114,52;279.114,52
********Categoria da Despesa: Despesas Correntes;338.321,00;302.432,27;279.114,52;279.114,52
*********Modalidade da Despesa: Aplicacoes Diretas;338.321,00;302.432,27;279.114,52;279.114,52
**********Fonte: Tesouro Municipal;338.321,00;302.432,27;279.114,52;279.114,52
*******Elemento Economico: Diarias - Civil;1.000,00;0,00;0,00;0,00
********Categoria da Despesa: Despesas Correntes;1.000,00;0,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;1.000,00;0,00;0,00;0,00
**********Fonte: Tesouro Municipal;1.000,00;0,00;0,00;0,00
*******Elemento Economico: Equipamentos e Material Permanente;33.362,00;33.362,00;3.308,10;3.308,10
********Categoria da Despesa: Despesas de Capital;33.362,00;33.362,00;3.308,10;3.308,10
*********Modalidade da Despesa: Aplicacoes Diretas;33.362,00;33.362,00;3.308,10;3.308,10
**********Fonte: Tesouro Municipal;33.362,00;33.362,00;3.308,10;3.308,10
*******Elemento Economico: Material de Consumo;181.501,00;138.948,69;89.237,67;62.137,55
********Categoria da Despesa: Despesas Correntes;181.501,00;138.948,69;89.237,67;62.137,55
*********Modalidade da Despesa: Aplicacoes Diretas;181.501,00;138.948,69;89.237,67;62.137,55
**********Fonte: Tesouro Municipal;181.501,00;138.948,69;89.237,67;62.137,55
*******Elemento Economico: Obrigacoes Tributarias e Contributivas;15.953,00;23.174,00;22.235,33;17.036,16
********Categoria da Despesa: Despesas Correntes;15.953,00;23.174,00;22.235,33;17.036,16
*********Modalidade da Despesa: Aplicacoes Diretas;15.953,00;23.174,00;22.235,33;17.036,16
**********Fonte: Tesouro Municipal;15.953,00;23.174,00;22.235,33;17.036,16
*******Elemento Economico: Outros Servicos de Terceiros - Pessoa Juridica;2.256.706,00;2.596.300,27;2.532.908,87;1.866.139,15
********Categoria da Despesa: Despesas Correntes;2.256.706,00;2.596.300,27;2.532.908,87;1.866.139,15
*********Modalidade da Despesa: Aplicacoes Diretas;2.256.706,00;2.596.300,27;2.532.908,87;1.866.139,15
**********Fonte: Tesouro Municipal;2.256.706,00;2.596.300,27;2.532.908,87;1.866.139,15
*******Elemento Economico: Passagens e Despesas com Locomocao;0,00;2.160,00;2.160,00;2.160,00
********Categoria da Despesa: Despesas Correntes;0,00;2.160,00;2.160,00;2.160,00
*********Modalidade da Despesa: Aplicacoes Diretas;0,00;2.160,00;2.160,00;2.160,00
**********Fonte: Tesouro Municipal;0,00;2.160,00;2.160,00;2.160,00
*******Elemento Economico: Vencimentos e Vantagens Fixas - Pessoal Civil;10.825.134,00;10.825.134,00;9.445.040,21;9.445.040,21
********Categoria da Despesa: Despesas Correntes;10.825.134,00;10.825.134,00;9.445.040,21;9.445.040,21
*********Modalidade da Despesa: Aplicacoes Diretas;10.825.134,00;10.825.134,00;9.445.040,21;9.445.040,21
**********Fonte: Tesouro Municipal;10.825.134,00;10.825.134,00;9.445.040,21;9.445.040,21
******Projeto/Atividade: Conservacao de Imoveis Proprios e Locados das Subprefeituras;116.000,00;220.061,54;97.674,43;19.982,21
*******Elemento Economico: Locacao de Mao-de-Obra;2.000,00;30.000,00;0,00;0,00
********Categoria da Despesa: Despesas Correntes;2.000,00;30.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;2.000,00;30.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;2.000,00;30.000,00;0,00;0,00
*******Elemento Economico: Outros Servicos de Terceiros - Pessoa Juridica;114.000,00;190.061,54;97.674,43;19.982,21
********Categoria da Despesa: Despesas Correntes;114.000,00;190.061,54;97.674,43;19.982,21
*********Modalidade da Despesa: Aplicacoes Diretas;114.000,00;190.061,54;97.674,43;19.982,21
**********Fonte: Tesouro Municipal;114.000,00;190.061,54;97.674,43;19.982,21
****Sub-Funcao: Infra-Estrutura Urbana;2.140.000,00;354.448,94;137.801,60;114.979,49
*****Programa: Aprimoramento da infraestrutura urbana;2.140.000,00;354.448,94;137.801,60;114.979,49
******Projeto/Atividade: Construcao, Ampliacao e Reforma de Equipamentos das Subprefeituras;100.000,00;99.448,94;0,00;0,00
*******Elemento Economico: Obras e Instalacoes;50.000,00;49.448,94;0,00;0,00
********Categoria da Despesa: Despesas de Capital;50.000,00;49.448,94;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;50.000,00;49.448,94;0,00;0,00
**********Fonte: Tesouro Municipal;50.000,00;49.448,94;0,00;0,00
*******Elemento Economico: Outros Servicos de Terceiros - Pessoa Juridica;50.000,00;50.000,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;50.000,00;50.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;50.000,00;50.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;50.000,00;50.000,00;0,00;0,00
******Projeto/Atividade: E1161 - Instalacao em Pracas de Equipamentos Esportivos para Pessoas Idosas para Praticas ao Ar Livre;25.000,00;25.000,00;0,00;0,00
*******Elemento Economico: Obras e Instalacoes;25.000,00;25.000,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;25.000,00;25.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;25.000,00;25.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;25.000,00;25.000,00;0,00;0,00
******Projeto/Atividade: E6037 - Revitalizacao da Rua Benedito Siqueira, CEP: 02420-110;15.000,00;15.000,00;0,00;0,00
*******Elemento Economico: Outros Servicos de Terceiros - Pessoa Juridica;15.000,00;15.000,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;15.000,00;15.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;15.000,00;15.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;15.000,00;15.000,00;0,00;0,00
******Projeto/Atividade: Intervencao, Urbanizacao e Melhoria de Bairros;2.000.000,00;215.000,00;137.801,60;114.979,49
*******Elemento Economico: Material de Consumo;200.000,00;0,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;200.000,00;0,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;200.000,00;0,00;0,00;0,00
**********Fonte: Tesouro Municipal;200.000,00;0,00;0,00;0,00
*******Elemento Economico: Obras e Instalacoes;1.600.000,00;141.897,05;81.698,65;73.657,96
********Categoria da Despesa: Despesas de Capital;1.600.000,00;141.897,05;81.698,65;73.657,96
*********Modalidade da Despesa: Aplicacoes Diretas;1.600.000,00;141.897,05;81.698,65;73.657,96
**********Fonte: Tesouro Municipal;1.600.000,00;141.897,05;81.698,65;73.657,96
*******Elemento Economico: Outros Servicos de Terceiros - Pessoa Juridica;200.000,00;73.102,95;56.102,95;41.321,53
********Categoria da Despesa: Despesas de Capital;200.000,00;73.102,95;56.102,95;41.321,53
*********Modalidade da Despesa: Aplicacoes Diretas;200.000,00;73.102,95;56.102,95;41.321,53
**********Fonte: Tesouro Municipal;200.000,00;73.102,95;56.102,95;41.321,53
****Sub-Funcao: Recuperacao de Areas Degradadas;449.520,00;449.520,00;275.574,34;135.374,10
*****Programa: Aprimoramento da infraestrutura urbana;449.520,00;449.520,00;275.574,34;135.374,10
******Projeto/Atividade: Obras e Servicos nas Areas de Riscos Geologicos;449.520,00;449.520,00;275.574,34;135.374,10
*******Elemento Economico: Obras e Instalacoes;449.520,00;449.520,00;275.574,34;135.374,10
********Categoria da Despesa: Despesas de Capital;449.520,00;449.520,00;275.574,34;135.374,10
*********Modalidade da Despesa: Aplicacoes Diretas;449.520,00;449.520,00;275.574,34;135.374,10
**********Fonte: Tesouro Municipal;449.520,00;449.520,00;275.574,34;135.374,10
****Sub-Funcao: Servicos Urbanos;7.663.698,00;7.371.885,18;6.455.790,03;4.814.241,90
*****Programa: Aprimoramento da infraestrutura urbana;4.422.332,00;4.130.519,18;3.825.869,13;3.033.506,08
******Projeto/Atividade: Locacao de Veiculos Pesados, Maquinas e Equipamentos;610.385,00;293.090,47;288.341,34;209.238,30
*******Elemento Economico: Obrigacoes Tributarias e Contributivas;4.785,00;4.785,00;135,23;135,23
********Categoria da Despesa: Despesas Correntes;4.785,00;4.785,00;135,23;135,23
*********Modalidade da Despesa: Aplicacoes Diretas;4.785,00;4.785,00;135,23;135,23
**********Fonte: Tesouro Municipal;4.785,00;4.785,00;135,23;135,23
*******Elemento Economico: Outros Servicos de Terceiros - Pessoa Juridica;605.600,00;288.305,47;288.206,11;209.103,07
********Categoria da Despesa: Despesas Correntes;605.600,00;288.305,47;288.206,11;209.103,07
*********Modalidade da Despesa: Aplicacoes Diretas;605.600,00;288.305,47;288.206,11;209.103,07
**********Fonte: Tesouro Municipal;605.600,00;288.305,47;288.206,11;209.103,07
******Projeto/Atividade: Manutencao de  Vias,  Logradouros e Areas Publicas;3.811.947,00;3.837.428,71;3.537.527,79;2.824.267,78
*******Elemento Economico: Material de Consumo;728.380,00;575.777,01;376.251,63;319.566,53
********Categoria da Despesa: Despesas Correntes;728.380,00;575.777,01;376.251,63;319.566,53
*********Modalidade da Despesa: Aplicacoes Diretas;728.380,00;575.777,01;376.251,63;319.566,53
**********Fonte: Tesouro Municipal;728.380,00;575.777,01;376.251,63;319.566,53
*******Elemento Economico: Outros Servicos de Terceiros - Pessoa Juridica;3.083.567,00;3.261.651,70;3.161.276,16;2.504.701,25
********Categoria da Despesa: Despesas Correntes;3.083.567,00;3.261.651,70;3.161.276,16;2.504.701,25
*********Modalidade da Despesa: Aplicacoes Diretas;3.083.567,00;3.261.651,70;3.161.276,16;2.504.701,25
**********Fonte: Tesouro Municipal;3.083.567,00;3.261.651,70;3.161.276,16;2.504.701,25
*****Programa: Cidade mais verde;3.241.366,00;3.241.366,00;2.629.920,90;1.780.735,82
******Projeto/Atividade: Conservacao de Areas Verdes e Vegetacao Arborea;3.241.366,00;3.241.366,00;2.629.920,90;1.780.735,82
*******Elemento Economico: Outros Servicos de Terceiros - Pessoa Juridica;3.241.366,00;3.241.366,00;2.629.920,90;1.780.735,82
********Categoria da Despesa: Despesas Correntes;3.241.366,00;3.241.366,00;2.629.920,90;1.780.735,82
*********Modalidade da Despesa: Aplicacoes Diretas;3.241.366,00;3.241.366,00;2.629.920,90;1.780.735,82
**********Fonte: Tesouro Municipal;3.241.366,00;3.241.366,00;2.629.920,90;1.780.735,82
*Orgao: Subprefeitura Santo Amaro;35.093.436,00;34.542.889,90;26.723.598,38;23.201.785,92
**Unidade: Administracao da Subprefeitura;35.093.436,00;34.542.889,90;26.723.598,38;23.201.785,92
***Funcao: Agricultura;10.782,00;0,00;0,00;0,00
****Sub-Funcao: Abastecimento;10.782,00;0,00;0,00;0,00
*****Programa: Gerenciamento do sistema de abastecimento;10.782,00;0,00;0,00;0,00
******Projeto/Atividade: Operacao e Manutencao das Unidades de Abastecimento;10.782,00;0,00;0,00;0,00
*******Elemento Economico: Locacao de Mao-de-Obra;3.000,00;0,00;0,00;0,00
********Categoria da Despesa: Despesas Correntes;3.000,00;0,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;3.000,00;0,00;0,00;0,00
**********Fonte: Tesouro Municipal;3.000,00;0,00;0,00;0,00
*******Elemento Economico: Material de Consumo;3.000,00;0,00;0,00;0,00
********Categoria da Despesa: Despesas Correntes;3.000,00;0,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;3.000,00;0,00;0,00;0,00
**********Fonte: Tesouro Municipal;3.000,00;0,00;0,00;0,00
*******Elemento Economico: Outros Servicos de Terceiros - Pessoa Juridica;4.782,00;0,00;0,00;0,00
********Categoria da Despesa: Despesas Correntes;4.782,00;0,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;4.782,00;0,00;0,00;0,00
**********Fonte: Tesouro Municipal;4.782,00;0,00;0,00;0,00
***Funcao: Assistencia Social;358.310,00;471.314,03;392.154,77;324.837,65
****Sub-Funcao: Assistencia a Crianca e ao Adolescente;358.310,00;471.314,03;392.154,77;324.837,65
*****Programa: Fortalecimento da rede de protecao social - Basica;358.310,00;471.314,03;392.154,77;324.837,65
******Projeto/Atividade: Administracao dos Conselhos Tutelares;358.310,00;471.314,03;392.154,77;324.837,65
*******Elemento Economico: Equipamentos e Material Permanente;5.000,00;5.000,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;5.000,00;5.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;5.000,00;5.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;5.000,00;5.000,00;0,00;0,00
*******Elemento Economico: Material de Consumo;6.000,00;4.633,65;3.818,05;3.818,05
********Categoria da Despesa: Despesas Correntes;6.000,00;4.633,65;3.818,05;3.818,05
*********Modalidade da Despesa: Aplicacoes Diretas;6.000,00;4.633,65;3.818,05;3.818,05
**********Fonte: Tesouro Municipal;6.000,00;4.633,65;3.818,05;3.818,05
*******Elemento Economico: Obrigacoes Tributarias e Contributivas;25.000,00;21.433,51;21.432,11;18.201,08
********Categoria da Despesa: Despesas Correntes;25.000,00;21.433,51;21.432,11;18.201,08
*********Modalidade da Despesa: Aplicacoes Diretas;25.000,00;21.433,51;21.432,11;18.201,08
**********Fonte: Tesouro Municipal;25.000,00;21.433,51;21.432,11;18.201,08
*******Elemento Economico: Outros Servicos de Terceiros - Pessoa Fisica;136.310,00;136.310,00;81.558,73;77.308,42
********Categoria da Despesa: Despesas Correntes;136.310,00;136.310,00;81.558,73;77.308,42
*********Modalidade da Despesa: Aplicacoes Diretas;136.310,00;136.310,00;81.558,73;77.308,42
**********Fonte: Tesouro Municipal;136.310,00;136.310,00;81.558,73;77.308,42
*******Elemento Economico: Outros Servicos de Terceiros - Pessoa Juridica;186.000,00;303.936,87;285.345,88;225.510,10
********Categoria da Despesa: Despesas Correntes;186.000,00;303.936,87;285.345,88;225.510,10
*********Modalidade da Despesa: Aplicacoes Diretas;186.000,00;303.936,87;285.345,88;225.510,10
**********Fonte: Tesouro Municipal;186.000,00;303.936,87;285.345,88;225.510,10
***Funcao: Cultura;762.620,00;33.700,00;0,00;0,00
****Sub-Funcao: Difusao Cultural;762.620,00;33.700,00;0,00;0,00
*****Programa: Promocao de atividades culturais;762.620,00;33.700,00;0,00;0,00
******Projeto/Atividade: Apoio e Incentivo as Feiras de Arte, Artesanato e Antiguidades;20.000,00;20.000,00;0,00;0,00
*******Elemento Economico: Material de Consumo;20.000,00;20.000,00;0,00;0,00
********Categoria da Despesa: Despesas Correntes;20.000,00;20.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;20.000,00;20.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;20.000,00;20.000,00;0,00;0,00
******Projeto/Atividade: Operacao de Equipamentos de Cultura;742.620,00;13.700,00;0,00;0,00
*******Elemento Economico: Locacao de Mao-de-Obra;445.520,00;0,00;0,00;0,00
********Categoria da Despesa: Despesas Correntes;445.520,00;0,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;445.520,00;0,00;0,00;0,00
**********Fonte: Tesouro Municipal;445.520,00;0,00;0,00;0,00
*******Elemento Economico: Material de Consumo;4.100,00;4.100,00;0,00;0,00
********Categoria da Despesa: Despesas Correntes;4.100,00;4.100,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;4.100,00;4.100,00;0,00;0,00
**********Fonte: Tesouro Municipal;4.100,00;4.100,00;0,00;0,00
