Selecao;Orcado;Atualizado;Empenhado;Liquidado
*********Modalidade da Despesa: Aplicacoes Diretas;2.700,00;2.700,00;498,47;498,47
**********Fonte: Tesouro Municipal;2.700,00;2.700,00;498,47;498,47
********Elemento Economico: Obrigacoes Tributarias e Contributivas;18.240,00;18.240,00;17.850,45;17.000,83
*********Modalidade da Despesa: Aplicacoes Diretas;18.240,00;18.240,00;17.850,45;17.000,83
**********Fonte: Tesouro Municipal;18.240,00;18.240,00;17.850,45;17.000,83
********Elemento Economico: Outros Servicos de Terceiros - Pessoa Fisica;85.500,00;85.500,00;85.002,95;85.002,95
*********Modalidade da Despesa: Aplicacoes Diretas;85.500,00;85.500,00;85.002,95;85.002,95
**********Fonte: Tesouro Municipal;85.500,00;85.500,00;85.002,95;85.002,95
********Elemento Economico: Outros Servicos de Terceiros - Pessoa Juridica;50.500,00;50.500,00;46.096,50;41.890,04
*********Modalidade da Despesa: Aplicacoes Diretas;50.500,00;50.500,00;46.096,50;41.890,04
**********Fonte: Tesouro Municipal;50.500,00;50.500,00;46.096,50;41.890,04
*******Categoria da Despesa: Despesas de Capital;5.700,00;5.700,00;4.588,50;4.588,50
********Elemento Economico: Equipamentos e Material Permanente;5.700,00;5.700,00;4.588,50;4.588,50
*********Modalidade da Despesa: Aplicacoes Diretas;5.700,00;5.700,00;4.588,50;4.588,50
**********Fonte: Tesouro Municipal;5.700,00;5.700,00;4.588,50;4.588,50
****Sub-Funcao: Assistencia Comunitaria;305.008,00;305.008,00;205.037,02;188.972,76
*****Programa: Assistencia Social Geral;305.008,00;305.008,00;205.037,02;188.972,76
******Projeto/Atividade: Operacao dos Equipamentos de Assistencia Social;305.008,00;305.008,00;205.037,02;188.972,76
*******Categoria da Despesa: Despesas Correntes;302.008,00;299.008,00;201.483,02;185.682,76
********Elemento Economico: Despesas de Exercicios Anteriores;0,00;1.416,00;1.416,00;1.416,00
*********Modalidade da Despesa: Aplicacoes Diretas;0,00;1.416,00;1.416,00;1.416,00
**********Fonte: Tesouro Municipal;0,00;1.416,00;1.416,00;1.416,00
********Elemento Economico: Locacao de Mao-de-Obra;15.000,00;13.584,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;15.000,00;13.584,00;0,00;0,00
**********Fonte: Tesouro Municipal;15.000,00;13.584,00;0,00;0,00
********Elemento Economico: Material de Consumo;9.100,00;9.100,00;1.483,64;1.025,18
*********Modalidade da Despesa: Aplicacoes Diretas;9.100,00;9.100,00;1.483,64;1.025,18
**********Fonte: Tesouro Municipal;9.100,00;9.100,00;1.483,64;1.025,18
********Elemento Economico: Obrigacoes Tributarias e Contributivas;4.308,00;4.308,00;772,00;764,50
*********Modalidade da Despesa: Aplicacoes Diretas;4.308,00;4.308,00;772,00;764,50
**********Fonte: Tesouro Municipal;4.308,00;4.308,00;772,00;764,50
********Elemento Economico: Outros Auxilios Financeiros a Pessoas Fisicas;48.000,00;48.000,00;37.500,00;37.500,00
*********Modalidade da Despesa: Aplicacoes Diretas;48.000,00;48.000,00;37.500,00;37.500,00
**********Fonte: Tesouro Municipal;48.000,00;48.000,00;37.500,00;37.500,00
********Elemento Economico: Outros Servicos de Terceiros - Pessoa Fisica;18.000,00;15.000,00;3.810,00;3.810,00
*********Modalidade da Despesa: Aplicacoes Diretas;18.000,00;15.000,00;3.810,00;3.810,00
**********Fonte: Tesouro Municipal;18.000,00;15.000,00;3.810,00;3.810,00
********Elemento Economico: Outros Servicos de Terceiros - Pessoa Juridica;207.600,00;207.600,00;156.501,38;141.167,08
*********Modalidade da Despesa: Aplicacoes Diretas;207.600,00;207.600,00;156.501,38;141.167,08
**********Fonte: Tesouro Municipal;207.600,00;207.600,00;156.501,38;141.167,08
*******Categoria da Despesa: Despesas de Capital;3.000,00;6.000,00;3.554,00;3.290,00
********Elemento Economico: Equipamentos e Material Permanente;3.000,00;6.000,00;3.554,00;3.290,00
*********Modalidade da Despesa: Aplicacoes Diretas;3.000,00;6.000,00;3.554,00;3.290,00
**********Fonte: Tesouro Municipal;3.000,00;6.000,00;3.554,00;3.290,00
***Funcao: Desporto e Lazer;100.000,00;100.000,00;84.993,90;84.993,90
****Sub-Funcao: Desporto Comunitario;100.000,00;100.000,00;84.993,90;84.993,90
*****Programa: Politicas Publicas de Esporte, Lazer e Recreacao;100.000,00;100.000,00;84.993,90;84.993,90
******Projeto/Atividade: Instalacao de Aquecimento na Piscina da Unidade Clube da Cidade - Jd. Sao Paulo - E770;100.000,00;100.000,00;84.993,90;84.993,90
*******Categoria da Despesa: Despesas de Capital;100.000,00;100.000,00;84.993,90;84.993,90
********Elemento Economico: Outros Servicos de Terceiros - Pessoa Juridica;100.000,00;100.000,00;84.993,90;84.993,90
*********Modalidade da Despesa: Aplicacoes Diretas;100.000,00;100.000,00;84.993,90;84.993,90
**********Fonte: Tesouro Municipal;100.000,00;100.000,00;84.993,90;84.993,90
***Funcao: Educacao;339.795,00;0,00;0,00;0,00
****Sub-Funcao: Educacao Infantil;129.944,00;0,00;0,00;0,00
*****Programa: Educacao Infantil;129.944,00;0,00;0,00;0,00
******Projeto/Atividade: Manutencao dos Equipamentos da Educacao - EI;129.944,00;0,00;0,00;0,00
*******Categoria da Despesa: Despesas Correntes;129.944,00;0,00;0,00;0,00
********Elemento Economico: Material de Consumo;25.989,00;0,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;25.989,00;0,00;0,00;0,00
**********Fonte: Tesouro Municipal;25.989,00;0,00;0,00;0,00
********Elemento Economico: Outros Servicos de Terceiros - Pessoa Juridica;103.955,00;0,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;103.955,00;0,00;0,00;0,00
**********Fonte: Tesouro Municipal;103.955,00;0,00;0,00;0,00
****Sub-Funcao: Ensino Fundamental;194.916,00;0,00;0,00;0,00
*****Programa: Ensino Fundamental;194.916,00;0,00;0,00;0,00
******Projeto/Atividade: Manutencao dos Equipamentos da Educacao - EF;194.916,00;0,00;0,00;0,00
*******Categoria da Despesa: Despesas Correntes;194.916,00;0,00;0,00;0,00
********Elemento Economico: Material de Consumo;38.983,00;0,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;38.983,00;0,00;0,00;0,00
**********Fonte: Tesouro Municipal;38.983,00;0,00;0,00;0,00
********Elemento Economico: Outros Servicos de Terceiros - Pessoa Juridica;155.933,00;0,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;155.933,00;0,00;0,00;0,00
**********Fonte: Tesouro Municipal;155.933,00;0,00;0,00;0,00
****Sub-Funcao: Ensino Medio;14.935,00;0,00;0,00;0,00
*****Programa: Ensino Medio;14.935,00;0,00;0,00;0,00
******Projeto/Atividade: Manutencao dos Equipamentos da Educacao - EFM;14.935,00;0,00;0,00;0,00
*******Categoria da Despesa: Despesas Correntes;14.935,00;0,00;0,00;0,00
********Elemento Economico: Material de Consumo;2.987,00;0,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;2.987,00;0,00;0,00;0,00
**********Fonte: Tesouro Municipal;2.987,00;0,00;0,00;0,00
********Elemento Economico: Outros Servicos de Terceiros - Pessoa Juridica;11.948,00;0,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;11.948,00;0,00;0,00;0,00
**********Fonte: Tesouro Municipal;11.948,00;0,00;0,00;0,00
***Funcao: Saneamento;2.222.996,00;2.214.761,09;2.192.181,38;1.847.255,63
****Sub-Funcao: Saneamento Basico Urbano;2.222.996,00;2.214.761,09;2.192.181,38;1.847.255,63
*****Programa: Prevencao a Enchentes;2.222.996,00;2.214.761,09;2.192.181,38;1.847.255,63
******Projeto/Atividade: Conservacao de Galerias, Canais, Corregos e Servicos Complementares;2.222.996,00;2.214.761,09;2.192.181,38;1.847.255,63
*******Categoria da Despesa: Despesas Correntes;2.222.996,00;2.214.761,09;2.192.181,38;1.847.255,63
********Elemento Economico: Despesas de Exercicios Anteriores;0,00;13.067,85;13.067,85;13.067,85
*********Modalidade da Despesa: Aplicacoes Diretas;0,00;13.067,85;13.067,85;13.067,85
**********Fonte: Tesouro Municipal;0,00;13.067,85;13.067,85;13.067,85
********Elemento Economico: Outros Servicos de Terceiros - Pessoa Juridica;2.222.996,00;2.201.693,24;2.179.113,53;1.834.187,78
*********Modalidade da Despesa: Aplicacoes Diretas;2.222.996,00;2.201.693,24;2.179.113,53;1.834.187,78
**********Fonte: Tesouro Municipal;2.222.996,00;2.201.693,24;2.179.113,53;1.834.187,78
***Funcao: Saude;1.015.700,00;1.015.700,00;11.800,00;11.800,00
****Sub-Funcao: Atencao Basica;1.015.700,00;1.015.700,00;11.800,00;11.800,00
*****Programa: Integralidade da Atencao;1.015.700,00;1.015.700,00;11.800,00;11.800,00
******Projeto/Atividade: Manutencao de Equipamentos de Saude;1.015.700,00;1.015.700,00;11.800,00;11.800,00
*******Categoria da Despesa: Despesas Correntes;1.015.700,00;1.015.700,00;11.800,00;11.800,00
********Elemento Economico: Material de Consumo;101.200,00;101.200,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;101.200,00;101.200,00;0,00;0,00
**********Fonte: Tesouro Municipal;101.200,00;101.200,00;0,00;0,00
********Elemento Economico: Outros Servicos de Terceiros - Pessoa Juridica;914.500,00;914.500,00;11.800,00;11.800,00
*********Modalidade da Despesa: Aplicacoes Diretas;914.500,00;914.500,00;11.800,00;11.800,00
**********Fonte: Tesouro Municipal;914.500,00;914.500,00;11.800,00;11.800,00
***Funcao: Urbanismo;29.149.591,00;27.028.093,84;24.667.180,34;22.935.120,41
****Sub-Funcao: Administracao Geral;18.798.586,00;17.411.949,63;16.954.499,35;16.673.354,64
*****Programa: Suporte Administrativo;18.798.586,00;17.411.949,63;16.954.499,35;16.673.354,64
******Projeto/Atividade: Administracao da Subprefeitura;18.646.201,00;17.260.016,51;16.857.902,66;16.586.757,95
*******Categoria da Despesa: Despesas Correntes;18.598.701,00;17.210.162,51;16.832.223,36;16.562.248,15
********Elemento Economico: Auxilio-Alimentacao;2.007.440,00;1.826.133,00;1.743.650,03;1.743.650,03
*********Modalidade da Despesa: Aplicacoes Diretas;2.007.440,00;1.826.133,00;1.743.650,03;1.743.650,03
**********Fonte: Tesouro Municipal;2.007.440,00;1.826.133,00;1.743.650,03;1.743.650,03
********Elemento Economico: Auxilio-Transporte;514.000,00;438.000,00;391.615,54;391.615,54
*********Modalidade da Despesa: Aplicacoes Diretas;514.000,00;438.000,00;391.615,54;391.615,54
**********Fonte: Tesouro Municipal;514.000,00;438.000,00;391.615,54;391.615,54
********Elemento Economico: Despesas de Exercicios Anteriores;0,00;316,72;316,72;316,72
*********Modalidade da Despesa: Aplicacoes Diretas;0,00;316,72;316,72;316,72
**********Fonte: Tesouro Municipal;0,00;316,72;316,72;316,72
********Elemento Economico: Diarias - Civil;2.850,00;285,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;2.850,00;285,00;0,00;0,00
**********Fonte: Tesouro Municipal;2.850,00;285,00;0,00;0,00
********Elemento Economico: Locacao de Mao-de-Obra;216.000,00;193.372,88;164.652,88;158.482,21
*********Modalidade da Despesa: Aplicacoes Diretas;216.000,00;193.372,88;164.652,88;158.482,21
**********Fonte: Tesouro Municipal;216.000,00;193.372,88;164.652,88;158.482,21
********Elemento Economico: Material de Consumo;295.869,00;267.740,78;165.375,11;161.910,51
*********Modalidade da Despesa: Aplicacoes Diretas;295.869,00;267.740,78;165.375,11;161.910,51
**********Fonte: Tesouro Municipal;295.869,00;267.740,78;165.375,11;161.910,51
********Elemento Economico: Obrigacoes Tributarias e Contributivas;14.275,00;14.275,00;10.433,50;9.267,01
*********Modalidade da Despesa: Aplicacoes Diretas;14.275,00;14.275,00;10.433,50;9.267,01
**********Fonte: Tesouro Municipal;14.275,00;14.275,00;10.433,50;9.267,01
********Elemento Economico: Outros Servicos de Terceiros - Pessoa Fisica;3.420,00;749,28;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;3.420,00;749,28;0,00;0,00
**********Fonte: Tesouro Municipal;3.420,00;749,28;0,00;0,00
********Elemento Economico: Outros Servicos de Terceiros - Pessoa Juridica;1.371.929,00;1.696.467,37;1.594.662,16;1.337.006,71
*********Modalidade da Despesa: Aplicacoes Diretas;1.371.929,00;1.696.467,37;1.594.662,16;1.337.006,71
**********Fonte: Tesouro Municipal;1.371.929,00;1.696.467,37;1.594.662,16;1.337.006,71
********Elemento Economico: Passagens e Despesas com Locomocao;6.000,00;5.904,48;2.180,40;662,40
*********Modalidade da Despesa: Aplicacoes Diretas;6.000,00;5.904,48;2.180,40;662,40
**********Fonte: Tesouro Municipal;6.000,00;5.904,48;2.180,40;662,40
********Elemento Economico: Vencimentos e Vantagens Fixas - Pessoal Civil;14.166.918,00;12.766.918,00;12.759.337,02;12.759.337,02
*********Modalidade da Despesa: Aplicacoes Diretas;14.166.918,00;12.766.918,00;12.759.337,02;12.759.337,02
**********Fonte: Tesouro Municipal;14.166.918,00;12.766.918,00;12.759.337,02;12.759.337,02
*******Categoria da Despesa: Despesas de Capital;47.500,00;49.854,00;25.679,30;24.509,80
********Elemento Economico: Despesas de Exercicios Anteriores;0,00;2.354,00;2.354,00;2.354,00
*********Modalidade da Despesa: Aplicacoes Diretas;0,00;2.354,00;2.354,00;2.354,00
**********Fonte: Tesouro Municipal;0,00;2.354,00;2.354,00;2.354,00
********Elemento Economico: Equipamentos e Material Permanente;47.500,00;47.500,00;23.325,30;22.155,80
*********Modalidade da Despesa: Aplicacoes Diretas;47.500,00;47.500,00;23.325,30;22.155,80
**********Fonte: Tesouro Municipal;47.500,00;47.500,00;23.325,30;22.155,80
******Projeto/Atividade: Conservacao de Imoveis Proprios e Locados das Subprefeituras;152.385,00;151.933,12;96.596,69;86.596,69
*******Categoria da Despesa: Despesas Correntes;152.385,00;151.933,12;96.596,69;86.596,69
********Elemento Economico: Despesas de Exercicios Anteriores;0,00;0,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;0,00;0,00;0,00;0,00
**********Fonte: Tesouro Municipal;0,00;0,00;0,00;0,00
********Elemento Economico: Locacao de Mao-de-Obra;9.500,00;9.500,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;9.500,00;9.500,00;0,00;0,00
**********Fonte: Tesouro Municipal;9.500,00;9.500,00;0,00;0,00
********Elemento Economico: Outros Servicos de Terceiros - Pessoa Juridica;142.885,00;142.433,12;96.596,69;86.596,69
*********Modalidade da Despesa: Aplicacoes Diretas;142.885,00;142.433,12;96.596,69;86.596,69
**********Fonte: Tesouro Municipal;142.885,00;142.433,12;96.596,69;86.596,69
****Sub-Funcao: Infra-Estrutura Urbana;2.505.376,00;2.505.391,00;1.552.463,23;1.046.147,87
*****Programa: Promocao de Acessibilidade;155.250,00;155.250,00;0,00;0,00
******Projeto/Atividade: Intervencoes para Melhoria da Acessibilidade;155.250,00;155.250,00;0,00;0,00
*******Categoria da Despesa: Despesas de Capital;155.250,00;155.250,00;0,00;0,00
********Elemento Economico: Obras e Instalacoes;103.500,00;103.500,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;103.500,00;103.500,00;0,00;0,00
**********Fonte: Tesouro Municipal;103.500,00;103.500,00;0,00;0,00
********Elemento Economico: Outros Servicos de Terceiros - Pessoa Juridica;51.750,00;51.750,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;51.750,00;51.750,00;0,00;0,00
**********Fonte: Tesouro Municipal;51.750,00;51.750,00;0,00;0,00
*****Programa: Promocao de Desenvolvimento Local;57.720,00;57.720,00;0,00;0,00
******Projeto/Atividade: Construcao, Ampliacao e Reforma de Equipamentos das Subprefeituras;57.720,00;57.720,00;0,00;0,00
*******Categoria da Despesa: Despesas de Capital;57.720,00;57.720,00;0,00;0,00
********Elemento Economico: Obras e Instalacoes;27.583,00;27.583,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;27.583,00;27.583,00;0,00;0,00
**********Fonte: Tesouro Municipal;27.583,00;27.583,00;0,00;0,00
********Elemento Economico: Outros Servicos de Terceiros - Pessoa Juridica;30.137,00;30.137,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;30.137,00;30.137,00;0,00;0,00
**********Fonte: Tesouro Municipal;30.137,00;30.137,00;0,00;0,00
*****Programa: Revitalizacao de Bairros;2.292.406,00;2.292.421,00;1.552.463,23;1.046.147,87
******Projeto/Atividade: Intervencao, Urbanizacao e Melhoria de Bairros;2.292.406,00;2.292.421,00;1.552.463,23;1.046.147,87
*******Categoria da Despesa: Despesas de Capital;2.292.406,00;2.292.421,00;1.552.463,23;1.046.147,87
********Elemento Economico: Despesas de Exercicios Anteriores;0,00;15,00;7,95;7,95
*********Modalidade da Despesa: Aplicacoes Diretas;0,00;15,00;7,95;7,95
**********Fonte: Tesouro Municipal;0,00;15,00;7,95;7,95
********Elemento Economico: Material de Consumo;150.000,00;150.000,00;127.086,08;75.916,93
*********Modalidade da Despesa: Aplicacoes Diretas;150.000,00;150.000,00;127.086,08;75.916,93
**********Fonte: Tesouro Municipal;150.000,00;150.000,00;127.086,08;75.916,93
********Elemento Economico: Obras e Instalacoes;1.472.983,00;1.472.983,00;922.979,55;522.781,11
*********Modalidade da Despesa: Aplicacoes Diretas;1.472.983,00;1.472.983,00;922.979,55;522.781,11
**********Fonte: Tesouro Municipal;1.472.983,00;1.472.983,00;922.979,55;522.781,11
********Elemento Economico: Outros Servicos de Terceiros - Pessoa Juridica;669.423,00;669.423,00;502.389,65;447.441,88
*********Modalidade da Despesa: Aplicacoes Diretas;669.423,00;669.423,00;502.389,65;447.441,88
**********Fonte: Tesouro Municipal;669.423,00;669.423,00;502.389,65;447.441,88
****Sub-Funcao: Recuperacao de Areas Degradadas;137.629,00;14.985,34;14.693,12;14.195,71
*****Programa: Contencao em Areas de Risco Geologico;137.629,00;14.985,34;14.693,12;14.195,71
******Projeto/Atividade: Obras e Servicos nas Areas de Riscos Geologicos;137.629,00;14.985,34;14.693,12;14.195,71
*******Categoria da Despesa: Despesas de Capital;137.629,00;14.985,34;14.693,12;14.195,71
********Elemento Economico: Obras e Instalacoes;127.279,00;14.985,34;14.693,12;14.195,71
*********Modalidade da Despesa: Aplicacoes Diretas;127.279,00;14.985,34;14.693,12;14.195,71
**********Fonte: Tesouro Municipal;127.279,00;14.985,34;14.693,12;14.195,71
********Elemento Economico: Outros Servicos de Terceiros - Pessoa Juridica;10.350,00;0,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;10.350,00;0,00;0,00;0,00
**********Fonte: Tesouro Municipal;10.350,00;0,00;0,00;0,00
****Sub-Funcao: Servicos Urbanos;7.591.500,00;6.971.537,67;6.053.671,14;5.135.941,64
*****Programa: Protecao ao Meio Ambiente e a Qualidade de Vida;2.708.400,00;2.731.122,64;2.382.097,58;2.141.491,59
******Projeto/Atividade: Conservacao de Areas Verdes e Vegetacao Arborea;2.658.400,00;2.681.122,64;2.340.133,88;2.141.491,59
*******Categoria da Despesa: Despesas Correntes;2.658.400,00;2.681.122,64;2.340.133,88;2.141.491,59
********Elemento Economico: Despesas de Exercicios Anteriores;0,00;22.722,64;22.722,64;22.722,61
*********Modalidade da Despesa: Aplicacoes Diretas;0,00;22.722,64;22.722,64;22.722,61
**********Fonte: Tesouro Municipal;0,00;22.722,64;22.722,64;22.722,61
********Elemento Economico: Outros Servicos de Terceiros - Pessoa Juridica;2.658.400,00;2.658.400,00;2.317.411,24;2.118.768,98
*********Modalidade da Despesa: Aplicacoes Diretas;2.658.400,00;2.658.400,00;2.317.411,24;2.118.768,98
**********Fonte: Tesouro Municipal;2.658.400,00;2.658.400,00;2.317.411,24;2.118.768,98
******Projeto/Atividade: Modernizacao da Praca localizada no final da Av. Cruzeiro do Sul, Alt. do nº 3521 - E775;50.000,00;50.000,00;41.963,70;0,00
*******Categoria da Despesa: Despesas de Capital;50.000,00;50.000,00;41.963,70;0,00
********Elemento Economico: Obras e Instalacoes;50.000,00;50.000,00;41.963,70;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;50.000,00;50.000,00;41.963,70;0,00
**********Fonte: Tesouro Municipal;50.000,00;50.000,00;41.963,70;0,00
*****Programa: Revitalizacao de Bairros;4.883.100,00;4.240.415,03;3.671.573,56;2.994.450,05
******Projeto/Atividade: Conservacao de  Vias e Logradouros Publicos;4.367.199,00;3.724.062,15;3.192.372,86;2.595.734,32
*******Categoria da Despesa: Despesas Correntes;4.349.699,00;3.706.562,15;3.191.960,56;2.595.322,02
********Elemento Economico: Despesas de Exercicios Anteriores;0,00;279,17;279,17;279,17
*********Modalidade da Despesa: Aplicacoes Diretas;0,00;279,17;279,17;279,17
**********Fonte: Tesouro Municipal;0,00;279,17;279,17;279,17
********Elemento Economico: Material de Consumo;372.794,00;598.789,88;551.860,64;537.886,64
*********Modalidade da Despesa: Aplicacoes Diretas;372.794,00;598.789,88;551.860,64;537.886,64
**********Fonte: Tesouro Municipal;372.794,00;598.789,88;551.860,64;537.886,64
********Elemento Economico: Obrigacoes Tributarias e Contributivas;9.500,00;9.500,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;9.500,00;9.500,00;0,00;0,00
**********Fonte: Tesouro Municipal;9.500,00;9.500,00;0,00;0,00
********Elemento Economico: Outros Servicos de Terceiros - Pessoa Juridica;3.967.405,00;3.097.993,10;2.639.820,75;2.057.156,21
*********Modalidade da Despesa: Aplicacoes Diretas;3.967.405,00;3.097.993,10;2.639.820,75;2.057.156,21
**********Fonte: Tesouro Municipal;3.967.405,00;3.097.993,10;2.639.820,75;2.057.156,21
*******Categoria da Despesa: Despesas de Capital;17.500,00;17.500,00;412,30;412,30
********Elemento Economico: Equipamentos e Material Permanente;17.500,00;17.500,00;412,30;412,30
*********Modalidade da Despesa: Aplicacoes Diretas;17.500,00;17.500,00;412,30;412,30
**********Fonte: Tesouro Municipal;17.500,00;17.500,00;412,30;412,30
******Projeto/Atividade: Locacao de Veiculos, Maquinas e Equipamentos Pesados;515.901,00;516.352,88;479.200,70;398.715,73
*******Categoria da Despesa: Despesas Correntes;515.901,00;516.352,88;479.200,70;398.715,73
********Elemento Economico: Despesas de Exercicios Anteriores;0,00;451,88;451,88;451,88
*********Modalidade da Despesa: Aplicacoes Diretas;0,00;451,88;451,88;451,88
**********Fonte: Tesouro Municipal;0,00;451,88;451,88;451,88
********Elemento Economico: Obrigacoes Tributarias e Contributivas;14.275,00;14.275,00;12.466,38;11.139,75
*********Modalidade da Despesa: Aplicacoes Diretas;14.275,00;14.275,00;12.466,38;11.139,75
**********Fonte: Tesouro Municipal;14.275,00;14.275,00;12.466,38;11.139,75
********Elemento Economico: Outros Servicos de Terceiros - Pessoa Juridica;501.626,00;501.626,00;466.282,44;387.124,10
*********Modalidade da Despesa: Aplicacoes Diretas;501.626,00;501.626,00;466.282,44;387.124,10
**********Fonte: Tesouro Municipal;501.626,00;501.626,00;466.282,44;387.124,10
****Sub-Funcao: Tecnologia da Informacao;116.500,00;124.230,20;91.853,50;65.480,55
*****Programa: Sistema de Informacao e Processamento de Dados;116.500,00;124.230,20;91.853,50;65.480,55
******Projeto/Atividade: Aquisicao de Materiais, Equipamentos e Servicos de Informatica e Comunicacao;116.500,00;124.230,20;91.853,50;65.480,55
*******Categoria da Despesa: Despesas Correntes;97.500,00;87.899,00;55.757,90;42.687,95
********Elemento Economico: Material de Consumo;47.500,00;47.500,00;27.679,00;27.199,00
*********Modalidade da Despesa: Aplicacoes Diretas;47.500,00;47.500,00;27.679,00;27.199,00
**********Fonte: Tesouro Municipal;47.500,00;47.500,00;27.679,00;27.199,00
********Elemento Economico: Outros Servicos de Terceiros - Pessoa Juridica;50.000,00;40.399,00;28.078,90;15.488,95
*********Modalidade da Despesa: Aplicacoes Diretas;50.000,00;40.399,00;28.078,90;15.488,95
**********Fonte: Tesouro Municipal;50.000,00;40.399,00;28.078,90;15.488,95
*******Categoria da Despesa: Despesas de Capital;19.000,00;36.331,20;36.095,60;22.792,60
********Elemento Economico: Equipamentos e Material Permanente;19.000,00;36.331,20;36.095,60;22.792,60
*********Modalidade da Despesa: Aplicacoes Diretas;19.000,00;36.331,20;36.095,60;22.792,60
**********Fonte: Tesouro Municipal;19.000,00;36.331,20;36.095,60;22.792,60
*Orgao: Subprefeitura Santo Amaro;33.461.569,00;35.661.083,13;34.746.498,12;32.545.801,47
**Unidade: Administracao da Subprefeitura;33.461.569,00;35.661.083,13;34.746.498,12;32.545.801,47
***Funcao: Agricultura;21.565,00;21.565,00;14.263,35;14.263,35
****Sub-Funcao: Abastecimento;21.565,00;21.565,00;14.263,35;14.263,35
*****Programa: Promocao de Desenvolvimento Local;21.565,00;21.565,00;14.263,35;14.263,35
******Projeto/Atividade: Operacao e Manutencao das Unidades de Abastecimento;21.565,00;21.565,00;14.263,35;14.263,35
*******Categoria da Despesa: Despesas Correntes;21.565,00;21.565,00;14.263,35;14.263,35
********Elemento Economico: Locacao de Mao-de-Obra;2.850,00;2.850,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;2.850,00;2.850,00;0,00;0,00
**********Fonte: Tesouro Municipal;2.850,00;2.850,00;0,00;0,00
********Elemento Economico: Material de Consumo;2.850,00;2.850,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;2.850,00;2.850,00;0,00;0,00
**********Fonte: Tesouro Municipal;2.850,00;2.850,00;0,00;0,00
********Elemento Economico: Outros Servicos de Terceiros - Pessoa Juridica;15.865,00;15.865,00;14.263,35;14.263,35
*********Modalidade da Despesa: Aplicacoes Diretas;15.865,00;15.865,00;14.263,35;14.263,35
**********Fonte: Tesouro Municipal;15.865,00;15.865,00;14.263,35;14.263,35
***Funcao: Assistencia Social;359.145,00;389.145,00;343.311,76;340.157,66
****Sub-Funcao: Assistencia a Crianca e ao Adolescente;165.345,00;195.345,00;173.726,76;171.401,30
*****Programa: Assistencia a Crianca e ao Adolescente;165.345,00;195.345,00;173.726,76;171.401,30
******Projeto/Atividade: Administracao dos Conselhos Tutelares;165.345,00;195.345,00;173.726,76;171.401,30
*******Categoria da Despesa: Despesas Correntes;162.495,00;192.495,00;171.166,76;168.841,30
********Elemento Economico: Material de Consumo;7.600,00;7.600,00;4.589,46;4.589,46
*********Modalidade da Despesa: Aplicacoes Diretas;7.600,00;7.600,00;4.589,46;4.589,46
**********Fonte: Tesouro Municipal;7.600,00;7.600,00;4.589,46;4.589,46
********Elemento Economico: Obrigacoes Tributarias e Contributivas;47.500,00;47.500,00;29.182,30;28.335,96
*********Modalidade da Despesa: Aplicacoes Diretas;47.500,00;47.500,00;29.182,30;28.335,96
**********Fonte: Tesouro Municipal;47.500,00;47.500,00;29.182,30;28.335,96
********Elemento Economico: Outros Servicos de Terceiros - Pessoa Fisica;85.500,00;85.500,00;85.500,00;85.500,00
*********Modalidade da Despesa: Aplicacoes Diretas;85.500,00;85.500,00;85.500,00;85.500,00
**********Fonte: Tesouro Municipal;85.500,00;85.500,00;85.500,00;85.500,00
********Elemento Economico: Outros Servicos de Terceiros - Pessoa Juridica;21.895,00;51.895,00;51.895,00;50.415,88
*********Modalidade da Despesa: Aplicacoes Diretas;21.895,00;51.895,00;51.895,00;50.415,88
**********Fonte: Tesouro Municipal;21.895,00;51.895,00;51.895,00;50.415,88
*******Categoria da Despesa: Despesas de Capital;2.850,00;2.850,00;2.560,00;2.560,00
********Elemento Economico: Equipamentos e Material Permanente;2.850,00;2.850,00;2.560,00;2.560,00
*********Modalidade da Despesa: Aplicacoes Diretas;2.850,00;2.850,00;2.560,00;2.560,00
**********Fonte: Tesouro Municipal;2.850,00;2.850,00;2.560,00;2.560,00
