Selecao;Orcado;Atualizado;Empenhado;Liquidado
*******Elemento Economico: Material de Consumo;314.828,00;314.828,00;240.949,80;213.991,20
********Categoria da Despesa: Despesas Correntes;314.828,00;314.828,00;240.949,80;213.991,20
*********Modalidade da Despesa: Aplicacoes Diretas;314.828,00;314.828,00;240.949,80;213.991,20
**********Fonte: Tesouro Municipal;314.828,00;314.828,00;240.949,80;213.991,20
*******Elemento Economico: Obrigacoes Tributarias e Contributivas;6.340,00;6.340,00;5.031,51;5.031,51
********Categoria da Despesa: Despesas Correntes;6.340,00;6.340,00;5.031,51;5.031,51
*********Modalidade da Despesa: Aplicacoes Diretas;6.340,00;6.340,00;5.031,51;5.031,51
**********Fonte: Tesouro Municipal;6.340,00;6.340,00;5.031,51;5.031,51
*******Elemento Economico: Outros Servicos de Terceiros - Pessoa Fisica;174.650,00;174.650,00;0,00;0,00
********Categoria da Despesa: Despesas Correntes;174.650,00;174.650,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;174.650,00;174.650,00;0,00;0,00
**********Fonte: Tesouro Municipal;174.650,00;174.650,00;0,00;0,00
*******Elemento Economico: Outros Servicos de Terceiros - Pessoa Juridica;2.482.341,00;2.463.346,33;1.631.803,59;1.310.046,90
********Categoria da Despesa: Despesas Correntes;2.482.341,00;2.463.346,33;1.631.803,59;1.310.046,90
*********Modalidade da Despesa: Aplicacoes Diretas;2.482.341,00;2.463.346,33;1.631.803,59;1.310.046,90
**********Fonte: Tesouro Municipal;2.482.341,00;2.463.346,33;1.631.803,59;1.310.046,90
*******Elemento Economico: Passagens e Despesas com Locomocao;8.732,00;8.732,00;0,00;0,00
********Categoria da Despesa: Despesas Correntes;8.732,00;8.732,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;8.732,00;8.732,00;0,00;0,00
**********Fonte: Tesouro Municipal;8.732,00;8.732,00;0,00;0,00
*******Elemento Economico: Vencimentos e Vantagens Fixas - Pessoal Civil;13.814.027,00;12.600.527,00;12.600.131,85;12.600.131,85
********Categoria da Despesa: Despesas Correntes;13.814.027,00;12.600.527,00;12.600.131,85;12.600.131,85
*********Modalidade da Despesa: Aplicacoes Diretas;13.814.027,00;12.600.527,00;12.600.131,85;12.600.131,85
**********Fonte: Tesouro Municipal;13.814.027,00;12.600.527,00;12.600.131,85;12.600.131,85
******Projeto/Atividade: Conservacao de Imoveis Proprios e Locados das Subprefeituras;130.987,00;130.987,00;0,00;0,00
*******Elemento Economico: Outros Servicos de Terceiros - Pessoa Juridica;130.987,00;130.987,00;0,00;0,00
********Categoria da Despesa: Despesas Correntes;130.987,00;130.987,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;130.987,00;130.987,00;0,00;0,00
**********Fonte: Tesouro Municipal;130.987,00;130.987,00;0,00;0,00
****Sub-Funcao: Infra-Estrutura Urbana;4.230.093,00;4.884.565,60;1.355.498,50;1.355.498,50
*****Programa: Promocao de Desenvolvimento Local;87.325,00;87.325,00;0,00;0,00
******Projeto/Atividade: Construcao, Ampliacao e Reforma de Equipamentos das Subprefeituras;87.325,00;87.325,00;0,00;0,00
*******Elemento Economico: Obras e Instalacoes;4.803,00;4.803,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;4.803,00;4.803,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;4.803,00;4.803,00;0,00;0,00
**********Fonte: Tesouro Municipal;4.803,00;4.803,00;0,00;0,00
*******Elemento Economico: Outros Servicos de Terceiros - Pessoa Juridica;82.522,00;82.522,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;82.522,00;82.522,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;82.522,00;82.522,00;0,00;0,00
**********Fonte: Tesouro Municipal;82.522,00;82.522,00;0,00;0,00
*****Programa: Revitalizacao de Bairros;4.142.768,00;4.797.240,60;1.355.498,50;1.355.498,50
******Projeto/Atividade: Intervencao, Urbanizacao e Melhoria de Bairros;4.142.768,00;4.797.240,60;1.355.498,50;1.355.498,50
*******Elemento Economico: Aquisicao de Imoveis;585.316,00;1.108.788,60;1.086.788,60;1.086.788,60
********Categoria da Despesa: Despesas de Capital;585.316,00;1.108.788,60;1.086.788,60;1.086.788,60
*********Modalidade da Despesa: Aplicacoes Diretas;585.316,00;1.108.788,60;1.086.788,60;1.086.788,60
**********Fonte: Tesouro Municipal;585.316,00;1.108.788,60;1.086.788,60;1.086.788,60
*******Elemento Economico: Material de Consumo;39.058,00;114.058,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;39.058,00;114.058,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;39.058,00;114.058,00;0,00;0,00
**********Fonte: Tesouro Municipal;39.058,00;114.058,00;0,00;0,00
*******Elemento Economico: Obras e Instalacoes;2.381.938,00;2.132.938,00;96.277,45;96.277,45
********Categoria da Despesa: Despesas de Capital;2.381.938,00;2.132.938,00;96.277,45;96.277,45
*********Modalidade da Despesa: Aplicacoes Diretas;2.381.938,00;2.132.938,00;96.277,45;96.277,45
**********Fonte: Receita Condicionada;1.250.454,00;1.001.454,00;0,00;0,00
**********Fonte: Tesouro Municipal;1.131.484,00;1.131.484,00;96.277,45;96.277,45
*******Elemento Economico: Outros Servicos de Terceiros - Pessoa Juridica;1.136.456,00;1.441.456,00;172.432,45;172.432,45
********Categoria da Despesa: Despesas de Capital;1.136.456,00;1.441.456,00;172.432,45;172.432,45
*********Modalidade da Despesa: Aplicacoes Diretas;1.136.456,00;1.441.456,00;172.432,45;172.432,45
**********Fonte: Tesouro Municipal;1.136.456,00;1.441.456,00;172.432,45;172.432,45
****Sub-Funcao: Recuperacao de Areas Degradadas;306.710,00;306.710,00;0,00;0,00
*****Programa: Contencao em Areas de Risco Geologico;306.710,00;306.710,00;0,00;0,00
******Projeto/Atividade: Obras e Servicos nas Areas de Riscos Geologicos;304.710,00;304.710,00;0,00;0,00
*******Elemento Economico: Obras e Instalacoes;251.574,00;251.574,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;251.574,00;251.574,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;251.574,00;251.574,00;0,00;0,00
**********Fonte: Tesouro Municipal;251.574,00;251.574,00;0,00;0,00
*******Elemento Economico: Outros Servicos de Terceiros - Pessoa Juridica;53.136,00;53.136,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;53.136,00;53.136,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;53.136,00;53.136,00;0,00;0,00
**********Fonte: Tesouro Municipal;53.136,00;53.136,00;0,00;0,00
******Projeto/Atividade: Obras e servicos nas areas de riscos geologicos - carta fisico ambiental - IPT, para o bairro da Lapa - E3943;1.000,00;1.000,00;0,00;0,00
*******Elemento Economico: Servicos de Consultoria;1.000,00;1.000,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;1.000,00;1.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;1.000,00;1.000,00;0,00;0,00
**********Fonte: Receita Condicionada;1.000,00;1.000,00;0,00;0,00
******Projeto/Atividade: Obras e servicos nas areas de riscos geologicos - carta fisico ambiental - IPT, para o bairro de Vila Leopoldina - E3943;1.000,00;1.000,00;0,00;0,00
*******Elemento Economico: Servicos de Consultoria;1.000,00;1.000,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;1.000,00;1.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;1.000,00;1.000,00;0,00;0,00
**********Fonte: Receita Condicionada;1.000,00;1.000,00;0,00;0,00
****Sub-Funcao: Servicos Urbanos;5.929.515,00;6.685.662,91;6.249.930,27;5.511.720,96
*****Programa: Protecao ao Meio Ambiente e a Qualidade de Vida;2.351.488,00;2.954.780,66;2.892.373,15;2.638.701,68
******Projeto/Atividade: Conservacao de Areas Verdes e Vegetacao Arborea;2.351.488,00;2.954.780,66;2.892.373,15;2.638.701,68
*******Elemento Economico: Outros Servicos de Terceiros - Pessoa Juridica;2.351.488,00;2.954.780,66;2.892.373,15;2.638.701,68
********Categoria da Despesa: Despesas Correntes;2.351.488,00;2.954.780,66;2.892.373,15;2.638.701,68
*********Modalidade da Despesa: Aplicacoes Diretas;2.351.488,00;2.954.780,66;2.892.373,15;2.638.701,68
**********Fonte: Tesouro Municipal;2.351.488,00;2.954.780,66;2.892.373,15;2.638.701,68
*****Programa: Revitalizacao de Bairros;3.578.027,00;3.730.882,25;3.357.557,12;2.873.019,28
******Projeto/Atividade: Conservacao de  Vias e Logradouros Publicos;3.032.720,00;3.285.575,25;3.080.309,12;2.628.451,28
*******Elemento Economico: Equipamentos e Material Permanente;11.597,00;11.597,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;11.597,00;11.597,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;11.597,00;11.597,00;0,00;0,00
**********Fonte: Tesouro Municipal;11.597,00;11.597,00;0,00;0,00
*******Elemento Economico: Material de Consumo;326.903,00;326.903,00;304.028,20;256.189,20
********Categoria da Despesa: Despesas Correntes;326.903,00;326.903,00;304.028,20;256.189,20
*********Modalidade da Despesa: Aplicacoes Diretas;326.903,00;326.903,00;304.028,20;256.189,20
**********Fonte: Tesouro Municipal;326.903,00;326.903,00;304.028,20;256.189,20
*******Elemento Economico: Outros Servicos de Terceiros - Pessoa Juridica;2.694.220,00;2.947.075,25;2.776.280,92;2.372.262,08
********Categoria da Despesa: Despesas Correntes;2.694.220,00;2.947.075,25;2.776.280,92;2.372.262,08
*********Modalidade da Despesa: Aplicacoes Diretas;2.694.220,00;2.947.075,25;2.776.280,92;2.372.262,08
**********Fonte: Receita Condicionada;500.908,00;908,00;0,00;0,00
**********Fonte: Tesouro Municipal;2.193.312,00;2.946.167,25;2.776.280,92;2.372.262,08
******Projeto/Atividade: Locacao de Veiculos, Maquinas e Equipamentos Pesados;445.307,00;445.307,00;277.248,00;244.568,00
*******Elemento Economico: Outros Servicos de Terceiros - Pessoa Juridica;445.307,00;445.307,00;277.248,00;244.568,00
********Categoria da Despesa: Despesas Correntes;445.307,00;445.307,00;277.248,00;244.568,00
*********Modalidade da Despesa: Aplicacoes Diretas;445.307,00;445.307,00;277.248,00;244.568,00
**********Fonte: Tesouro Municipal;445.307,00;445.307,00;277.248,00;244.568,00
******Projeto/Atividade: Recapeamento, Manutencao de Vias Publicas na area da Subprefeitura da Lapa -  E3952;100.000,00;0,00;0,00;0,00
*******Elemento Economico: Obras e Instalacoes;100.000,00;0,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;100.000,00;0,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;100.000,00;0,00;0,00;0,00
**********Fonte: Receita Condicionada;100.000,00;0,00;0,00;0,00
****Sub-Funcao: Tecnologia da Informacao;130.987,00;130.987,00;69.860,44;34.040,44
*****Programa: Sistema de Informacao e Processamento de Dados;130.987,00;130.987,00;69.860,44;34.040,44
******Projeto/Atividade: Aquisicao de Materiais, Equipamentos e Servicos de Informatica e Comunicacao;130.987,00;130.987,00;69.860,44;34.040,44
*******Elemento Economico: Equipamentos e Material Permanente;38.117,00;38.117,00;36.477,06;4.707,06
********Categoria da Despesa: Despesas de Capital;38.117,00;38.117,00;36.477,06;4.707,06
*********Modalidade da Despesa: Aplicacoes Diretas;38.117,00;38.117,00;36.477,06;4.707,06
**********Fonte: Tesouro Municipal;38.117,00;38.117,00;36.477,06;4.707,06
*******Elemento Economico: Material de Consumo;44.841,00;44.841,00;29.333,38;29.333,38
********Categoria da Despesa: Despesas Correntes;44.841,00;44.841,00;29.333,38;29.333,38
*********Modalidade da Despesa: Aplicacoes Diretas;44.841,00;44.841,00;29.333,38;29.333,38
**********Fonte: Tesouro Municipal;44.841,00;44.841,00;29.333,38;29.333,38
*******Elemento Economico: Outros Servicos de Terceiros - Pessoa Juridica;48.029,00;48.029,00;4.050,00;0,00
********Categoria da Despesa: Despesas Correntes;48.029,00;48.029,00;4.050,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;48.029,00;48.029,00;4.050,00;0,00
**********Fonte: Tesouro Municipal;48.029,00;48.029,00;4.050,00;0,00
*Orgao: Subprefeitura Mooca;37.169.909,00;33.864.668,10;28.158.633,71;26.006.282,49
**Unidade: Administracao da Subprefeitura;37.169.909,00;33.864.668,10;28.158.633,71;26.006.282,49
***Funcao: Agricultura;36.502,00;73.907,00;73.907,00;56.552,22
****Sub-Funcao: Abastecimento;36.502,00;73.907,00;73.907,00;56.552,22
*****Programa: Promocao de Desenvolvimento Local;36.502,00;73.907,00;73.907,00;56.552,22
******Projeto/Atividade: Operacao e Manutencao das Unidades de Abastecimento;36.502,00;73.907,00;73.907,00;56.552,22
*******Elemento Economico: Outros Servicos de Terceiros - Pessoa Juridica;36.502,00;73.907,00;73.907,00;56.552,22
********Categoria da Despesa: Despesas Correntes;36.502,00;73.907,00;73.907,00;56.552,22
*********Modalidade da Despesa: Aplicacoes Diretas;36.502,00;73.907,00;73.907,00;56.552,22
**********Fonte: Tesouro Municipal;36.502,00;73.907,00;73.907,00;56.552,22
***Funcao: Assistencia Social;390.981,00;395.920,10;330.442,81;291.995,01
****Sub-Funcao: Assistencia a Crianca e ao Adolescente;202.778,00;214.402,10;181.112,80;155.289,16
*****Programa: Assistencia a Crianca e ao Adolescente;202.778,00;214.402,10;181.112,80;155.289,16
******Projeto/Atividade: Administracao dos Conselhos Tutelares;202.778,00;214.402,10;181.112,80;155.289,16
*******Elemento Economico: Equipamentos e Material Permanente;4.563,00;4.563,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;4.563,00;4.563,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;4.563,00;4.563,00;0,00;0,00
**********Fonte: Tesouro Municipal;4.563,00;4.563,00;0,00;0,00
*******Elemento Economico: Material de Consumo;4.563,00;4.563,00;893,70;893,70
********Categoria da Despesa: Despesas Correntes;4.563,00;4.563,00;893,70;893,70
*********Modalidade da Despesa: Aplicacoes Diretas;4.563,00;4.563,00;893,70;893,70
**********Fonte: Tesouro Municipal;4.563,00;4.563,00;893,70;893,70
*******Elemento Economico: Obrigacoes Tributarias e Contributivas;16.426,00;18.889,90;18.889,90;17.001,24
********Categoria da Despesa: Despesas Correntes;16.426,00;18.889,90;18.889,90;17.001,24
*********Modalidade da Despesa: Aplicacoes Diretas;16.426,00;18.889,90;18.889,90;17.001,24
**********Fonte: Tesouro Municipal;16.426,00;18.889,90;18.889,90;17.001,24
*******Elemento Economico: Outros Servicos de Terceiros - Pessoa Fisica;76.846,00;86.006,20;86.006,20;85.006,20
********Categoria da Despesa: Despesas Correntes;76.846,00;86.006,20;86.006,20;85.006,20
*********Modalidade da Despesa: Aplicacoes Diretas;76.846,00;86.006,20;86.006,20;85.006,20
**********Fonte: Tesouro Municipal;76.846,00;86.006,20;86.006,20;85.006,20
*******Elemento Economico: Outros Servicos de Terceiros - Pessoa Juridica;100.380,00;100.380,00;75.323,00;52.388,02
********Categoria da Despesa: Despesas Correntes;100.380,00;100.380,00;75.323,00;52.388,02
*********Modalidade da Despesa: Aplicacoes Diretas;100.380,00;100.380,00;75.323,00;52.388,02
**********Fonte: Tesouro Municipal;100.380,00;100.380,00;75.323,00;52.388,02
****Sub-Funcao: Assistencia Comunitaria;188.203,00;181.518,00;149.330,01;136.705,85
*****Programa: Assistencia Social Geral;188.203,00;181.518,00;149.330,01;136.705,85
******Projeto/Atividade: Operacao dos Equipamentos de Assistencia Social;188.203,00;181.518,00;149.330,01;136.705,85
*******Elemento Economico: Equipamentos e Material Permanente;2.319,00;0,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;2.319,00;0,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;2.319,00;0,00;0,00;0,00
**********Fonte: Tesouro Municipal;2.319,00;0,00;0,00;0,00
*******Elemento Economico: Material de Consumo;4.366,00;0,00;0,00;0,00
********Categoria da Despesa: Despesas Correntes;4.366,00;0,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;4.366,00;0,00;0,00;0,00
**********Fonte: Tesouro Municipal;4.366,00;0,00;0,00;0,00
*******Elemento Economico: Outros Auxilios Financeiros a Pessoas Fisicas;52.395,00;52.395,00;41.167,00;41.167,00
********Categoria da Despesa: Despesas Correntes;52.395,00;52.395,00;41.167,00;41.167,00
*********Modalidade da Despesa: Aplicacoes Diretas;52.395,00;52.395,00;41.167,00;41.167,00
**********Fonte: Tesouro Municipal;52.395,00;52.395,00;41.167,00;41.167,00
*******Elemento Economico: Outros Servicos de Terceiros - Pessoa Fisica;37.550,00;37.550,00;31.826,54;31.826,54
********Categoria da Despesa: Despesas Correntes;37.550,00;37.550,00;31.826,54;31.826,54
*********Modalidade da Despesa: Aplicacoes Diretas;37.550,00;37.550,00;31.826,54;31.826,54
**********Fonte: Tesouro Municipal;37.550,00;37.550,00;31.826,54;31.826,54
*******Elemento Economico: Outros Servicos de Terceiros - Pessoa Juridica;91.573,00;91.573,00;76.336,47;63.712,31
********Categoria da Despesa: Despesas Correntes;91.573,00;91.573,00;76.336,47;63.712,31
*********Modalidade da Despesa: Aplicacoes Diretas;91.573,00;91.573,00;76.336,47;63.712,31
**********Fonte: Tesouro Municipal;91.573,00;91.573,00;76.336,47;63.712,31
***Funcao: Direitos da Cidadania;3.000,00;3.000,00;0,00;0,00
****Sub-Funcao: Direitos Individuais, Coletivos e Difusos;3.000,00;3.000,00;0,00;0,00
*****Programa: Promocao da Cidadania;3.000,00;3.000,00;0,00;0,00
******Projeto/Atividade: Conselho de Meio Ambiente, Desenvolvimento Sustentavel e Cultura da Paz, conf. Portaria Intersecretarial nº 05 - E3922;1.000,00;1.000,00;0,00;0,00
*******Elemento Economico: Outros Servicos de Terceiros - Pessoa Juridica;1.000,00;1.000,00;0,00;0,00
********Categoria da Despesa: Despesas Correntes;1.000,00;1.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;1.000,00;1.000,00;0,00;0,00
**********Fonte: Receita Condicionada;1.000,00;1.000,00;0,00;0,00
******Projeto/Atividade: Criacao da Sala do Cidadao - E3922;1.000,00;1.000,00;0,00;0,00
*******Elemento Economico: Outros Servicos de Terceiros - Pessoa Juridica;1.000,00;1.000,00;0,00;0,00
********Categoria da Despesa: Despesas Correntes;1.000,00;1.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;1.000,00;1.000,00;0,00;0,00
**********Fonte: Receita Condicionada;1.000,00;1.000,00;0,00;0,00
******Projeto/Atividade: Criacao de Conselho de Representantes da Comunidade - E3922;1.000,00;1.000,00;0,00;0,00
*******Elemento Economico: Outros Servicos de Terceiros - Pessoa Juridica;1.000,00;1.000,00;0,00;0,00
********Categoria da Despesa: Despesas Correntes;1.000,00;1.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;1.000,00;1.000,00;0,00;0,00
**********Fonte: Receita Condicionada;1.000,00;1.000,00;0,00;0,00
***Funcao: Saneamento;3.764.471,00;3.709.226,00;3.077.825,88;2.544.336,51
****Sub-Funcao: Saneamento Basico Urbano;3.764.471,00;3.709.226,00;3.077.825,88;2.544.336,51
*****Programa: Prevencao a Enchentes;3.764.471,00;3.709.226,00;3.077.825,88;2.544.336,51
******Projeto/Atividade: Conservacao de Galerias, Canais, Corregos e Servicos Complementares;3.764.471,00;3.709.226,00;3.077.825,88;2.544.336,51
*******Elemento Economico: Outros Servicos de Terceiros - Pessoa Juridica;3.764.471,00;3.709.226,00;3.077.825,88;2.544.336,51
********Categoria da Despesa: Despesas Correntes;3.764.471,00;3.709.226,00;3.077.825,88;2.544.336,51
*********Modalidade da Despesa: Aplicacoes Diretas;3.764.471,00;3.709.226,00;3.077.825,88;2.544.336,51
**********Fonte: Tesouro Municipal;3.764.471,00;3.709.226,00;3.077.825,88;2.544.336,51
***Funcao: Urbanismo;32.974.955,00;29.682.615,00;24.676.458,02;23.113.398,75
****Sub-Funcao: Administracao Geral;21.848.642,00;19.422.642,00;18.259.823,25;17.878.963,69
*****Programa: Suporte Administrativo;21.848.642,00;19.422.642,00;18.259.823,25;17.878.963,69
******Projeto/Atividade: Administracao da Subprefeitura;21.730.011,00;19.304.011,00;18.259.823,25;17.878.963,69
*******Elemento Economico: Auxilio-Alimentacao;2.407.944,00;2.407.944,00;1.769.995,82;1.769.995,82
********Categoria da Despesa: Despesas Correntes;2.407.944,00;2.407.944,00;1.769.995,82;1.769.995,82
*********Modalidade da Despesa: Aplicacoes Diretas;2.407.944,00;2.407.944,00;1.769.995,82;1.769.995,82
**********Fonte: Tesouro Municipal;2.407.944,00;2.407.944,00;1.769.995,82;1.769.995,82
*******Elemento Economico: Auxilio-Transporte;353.850,00;353.850,00;229.716,32;229.716,32
********Categoria da Despesa: Despesas Correntes;353.850,00;353.850,00;229.716,32;229.716,32
*********Modalidade da Despesa: Aplicacoes Diretas;353.850,00;353.850,00;229.716,32;229.716,32
**********Fonte: Tesouro Municipal;353.850,00;353.850,00;229.716,32;229.716,32
*******Elemento Economico: Diarias - Civil;4.366,00;4.366,00;0,00;0,00
********Categoria da Despesa: Despesas Correntes;4.366,00;4.366,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;4.366,00;4.366,00;0,00;0,00
**********Fonte: Tesouro Municipal;4.366,00;4.366,00;0,00;0,00
*******Elemento Economico: Equipamentos e Material Permanente;45.627,00;45.627,00;22.292,96;16.622,96
********Categoria da Despesa: Despesas de Capital;45.627,00;45.627,00;22.292,96;16.622,96
*********Modalidade da Despesa: Aplicacoes Diretas;45.627,00;45.627,00;22.292,96;16.622,96
**********Fonte: Tesouro Municipal;45.627,00;45.627,00;22.292,96;16.622,96
*******Elemento Economico: Material de Consumo;403.441,00;403.441,00;307.695,38;284.868,60
********Categoria da Despesa: Despesas Correntes;403.441,00;403.441,00;307.695,38;284.868,60
*********Modalidade da Despesa: Aplicacoes Diretas;403.441,00;403.441,00;307.695,38;284.868,60
**********Fonte: Tesouro Municipal;403.441,00;403.441,00;307.695,38;284.868,60
*******Elemento Economico: Obrigacoes Tributarias e Contributivas;4.366,00;4.366,00;0,00;0,00
********Categoria da Despesa: Despesas Correntes;4.366,00;4.366,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;4.366,00;4.366,00;0,00;0,00
**********Fonte: Tesouro Municipal;4.366,00;4.366,00;0,00;0,00
*******Elemento Economico: Outros Servicos de Terceiros - Pessoa Fisica;4.366,00;4.366,00;0,00;0,00
********Categoria da Despesa: Despesas Correntes;4.366,00;4.366,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;4.366,00;4.366,00;0,00;0,00
**********Fonte: Tesouro Municipal;4.366,00;4.366,00;0,00;0,00
*******Elemento Economico: Outros Servicos de Terceiros - Pessoa Juridica;1.887.180,00;1.887.180,00;1.742.097,01;1.389.734,23
********Categoria da Despesa: Despesas Correntes;1.887.180,00;1.887.180,00;1.742.097,01;1.389.734,23
*********Modalidade da Despesa: Aplicacoes Diretas;1.887.180,00;1.887.180,00;1.742.097,01;1.389.734,23
**********Fonte: Tesouro Municipal;1.887.180,00;1.887.180,00;1.742.097,01;1.389.734,23
*******Elemento Economico: Passagens e Despesas com Locomocao;4.366,00;4.366,00;0,00;0,00
********Categoria da Despesa: Despesas Correntes;4.366,00;4.366,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;4.366,00;4.366,00;0,00;0,00
**********Fonte: Tesouro Municipal;4.366,00;4.366,00;0,00;0,00
*******Elemento Economico: Vencimentos e Vantagens Fixas - Pessoal Civil;16.614.505,00;14.188.505,00;14.188.025,76;14.188.025,76
********Categoria da Despesa: Despesas Correntes;16.614.505,00;14.188.505,00;14.188.025,76;14.188.025,76
*********Modalidade da Despesa: Aplicacoes Diretas;16.614.505,00;14.188.505,00;14.188.025,76;14.188.025,76
**********Fonte: Tesouro Municipal;16.614.505,00;14.188.505,00;14.188.025,76;14.188.025,76
******Projeto/Atividade: Conservacao de Imoveis Proprios e Locados das Subprefeituras;118.631,00;118.631,00;0,00;0,00
*******Elemento Economico: Outros Servicos de Terceiros - Pessoa Juridica;118.631,00;118.631,00;0,00;0,00
********Categoria da Despesa: Despesas Correntes;118.631,00;118.631,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;118.631,00;118.631,00;0,00;0,00
**********Fonte: Tesouro Municipal;118.631,00;118.631,00;0,00;0,00
****Sub-Funcao: Infra-Estrutura Urbana;3.661.117,00;3.306.117,00;265.547,99;265.547,99
*****Programa: Promocao de Desenvolvimento Local;460.820,00;460.820,00;0,00;0,00
******Projeto/Atividade: Construcao, Ampliacao e Reforma de Equipamentos das Subprefeituras;460.820,00;460.820,00;0,00;0,00
*******Elemento Economico: Obras e Instalacoes;414.728,00;414.728,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;414.728,00;414.728,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;414.728,00;414.728,00;0,00;0,00
**********Fonte: Tesouro Municipal;414.728,00;414.728,00;0,00;0,00
*******Elemento Economico: Outros Servicos de Terceiros - Pessoa Juridica;46.092,00;46.092,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;46.092,00;46.092,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;46.092,00;46.092,00;0,00;0,00
**********Fonte: Tesouro Municipal;46.092,00;46.092,00;0,00;0,00
*****Programa: Revitalizacao de Areas Urbanas;200.000,00;200.000,00;0,00;0,00
******Projeto/Atividade: Revitalizacao do Entorno Urbano e do Sistema Viario da Rua da Mooca (com Reducoes de Quarteiroes)  Zona Leste - E5302;200.000,00;200.000,00;0,00;0,00
*******Elemento Economico: Obras e Instalacoes;200.000,00;200.000,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;200.000,00;200.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;200.000,00;200.000,00;0,00;0,00
**********Fonte: Receita Condicionada;200.000,00;200.000,00;0,00;0,00
*****Programa: Revitalizacao de Bairros;3.000.297,00;2.645.297,00;265.547,99;265.547,99
******Projeto/Atividade: Implantacao de Boulevard na Avenida Paes de Barros com Duas Passagens Inferiores na Rua dos Trilhos e Rua da Mooca - Zona Leste - E5257;200.000,00;200.000,00;0,00;0,00
*******Elemento Economico: Obras e Instalacoes;200.000,00;200.000,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;200.000,00;200.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;200.000,00;200.000,00;0,00;0,00
**********Fonte: Receita Condicionada;200.000,00;200.000,00;0,00;0,00
******Projeto/Atividade: Intervencao, Urbanizacao e Melhoria de Bairros;2.599.297,00;2.244.297,00;265.547,99;265.547,99
*******Elemento Economico: Material de Consumo;52.395,00;52.395,00;19.498,30;19.498,30
********Categoria da Despesa: Despesas de Capital;52.395,00;52.395,00;19.498,30;19.498,30
*********Modalidade da Despesa: Aplicacoes Diretas;52.395,00;52.395,00;19.498,30;19.498,30
**********Fonte: Tesouro Municipal;52.395,00;52.395,00;19.498,30;19.498,30
*******Elemento Economico: Obras e Instalacoes;1.280.690,00;1.025.690,00;246.049,69;246.049,69
********Categoria da Despesa: Despesas de Capital;1.280.690,00;1.025.690,00;246.049,69;246.049,69
*********Modalidade da Despesa: Aplicacoes Diretas;1.280.690,00;1.025.690,00;246.049,69;246.049,69
**********Fonte: Receita Condicionada;756.740,00;501.740,00;0,00;0,00
**********Fonte: Tesouro Municipal;523.950,00;523.950,00;246.049,69;246.049,69
*******Elemento Economico: Outros Servicos de Terceiros - Pessoa Juridica;1.266.212,00;1.166.212,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;1.266.212,00;1.166.212,00;0,00;0,00
