Selecao;Orcado;Atualizado;Empenhado;Liquidado
********Categoria da Despesa: Despesas Correntes;1.227.906,00;832.325,00;748.833,55;588.181,05
*********Modalidade da Despesa: Aplicacoes Diretas;1.227.906,00;832.325,00;748.833,55;588.181,05
**********Fonte: Tesouro Municipal;1.227.906,00;832.325,00;748.833,55;588.181,05
******Projeto/Atividade: Manutencao de  Vias,  Logradouros e Areas Publicas;1.358.667,00;2.801.566,71;2.606.705,00;2.350.158,42
*******Elemento Economico: Material de Consumo;675.839,00;576.895,73;417.919,85;417.919,85
********Categoria da Despesa: Despesas Correntes;675.839,00;576.895,73;417.919,85;417.919,85
*********Modalidade da Despesa: Aplicacoes Diretas;675.839,00;576.895,73;417.919,85;417.919,85
**********Fonte: Tesouro Municipal;675.839,00;576.895,73;417.919,85;417.919,85
*******Elemento Economico: Obrigacoes Tributarias e Contributivas;10.000,00;0,00;0,00;0,00
********Categoria da Despesa: Despesas Correntes;10.000,00;0,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;10.000,00;0,00;0,00;0,00
**********Fonte: Tesouro Municipal;10.000,00;0,00;0,00;0,00
*******Elemento Economico: Outros Servicos de Terceiros - Pessoa Juridica;672.828,00;2.224.670,98;2.188.785,15;1.932.238,57
********Categoria da Despesa: Despesas Correntes;672.828,00;2.224.670,98;2.188.785,15;1.932.238,57
*********Modalidade da Despesa: Aplicacoes Diretas;672.828,00;2.224.670,98;2.188.785,15;1.932.238,57
**********Fonte: Tesouro Municipal;672.828,00;2.224.670,98;2.188.785,15;1.932.238,57
*****Programa: Cidade mais verde;1.752.175,00;1.401.740,00;1.357.092,65;875.823,44
******Projeto/Atividade: Conservacao de Areas Verdes e Vegetacao Arborea;1.752.175,00;1.401.740,00;1.357.092,65;875.823,44
*******Elemento Economico: Outros Servicos de Terceiros - Pessoa Juridica;1.752.175,00;1.401.740,00;1.357.092,65;875.823,44
********Categoria da Despesa: Despesas Correntes;1.752.175,00;1.401.740,00;1.357.092,65;875.823,44
*********Modalidade da Despesa: Aplicacoes Diretas;1.752.175,00;1.401.740,00;1.357.092,65;875.823,44
**********Fonte: Tesouro Municipal;1.752.175,00;1.401.740,00;1.357.092,65;875.823,44
****Sub-Funcao: Tecnologia da Informacao;100.000,00;172.000,00;115.010,74;110.507,60
*****Programa: Sistema de informacao e processamento de dados;100.000,00;172.000,00;115.010,74;110.507,60
******Projeto/Atividade: Aquisicao de Materiais, Equipamentos e Servicos de Informatica e Comunicacao;100.000,00;172.000,00;115.010,74;110.507,60
*******Elemento Economico: Equipamentos e Material Permanente;25.000,00;62.500,00;62.078,86;62.078,86
********Categoria da Despesa: Despesas de Capital;25.000,00;62.500,00;62.078,86;62.078,86
*********Modalidade da Despesa: Aplicacoes Diretas;25.000,00;62.500,00;62.078,86;62.078,86
**********Fonte: Tesouro Municipal;25.000,00;62.500,00;62.078,86;62.078,86
*******Elemento Economico: Material de Consumo;5.000,00;53.500,00;25.897,38;25.897,38
********Categoria da Despesa: Despesas Correntes;5.000,00;53.500,00;25.897,38;25.897,38
*********Modalidade da Despesa: Aplicacoes Diretas;5.000,00;53.500,00;25.897,38;25.897,38
**********Fonte: Tesouro Municipal;5.000,00;53.500,00;25.897,38;25.897,38
*******Elemento Economico: Outros Servicos de Terceiros - Pessoa Juridica;70.000,00;56.000,00;27.034,50;22.531,36
********Categoria da Despesa: Despesas Correntes;70.000,00;56.000,00;27.034,50;22.531,36
*********Modalidade da Despesa: Aplicacoes Diretas;70.000,00;56.000,00;27.034,50;22.531,36
**********Fonte: Tesouro Municipal;70.000,00;56.000,00;27.034,50;22.531,36
*Orgao: Subprefeitura Lapa;26.116.164,00;27.774.688,25;26.479.852,84;24.868.393,22
**Unidade: Administracao da Subprefeitura;26.116.164,00;27.774.688,25;26.479.852,84;24.868.393,22
***Funcao: Agricultura;39.911,00;31.928,80;30.367,58;28.789,88
****Sub-Funcao: Abastecimento;39.911,00;31.928,80;30.367,58;28.789,88
*****Programa: Gerenciamento do sistema de abastecimento;39.911,00;31.928,80;30.367,58;28.789,88
******Projeto/Atividade: Operacao e Manutencao das Unidades de Abastecimento;39.911,00;31.928,80;30.367,58;28.789,88
*******Elemento Economico: Outros Servicos de Terceiros - Pessoa Juridica;39.911,00;31.928,80;30.367,58;28.789,88
********Categoria da Despesa: Despesas Correntes;39.911,00;31.928,80;30.367,58;28.789,88
*********Modalidade da Despesa: Aplicacoes Diretas;39.911,00;31.928,80;30.367,58;28.789,88
**********Fonte: Tesouro Municipal;39.911,00;31.928,80;30.367,58;28.789,88
***Funcao: Assistencia Social;148.583,00;149.773,20;135.341,15;133.516,04
****Sub-Funcao: Assistencia a Crianca e ao Adolescente;148.583,00;149.773,20;135.341,15;133.516,04
*****Programa: Fortalecimento da rede de protecao social - Basica;148.583,00;149.773,20;135.341,15;133.516,04
******Projeto/Atividade: Administracao dos Conselhos Tutelares;148.583,00;149.773,20;135.341,15;133.516,04
*******Elemento Economico: Equipamentos e Material Permanente;1.429,00;1.429,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;1.429,00;1.429,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;1.429,00;1.429,00;0,00;0,00
**********Fonte: Tesouro Municipal;1.429,00;1.429,00;0,00;0,00
*******Elemento Economico: Material de Consumo;1.429,00;1.429,00;0,00;0,00
********Categoria da Despesa: Despesas Correntes;1.429,00;1.429,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;1.429,00;1.429,00;0,00;0,00
**********Fonte: Tesouro Municipal;1.429,00;1.429,00;0,00;0,00
*******Elemento Economico: Obrigacoes Tributarias e Contributivas;18.668,00;18.668,00;18.447,16;17.623,61
********Categoria da Despesa: Despesas Correntes;18.668,00;18.668,00;18.447,16;17.623,61
*********Modalidade da Despesa: Aplicacoes Diretas;18.668,00;18.668,00;18.447,16;17.623,61
**********Fonte: Tesouro Municipal;18.668,00;18.668,00;18.447,16;17.623,61
*******Elemento Economico: Outros Servicos de Terceiros - Pessoa Fisica;83.816,00;85.006,20;85.006,20;85.006,20
********Categoria da Despesa: Despesas Correntes;83.816,00;85.006,20;85.006,20;85.006,20
*********Modalidade da Despesa: Aplicacoes Diretas;83.816,00;85.006,20;85.006,20;85.006,20
**********Fonte: Tesouro Municipal;83.816,00;85.006,20;85.006,20;85.006,20
*******Elemento Economico: Outros Servicos de Terceiros - Pessoa Juridica;43.241,00;43.241,00;31.887,79;30.886,23
********Categoria da Despesa: Despesas Correntes;43.241,00;43.241,00;31.887,79;30.886,23
*********Modalidade da Despesa: Aplicacoes Diretas;43.241,00;43.241,00;31.887,79;30.886,23
**********Fonte: Tesouro Municipal;43.241,00;43.241,00;31.887,79;30.886,23
***Funcao: Cultura;582.645,00;572.645,00;543.534,36;498.495,09
****Sub-Funcao: Difusao Cultural;582.645,00;572.645,00;543.534,36;498.495,09
*****Programa: Promocao de atividades culturais;582.645,00;572.645,00;543.534,36;498.495,09
******Projeto/Atividade: Operacao de Equipamentos de Cultura;582.645,00;572.645,00;543.534,36;498.495,09
*******Elemento Economico: Equipamentos e Material Permanente;27.376,00;27.376,00;20.448,00;20.448,00
********Categoria da Despesa: Despesas de Capital;27.376,00;27.376,00;20.448,00;20.448,00
*********Modalidade da Despesa: Aplicacoes Diretas;27.376,00;27.376,00;20.448,00;20.448,00
**********Fonte: Tesouro Municipal;27.376,00;27.376,00;20.448,00;20.448,00
*******Elemento Economico: Material de Consumo;30.258,00;20.258,00;10.365,00;10.365,00
********Categoria da Despesa: Despesas Correntes;30.258,00;20.258,00;10.365,00;10.365,00
*********Modalidade da Despesa: Aplicacoes Diretas;30.258,00;20.258,00;10.365,00;10.365,00
**********Fonte: Tesouro Municipal;30.258,00;20.258,00;10.365,00;10.365,00
*******Elemento Economico: Obrigacoes Tributarias e Contributivas;18.020,00;18.020,00;16.500,00;13.456,74
********Categoria da Despesa: Despesas Correntes;18.020,00;18.020,00;16.500,00;13.456,74
*********Modalidade da Despesa: Aplicacoes Diretas;18.020,00;18.020,00;16.500,00;13.456,74
**********Fonte: Tesouro Municipal;18.020,00;18.020,00;16.500,00;13.456,74
*******Elemento Economico: Outros Servicos de Terceiros - Pessoa Fisica;72.043,00;72.043,00;72.000,00;66.775,00
********Categoria da Despesa: Despesas Correntes;72.043,00;72.043,00;72.000,00;66.775,00
*********Modalidade da Despesa: Aplicacoes Diretas;72.043,00;72.043,00;72.000,00;66.775,00
**********Fonte: Tesouro Municipal;72.043,00;72.043,00;72.000,00;66.775,00
*******Elemento Economico: Outros Servicos de Terceiros - Pessoa Juridica;434.948,00;434.948,00;424.221,36;387.450,35
********Categoria da Despesa: Despesas Correntes;434.948,00;434.948,00;424.221,36;387.450,35
*********Modalidade da Despesa: Aplicacoes Diretas;434.948,00;434.948,00;424.221,36;387.450,35
**********Fonte: Tesouro Municipal;434.948,00;434.948,00;424.221,36;387.450,35
***Funcao: Saneamento;2.968.830,00;2.327.038,99;2.296.221,35;2.023.048,86
****Sub-Funcao: Saneamento Basico Urbano;2.968.830,00;2.327.038,99;2.296.221,35;2.023.048,86
*****Programa: Melhoria da drenagem urbana;2.968.830,00;2.327.038,99;2.296.221,35;2.023.048,86
******Projeto/Atividade: Limpeza de Boca de Lobo e Pocos de Visita;390.000,00;1.246.208,99;1.221.319,51;1.042.029,51
*******Elemento Economico: Outros Servicos de Terceiros - Pessoa Juridica;390.000,00;1.246.208,99;1.221.319,51;1.042.029,51
********Categoria da Despesa: Despesas Correntes;390.000,00;1.246.208,99;1.221.319,51;1.042.029,51
*********Modalidade da Despesa: Aplicacoes Diretas;390.000,00;1.246.208,99;1.221.319,51;1.042.029,51
**********Fonte: Tesouro Municipal;390.000,00;1.246.208,99;1.221.319,51;1.042.029,51
******Projeto/Atividade: Limpeza Manual de Corregos;407.250,00;368.250,00;365.533,52;334.651,03
*******Elemento Economico: Outros Servicos de Terceiros - Pessoa Juridica;407.250,00;368.250,00;365.533,52;334.651,03
********Categoria da Despesa: Despesas Correntes;407.250,00;368.250,00;365.533,52;334.651,03
*********Modalidade da Despesa: Aplicacoes Diretas;407.250,00;368.250,00;365.533,52;334.651,03
**********Fonte: Tesouro Municipal;407.250,00;368.250,00;365.533,52;334.651,03
******Projeto/Atividade: Limpeza Mecanica de Corregos;642,00;642,00;0,00;0,00
*******Elemento Economico: Outros Servicos de Terceiros - Pessoa Juridica;642,00;642,00;0,00;0,00
********Categoria da Despesa: Despesas Correntes;642,00;642,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;642,00;642,00;0,00;0,00
**********Fonte: Tesouro Municipal;642,00;642,00;0,00;0,00
******Projeto/Atividade: Manutencao de Galerias, Canais, Corregos;2.170.938,00;711.938,00;709.368,32;646.368,32
*******Elemento Economico: Outros Servicos de Terceiros - Pessoa Juridica;2.170.938,00;711.938,00;709.368,32;646.368,32
********Categoria da Despesa: Despesas Correntes;2.170.938,00;711.938,00;709.368,32;646.368,32
*********Modalidade da Despesa: Aplicacoes Diretas;2.170.938,00;711.938,00;709.368,32;646.368,32
**********Fonte: Tesouro Municipal;2.170.938,00;711.938,00;709.368,32;646.368,32
***Funcao: Urbanismo;22.376.195,00;24.693.302,26;23.474.388,40;22.184.543,35
****Sub-Funcao: Administracao Geral;16.741.462,00;16.406.311,47;16.021.977,28;15.676.019,47
*****Programa: Suporte administrativo;16.741.462,00;16.406.311,47;16.021.977,28;15.676.019,47
******Projeto/Atividade: Administracao da Subprefeitura;16.666.068,00;16.280.996,27;16.021.977,28;15.676.019,47
*******Elemento Economico: Auxilio-Alimentacao;1.906.153,00;1.495.296,60;1.495.296,58;1.495.296,58
********Categoria da Despesa: Despesas Correntes;1.906.153,00;1.495.296,60;1.495.296,58;1.495.296,58
*********Modalidade da Despesa: Aplicacoes Diretas;1.906.153,00;1.495.296,60;1.495.296,58;1.495.296,58
**********Fonte: Tesouro Municipal;1.906.153,00;1.495.296,60;1.495.296,58;1.495.296,58
*******Elemento Economico: Auxilio-Transporte;317.278,00;231.576,50;231.576,42;231.576,42
********Categoria da Despesa: Despesas Correntes;317.278,00;231.576,50;231.576,42;231.576,42
*********Modalidade da Despesa: Aplicacoes Diretas;317.278,00;231.576,50;231.576,42;231.576,42
**********Fonte: Tesouro Municipal;317.278,00;231.576,50;231.576,42;231.576,42
*******Elemento Economico: Diarias - Civil;11.551,00;0,00;0,00;0,00
********Categoria da Despesa: Despesas Correntes;11.551,00;0,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;11.551,00;0,00;0,00;0,00
**********Fonte: Tesouro Municipal;11.551,00;0,00;0,00;0,00
*******Elemento Economico: Equipamentos e Material Permanente;73.159,00;36.579,50;25.137,24;13.237,24
********Categoria da Despesa: Despesas de Capital;73.159,00;36.579,50;25.137,24;13.237,24
*********Modalidade da Despesa: Aplicacoes Diretas;73.159,00;36.579,50;25.137,24;13.237,24
**********Fonte: Tesouro Municipal;73.159,00;36.579,50;25.137,24;13.237,24
*******Elemento Economico: Material de Consumo;308.038,00;215.626,60;95.962,69;95.763,69
********Categoria da Despesa: Despesas Correntes;308.038,00;215.626,60;95.962,69;95.763,69
*********Modalidade da Despesa: Aplicacoes Diretas;308.038,00;215.626,60;95.962,69;95.763,69
**********Fonte: Tesouro Municipal;308.038,00;215.626,60;95.962,69;95.763,69
*******Elemento Economico: Obrigacoes Tributarias e Contributivas;15.402,00;10.781,40;6.044,40;5.212,80
********Categoria da Despesa: Despesas Correntes;15.402,00;10.781,40;6.044,40;5.212,80
*********Modalidade da Despesa: Aplicacoes Diretas;15.402,00;10.781,40;6.044,40;5.212,80
**********Fonte: Tesouro Municipal;15.402,00;10.781,40;6.044,40;5.212,80
*******Elemento Economico: Outros Servicos de Terceiros - Pessoa Fisica;7.701,00;0,00;0,00;0,00
********Categoria da Despesa: Despesas Correntes;7.701,00;0,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;7.701,00;0,00;0,00;0,00
**********Fonte: Tesouro Municipal;7.701,00;0,00;0,00;0,00
*******Elemento Economico: Outros Servicos de Terceiros - Pessoa Juridica;2.548.456,00;1.668.764,80;1.545.589,08;1.212.561,87
********Categoria da Despesa: Despesas Correntes;2.548.456,00;1.668.764,80;1.545.589,08;1.212.561,87
*********Modalidade da Despesa: Aplicacoes Diretas;2.548.456,00;1.668.764,80;1.545.589,08;1.212.561,87
**********Fonte: Tesouro Municipal;2.548.456,00;1.668.764,80;1.545.589,08;1.212.561,87
*******Elemento Economico: Passagens e Despesas com Locomocao;4.621,00;0,00;0,00;0,00
********Categoria da Despesa: Despesas Correntes;4.621,00;0,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;4.621,00;0,00;0,00;0,00
**********Fonte: Tesouro Municipal;4.621,00;0,00;0,00;0,00
*******Elemento Economico: Vencimentos e Vantagens Fixas - Pessoal Civil;11.473.709,00;12.622.370,87;12.622.370,87;12.622.370,87
********Categoria da Despesa: Despesas Correntes;11.473.709,00;12.622.370,87;12.622.370,87;12.622.370,87
*********Modalidade da Despesa: Aplicacoes Diretas;11.473.709,00;12.622.370,87;12.622.370,87;12.622.370,87
**********Fonte: Tesouro Municipal;11.473.709,00;12.622.370,87;12.622.370,87;12.622.370,87
******Projeto/Atividade: Conservacao de Imoveis Proprios e Locados das Subprefeituras;75.394,00;125.315,20;0,00;0,00
*******Elemento Economico: Outros Servicos de Terceiros - Pessoa Juridica;75.394,00;125.315,20;0,00;0,00
********Categoria da Despesa: Despesas Correntes;75.394,00;125.315,20;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;75.394,00;125.315,20;0,00;0,00
**********Fonte: Tesouro Municipal;75.394,00;125.315,20;0,00;0,00
****Sub-Funcao: Infra-Estrutura Urbana;2.064.916,00;616.499,47;255.598,29;123.341,86
*****Programa: Aprimoramento da infraestrutura urbana;2.064.916,00;616.499,47;255.598,29;123.341,86
******Projeto/Atividade: Construcao, Ampliacao e Reforma de Equipamentos das Subprefeituras;115.000,00;0,00;0,00;0,00
*******Elemento Economico: Obras e Instalacoes;110.000,00;0,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;110.000,00;0,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;110.000,00;0,00;0,00;0,00
**********Fonte: Tesouro Municipal;110.000,00;0,00;0,00;0,00
*******Elemento Economico: Outros Servicos de Terceiros - Pessoa Juridica;5.000,00;0,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;5.000,00;0,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;5.000,00;0,00;0,00;0,00
**********Fonte: Tesouro Municipal;5.000,00;0,00;0,00;0,00
******Projeto/Atividade: E2659 - Recuperacao E Remodelacao De Calcadas E Canteiros.;300.000,00;300.000,00;0,00;0,00
*******Elemento Economico: Obras e Instalacoes;300.000,00;300.000,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;300.000,00;300.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;300.000,00;300.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;300.000,00;300.000,00;0,00;0,00
******Projeto/Atividade: Intervencao, Urbanizacao e Melhoria de Bairros;1.649.916,00;316.499,47;255.598,29;123.341,86
*******Elemento Economico: Material de Consumo;6.524,00;71.000,00;71.000,00;28.259,54
********Categoria da Despesa: Despesas de Capital;6.524,00;71.000,00;71.000,00;28.259,54
*********Modalidade da Despesa: Aplicacoes Diretas;6.524,00;71.000,00;71.000,00;28.259,54
**********Fonte: Tesouro Municipal;6.524,00;71.000,00;71.000,00;28.259,54
*******Elemento Economico: Obras e Instalacoes;1.026.094,00;135.437,60;124.598,29;95.082,32
********Categoria da Despesa: Despesas de Capital;1.026.094,00;135.437,60;124.598,29;95.082,32
*********Modalidade da Despesa: Aplicacoes Diretas;1.026.094,00;135.437,60;124.598,29;95.082,32
**********Fonte: Tesouro Municipal;1.026.094,00;135.437,60;124.598,29;95.082,32
*******Elemento Economico: Outros Servicos de Terceiros - Pessoa Juridica;617.298,00;110.061,87;60.000,00;0,00
********Categoria da Despesa: Despesas de Capital;617.298,00;110.061,87;60.000,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;617.298,00;110.061,87;60.000,00;0,00
**********Fonte: Tesouro Municipal;617.298,00;110.061,87;60.000,00;0,00
****Sub-Funcao: Recuperacao de Areas Degradadas;1.000,00;1.000,00;0,00;0,00
*****Programa: Aprimoramento da infraestrutura urbana;1.000,00;1.000,00;0,00;0,00
******Projeto/Atividade: Obras e Servicos nas Areas de Riscos Geologicos;1.000,00;1.000,00;0,00;0,00
*******Elemento Economico: Obras e Instalacoes;1.000,00;1.000,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;1.000,00;1.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;1.000,00;1.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;1.000,00;1.000,00;0,00;0,00
****Sub-Funcao: Servicos Urbanos;3.478.817,00;7.612.291,32;7.145.590,69;6.334.814,88
*****Programa: Aprimoramento da infraestrutura urbana;1.799.848,00;4.474.321,46;4.108.233,89;3.662.070,79
******Projeto/Atividade: Locacao de Veiculos Pesados, Maquinas e Equipamentos;445.307,00;550.924,00;509.946,80;497.250,00
*******Elemento Economico: Outros Servicos de Terceiros - Pessoa Juridica;445.307,00;550.924,00;509.946,80;497.250,00
********Categoria da Despesa: Despesas Correntes;445.307,00;550.924,00;509.946,80;497.250,00
*********Modalidade da Despesa: Aplicacoes Diretas;445.307,00;550.924,00;509.946,80;497.250,00
**********Fonte: Tesouro Municipal;445.307,00;550.924,00;509.946,80;497.250,00
******Projeto/Atividade: Manutencao de  Vias,  Logradouros e Areas Publicas;1.354.541,00;3.923.397,46;3.598.287,09;3.164.820,79
*******Elemento Economico: Material de Consumo;311.383,00;386.383,00;200.680,30;200.680,30
********Categoria da Despesa: Despesas Correntes;311.383,00;386.383,00;200.680,30;200.680,30
*********Modalidade da Despesa: Aplicacoes Diretas;311.383,00;386.383,00;200.680,30;200.680,30
**********Fonte: Tesouro Municipal;311.383,00;386.383,00;200.680,30;200.680,30
*******Elemento Economico: Outros Servicos de Terceiros - Pessoa Juridica;1.043.158,00;3.537.014,46;3.397.606,79;2.964.140,49
********Categoria da Despesa: Despesas Correntes;1.043.158,00;3.537.014,46;3.397.606,79;2.964.140,49
*********Modalidade da Despesa: Aplicacoes Diretas;1.043.158,00;3.537.014,46;3.397.606,79;2.964.140,49
**********Fonte: Tesouro Municipal;1.043.158,00;3.537.014,46;3.397.606,79;2.964.140,49
*****Programa: Cidade mais verde;1.678.969,00;3.137.969,86;3.037.356,80;2.672.744,09
******Projeto/Atividade: Conservacao de Areas Verdes e Vegetacao Arborea;1.678.969,00;3.137.969,86;3.037.356,80;2.672.744,09
*******Elemento Economico: Outros Servicos de Terceiros - Pessoa Juridica;1.678.969,00;3.137.969,86;3.037.356,80;2.672.744,09
********Categoria da Despesa: Despesas Correntes;1.678.969,00;3.137.969,86;3.037.356,80;2.672.744,09
*********Modalidade da Despesa: Aplicacoes Diretas;1.678.969,00;3.137.969,86;3.037.356,80;2.672.744,09
**********Fonte: Tesouro Municipal;1.678.969,00;3.137.969,86;3.037.356,80;2.672.744,09
****Sub-Funcao: Tecnologia da Informacao;90.000,00;57.200,00;51.222,14;50.367,14
*****Programa: Sistema de informacao e processamento de dados;90.000,00;57.200,00;51.222,14;50.367,14
******Projeto/Atividade: Aquisicao de Materiais, Equipamentos e Servicos de Informatica e Comunicacao;90.000,00;57.200,00;51.222,14;50.367,14
*******Elemento Economico: Equipamentos e Material Permanente;35.000,00;17.500,00;16.511,92;16.511,92
********Categoria da Despesa: Despesas de Capital;35.000,00;17.500,00;16.511,92;16.511,92
*********Modalidade da Despesa: Aplicacoes Diretas;35.000,00;17.500,00;16.511,92;16.511,92
**********Fonte: Tesouro Municipal;35.000,00;17.500,00;16.511,92;16.511,92
*******Elemento Economico: Material de Consumo;5.000,00;23.500,00;20.385,57;20.385,57
********Categoria da Despesa: Despesas Correntes;5.000,00;23.500,00;20.385,57;20.385,57
*********Modalidade da Despesa: Aplicacoes Diretas;5.000,00;23.500,00;20.385,57;20.385,57
**********Fonte: Tesouro Municipal;5.000,00;23.500,00;20.385,57;20.385,57
*******Elemento Economico: Outros Servicos de Terceiros - Pessoa Juridica;50.000,00;16.200,00;14.324,65;13.469,65
********Categoria da Despesa: Despesas Correntes;50.000,00;16.200,00;14.324,65;13.469,65
*********Modalidade da Despesa: Aplicacoes Diretas;50.000,00;16.200,00;14.324,65;13.469,65
**********Fonte: Tesouro Municipal;50.000,00;16.200,00;14.324,65;13.469,65
*Orgao: Subprefeitura Mooca;29.470.332,00;28.828.080,05;27.189.805,22;25.707.462,08
**Unidade: Administracao da Subprefeitura;29.470.332,00;28.828.080,05;27.189.805,22;25.707.462,08
***Funcao: Agricultura;11.207,00;71.590,01;71.590,01;59.696,05
****Sub-Funcao: Abastecimento;11.207,00;71.590,01;71.590,01;59.696,05
*****Programa: Gerenciamento do sistema de abastecimento;11.207,00;71.590,01;71.590,01;59.696,05
******Projeto/Atividade: Operacao e Manutencao das Unidades de Abastecimento;11.207,00;71.590,01;71.590,01;59.696,05
*******Elemento Economico: Outros Servicos de Terceiros - Pessoa Juridica;11.207,00;71.590,01;71.590,01;59.696,05
********Categoria da Despesa: Despesas Correntes;11.207,00;71.590,01;71.590,01;59.696,05
*********Modalidade da Despesa: Aplicacoes Diretas;11.207,00;71.590,01;71.590,01;59.696,05
**********Fonte: Tesouro Municipal;11.207,00;71.590,01;71.590,01;59.696,05
***Funcao: Assistencia Social;202.778,00;219.753,71;170.266,62;156.133,00
****Sub-Funcao: Assistencia a Crianca e ao Adolescente;202.778,00;219.753,71;170.266,62;156.133,00
*****Programa: Fortalecimento da rede de protecao social - Basica;202.778,00;219.753,71;170.266,62;156.133,00
******Projeto/Atividade: Administracao dos Conselhos Tutelares;202.778,00;219.753,71;170.266,62;156.133,00
*******Elemento Economico: Despesas de Exercicios Anteriores;0,00;7.729,60;7.729,30;7.729,30
********Categoria da Despesa: Despesas Correntes;0,00;7.729,60;7.729,30;7.729,30
*********Modalidade da Despesa: Aplicacoes Diretas;0,00;7.729,60;7.729,30;7.729,30
**********Fonte: Tesouro Municipal;0,00;7.729,60;7.729,30;7.729,30
*******Elemento Economico: Equipamentos e Material Permanente;8.092,00;8.092,00;160,68;160,68
********Categoria da Despesa: Despesas de Capital;8.092,00;8.092,00;160,68;160,68
*********Modalidade da Despesa: Aplicacoes Diretas;8.092,00;8.092,00;160,68;160,68
**********Fonte: Tesouro Municipal;8.092,00;8.092,00;160,68;160,68
*******Elemento Economico: Material de Consumo;4.046,00;4.046,00;2.391,40;2.391,40
********Categoria da Despesa: Despesas Correntes;4.046,00;4.046,00;2.391,40;2.391,40
*********Modalidade da Despesa: Aplicacoes Diretas;4.046,00;4.046,00;2.391,40;2.391,40
**********Fonte: Tesouro Municipal;4.046,00;4.046,00;2.391,40;2.391,40
*******Elemento Economico: Obrigacoes Tributarias e Contributivas;14.565,00;17.181,51;17.001,24;17.001,24
********Categoria da Despesa: Despesas Correntes;14.565,00;17.181,51;17.001,24;17.001,24
*********Modalidade da Despesa: Aplicacoes Diretas;14.565,00;17.181,51;17.001,24;17.001,24
**********Fonte: Tesouro Municipal;14.565,00;17.181,51;17.001,24;17.001,24
*******Elemento Economico: Outros Servicos de Terceiros - Pessoa Fisica;71.207,00;85.566,20;85.006,20;85.006,20
********Categoria da Despesa: Despesas Correntes;71.207,00;85.566,20;85.006,20;85.006,20
*********Modalidade da Despesa: Aplicacoes Diretas;71.207,00;85.566,20;85.006,20;85.006,20
**********Fonte: Tesouro Municipal;71.207,00;85.566,20;85.006,20;85.006,20
*******Elemento Economico: Outros Servicos de Terceiros - Pessoa Juridica;104.868,00;97.138,40;57.977,80;43.844,18
********Categoria da Despesa: Despesas Correntes;104.868,00;97.138,40;57.977,80;43.844,18
*********Modalidade da Despesa: Aplicacoes Diretas;104.868,00;97.138,40;57.977,80;43.844,18
**********Fonte: Tesouro Municipal;104.868,00;97.138,40;57.977,80;43.844,18
***Funcao: Saneamento;3.781.679,00;4.223.494,55;3.892.126,21;3.493.256,72
****Sub-Funcao: Saneamento Basico Urbano;3.781.679,00;4.223.494,55;3.892.126,21;3.493.256,72
*****Programa: Melhoria da drenagem urbana;3.781.679,00;4.223.494,55;3.892.126,21;3.493.256,72
******Projeto/Atividade: Limpeza de Boca de Lobo e Pocos de Visita;934.000,00;1.969.590,65;1.893.326,72;1.576.457,23
*******Elemento Economico: Outros Servicos de Terceiros - Pessoa Juridica;934.000,00;1.969.590,65;1.893.326,72;1.576.457,23
********Categoria da Despesa: Despesas Correntes;934.000,00;1.969.590,65;1.893.326,72;1.576.457,23
*********Modalidade da Despesa: Aplicacoes Diretas;934.000,00;1.969.590,65;1.893.326,72;1.576.457,23
**********Fonte: Tesouro Municipal;934.000,00;1.969.590,65;1.893.326,72;1.576.457,23
******Projeto/Atividade: Limpeza Manual de Corregos;232.500,00;284.557,79;179.557,79;179.557,79
*******Elemento Economico: Outros Servicos de Terceiros - Pessoa Juridica;232.500,00;284.557,79;179.557,79;179.557,79
********Categoria da Despesa: Despesas Correntes;232.500,00;284.557,79;179.557,79;179.557,79
*********Modalidade da Despesa: Aplicacoes Diretas;232.500,00;284.557,79;179.557,79;179.557,79
**********Fonte: Tesouro Municipal;232.500,00;284.557,79;179.557,79;179.557,79
******Projeto/Atividade: Limpeza Mecanica de Corregos;799.929,00;0,00;0,00;0,00
*******Elemento Economico: Outros Servicos de Terceiros - Pessoa Juridica;799.929,00;0,00;0,00;0,00
