Selecao;Orcado;Atualizado;Empenhado;Liquidado
*********Modalidade da Despesa: Aplicacoes Diretas;9.000,00;18.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;9.000,00;18.000,00;0,00;0,00
******Projeto/Atividade: E1785 - Revitalizacao da Praca Dr. Persio Molina. localizada junto a Rua Benta Dias e o Viaduto Bresser. Mooca. com a Implantacao dos Aparelhos para ATI;9.000,00;0,00;0,00;0,00
*******Elemento Economico: Obras e Instalacoes;9.000,00;0,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;9.000,00;0,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;9.000,00;0,00;0,00;0,00
**********Fonte: Tesouro Municipal;9.000,00;0,00;0,00;0,00
******Projeto/Atividade: E1790 - Construcao de Praca. na "Area Ajardinada" Inominada. Publica Municipal. localizada na Rua Catarina Cortez. s/nº. Mooca. com a Implantacao dos Aparelhos para ATI;9.000,00;18.000,00;0,00;0,00
*******Elemento Economico: Obras e Instalacoes;9.000,00;18.000,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;9.000,00;18.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;9.000,00;18.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;9.000,00;18.000,00;0,00;0,00
******Projeto/Atividade: E2029 - Revitalizacao do Largo Ubirajara - Belem;70.000,00;70.000,00;68.741,40;0,00
*******Elemento Economico: Obras e Instalacoes;70.000,00;70.000,00;68.741,40;0,00
********Categoria da Despesa: Despesas de Capital;70.000,00;70.000,00;68.741,40;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;70.000,00;70.000,00;68.741,40;0,00
**********Fonte: Tesouro Municipal;70.000,00;70.000,00;68.741,40;0,00
******Projeto/Atividade: E2265 - Reforma da Praca Franco Francelino. no bairro do Pari;50.000,00;50.000,00;0,00;0,00
*******Elemento Economico: Obras e Instalacoes;50.000,00;50.000,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;50.000,00;50.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;50.000,00;50.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;50.000,00;50.000,00;0,00;0,00
******Projeto/Atividade: E2266 - Academia da Terceira Idade no Centro Educacional da Mooca;50.000,00;50.000,00;0,00;0,00
*******Elemento Economico: Obras e Instalacoes;50.000,00;50.000,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;50.000,00;50.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;50.000,00;50.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;50.000,00;50.000,00;0,00;0,00
******Projeto/Atividade: E3822 - Intervencao. Urbanizacao e Melhoria de Bairros nos Distritos do Tatuape e da Mooca;100.000,00;0,00;0,00;0,00
*******Elemento Economico: Obras e Instalacoes;100.000,00;0,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;100.000,00;0,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;100.000,00;0,00;0,00;0,00
**********Fonte: Tesouro Municipal;100.000,00;0,00;0,00;0,00
******Projeto/Atividade: E4930 - Reforma e Adequacao de Melhorias no Clube da Comunidade Parque da Mooca;200.000,00;0,00;0,00;0,00
*******Elemento Economico: Obras e Instalacoes;200.000,00;0,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;200.000,00;0,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;200.000,00;0,00;0,00;0,00
**********Fonte: Tesouro Municipal;200.000,00;0,00;0,00;0,00
******Projeto/Atividade: E6212 - Instalacao de Equipamentos Longevidade (20 pracas);230.000,00;0,00;0,00;0,00
*******Elemento Economico: Obras e Instalacoes;230.000,00;0,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;230.000,00;0,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;230.000,00;0,00;0,00;0,00
**********Fonte: Tesouro Municipal;230.000,00;0,00;0,00;0,00
******Projeto/Atividade: E6212 - Intervencao Baixos Ponte Tatuape;150.000,00;0,00;0,00;0,00
*******Elemento Economico: Obras e Instalacoes;150.000,00;0,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;150.000,00;0,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;150.000,00;0,00;0,00;0,00
**********Fonte: Tesouro Municipal;150.000,00;0,00;0,00;0,00
******Projeto/Atividade: E6212 - Intervencao Baixos Viad. Antonio Abdo;150.000,00;0,00;0,00;0,00
*******Elemento Economico: Obras e Instalacoes;150.000,00;0,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;150.000,00;0,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;150.000,00;0,00;0,00;0,00
**********Fonte: Tesouro Municipal;150.000,00;0,00;0,00;0,00
******Projeto/Atividade: E6212 - Intervencao Baixos Viad. Guadalajara;150.000,00;0,00;0,00;0,00
*******Elemento Economico: Obras e Instalacoes;150.000,00;0,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;150.000,00;0,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;150.000,00;0,00;0,00;0,00
**********Fonte: Tesouro Municipal;150.000,00;0,00;0,00;0,00
******Projeto/Atividade: E6212 - Revitalizacao e Calcamento da Rua Oriente;1.600.000,00;1.600.000,00;0,00;0,00
*******Elemento Economico: Obras e Instalacoes;1.600.000,00;1.600.000,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;1.600.000,00;1.600.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;1.600.000,00;1.600.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;1.600.000,00;1.600.000,00;0,00;0,00
******Projeto/Atividade: E6212 - Revitalizacao e Calcamento da Rua Santa Rosa;1.000.000,00;1.000.000,00;0,00;0,00
*******Elemento Economico: Obras e Instalacoes;1.000.000,00;1.000.000,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;1.000.000,00;1.000.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;1.000.000,00;1.000.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;1.000.000,00;1.000.000,00;0,00;0,00
******Projeto/Atividade: E6212 - Revitalizacao e Reforma da Pca Amo a Mooca;30.000,00;0,00;0,00;0,00
*******Elemento Economico: Obras e Instalacoes;30.000,00;0,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;30.000,00;0,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;30.000,00;0,00;0,00;0,00
**********Fonte: Tesouro Municipal;30.000,00;0,00;0,00;0,00
******Projeto/Atividade: E6212 - Revitalizacao e Reforma da Pca Cantinho dos Imigrantes;200.000,00;0,00;0,00;0,00
*******Elemento Economico: Obras e Instalacoes;200.000,00;0,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;200.000,00;0,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;200.000,00;0,00;0,00;0,00
**********Fonte: Tesouro Municipal;200.000,00;0,00;0,00;0,00
******Projeto/Atividade: E6212 - Revitalizacao e Reforma da Pca Cel. Sandoval de Figueiredo;100.000,00;0,00;0,00;0,00
*******Elemento Economico: Obras e Instalacoes;100.000,00;0,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;100.000,00;0,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;100.000,00;0,00;0,00;0,00
**********Fonte: Tesouro Municipal;100.000,00;0,00;0,00;0,00
******Projeto/Atividade: E6212 - Revitalizacao e Reforma da Pca Domingos Frangione;250.000,00;210.000,00;0,00;0,00
*******Elemento Economico: Obras e Instalacoes;250.000,00;210.000,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;250.000,00;210.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;250.000,00;210.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;250.000,00;210.000,00;0,00;0,00
******Projeto/Atividade: E6212 - Revitalizacao e Reforma da Pca Gen. Humberto de S. Mello;300.000,00;300.000,00;0,00;0,00
*******Elemento Economico: Obras e Instalacoes;300.000,00;300.000,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;300.000,00;300.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;300.000,00;300.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;300.000,00;300.000,00;0,00;0,00
******Projeto/Atividade: E6212 - Revitalizacao e Reforma da Pca Kantuta;100.000,00;25.000,00;0,00;0,00
*******Elemento Economico: Obras e Instalacoes;100.000,00;25.000,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;100.000,00;25.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;100.000,00;25.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;100.000,00;25.000,00;0,00;0,00
******Projeto/Atividade: E6212 - Revitalizacao e Reforma da Pca Maria Jose;80.000,00;0,00;0,00;0,00
*******Elemento Economico: Obras e Instalacoes;80.000,00;0,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;80.000,00;0,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;80.000,00;0,00;0,00;0,00
**********Fonte: Tesouro Municipal;80.000,00;0,00;0,00;0,00
******Projeto/Atividade: E6212 - Revitalizacao e Reforma da Pca Padre Bento;100.000,00;64.000,00;0,00;0,00
*******Elemento Economico: Obras e Instalacoes;100.000,00;64.000,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;100.000,00;64.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;100.000,00;64.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;100.000,00;64.000,00;0,00;0,00
******Projeto/Atividade: E6212 - Revitalizacao e Reforma da Pca Persio Molina;30.000,00;0,00;0,00;0,00
*******Elemento Economico: Obras e Instalacoes;30.000,00;0,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;30.000,00;0,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;30.000,00;0,00;0,00;0,00
**********Fonte: Tesouro Municipal;30.000,00;0,00;0,00;0,00
******Projeto/Atividade: E6212 - Revitalizacao e Reforma do Largo Sao Jose do Maranhao;100.000,00;0,00;0,00;0,00
*******Elemento Economico: Obras e Instalacoes;100.000,00;0,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;100.000,00;0,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;100.000,00;0,00;0,00;0,00
**********Fonte: Tesouro Municipal;100.000,00;0,00;0,00;0,00
******Projeto/Atividade: E6212 - Revitalizacao e Reforma do Largo Senador Moraes de Barros;230.000,00;0,00;0,00;0,00
*******Elemento Economico: Obras e Instalacoes;230.000,00;0,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;230.000,00;0,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;230.000,00;0,00;0,00;0,00
**********Fonte: Tesouro Municipal;230.000,00;0,00;0,00;0,00
******Projeto/Atividade: Intervencao. Urbanizacao e Melhoria de Bairros;1.100.000,00;986.000,00;249.446,60;129.002,14
*******Elemento Economico: Material de Consumo;10.000,00;8.000,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;10.000,00;8.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;10.000,00;8.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;10.000,00;8.000,00;0,00;0,00
*******Elemento Economico: Obras e Instalacoes;510.000,00;762.000,00;249.446,60;129.002,14
********Categoria da Despesa: Despesas de Capital;510.000,00;762.000,00;249.446,60;129.002,14
*********Modalidade da Despesa: Aplicacoes Diretas;510.000,00;762.000,00;249.446,60;129.002,14
**********Fonte: Tesouro Municipal;510.000,00;762.000,00;249.446,60;129.002,14
*******Elemento Economico: Outros Servicos de Terceiros - Pessoa Juridica;580.000,00;216.000,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;580.000,00;216.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;580.000,00;216.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;580.000,00;216.000,00;0,00;0,00
****Sub-Funcao: Servicos Urbanos;8.895.163,00;10.144.718,51;7.757.653,85;4.991.200,70
*****Programa: Aprimoramento da infraestrutura urbana;5.562.258,00;5.874.021,98;4.465.943,30;2.517.343,16
******Projeto/Atividade: E6212 - Aquisicao e Instalacao de 300 Unidades de Rampas de Acessibilidade nos Distritos: Mooca. Bras. Pari e Agua Rasa;200.000,00;0,00;0,00;0,00
*******Elemento Economico: Obras e Instalacoes;200.000,00;0,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;200.000,00;0,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;200.000,00;0,00;0,00;0,00
**********Fonte: Tesouro Municipal;200.000,00;0,00;0,00;0,00
******Projeto/Atividade: Locacao de Veiculos Pesados. Maquinas e Equipamentos;534.474,00;560.012,34;500.515,82;289.549,42
*******Elemento Economico: Outros ServiA§os de Terceiros - Pessoa JurA­dica;534.474,00;560.012,34;500.515,82;289.549,42
********Categoria da Despesa: Despesas Correntes;534.474,00;560.012,34;500.515,82;289.549,42
*********Modalidade da Despesa: Aplicacoes Diretas;534.474,00;560.012,34;500.515,82;289.549,42
**********Fonte: Tesouro Municipal;534.474,00;560.012,34;500.515,82;289.549,42
******Projeto/Atividade: Manutencao de  Vias.  Logradouros e Areas Publicas;4.827.784,00;5.314.009,64;3.965.427,48;2.227.793,74
*******Elemento Economico: Material de Consumo;542.199,00;542.199,00;400.906,62;290.932,12
********Categoria da Despesa: Despesas Correntes;542.199,00;542.199,00;400.906,62;290.932,12
*********Modalidade da Despesa: Aplicacoes Diretas;542.199,00;542.199,00;400.906,62;290.932,12
**********Fonte: Tesouro Municipal;542.199,00;542.199,00;400.906,62;290.932,12
*******Elemento Economico: Obrigacoes Tributarias e Contributivas;5.549,00;0,00;0,00;0,00
********Categoria da Despesa: Despesas Correntes;5.549,00;0,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;5.549,00;0,00;0,00;0,00
**********Fonte: Tesouro Municipal;5.549,00;0,00;0,00;0,00
*******Elemento Economico: Outros ServiA§os de Terceiros - Pessoa JurA­dica;4.280.036,00;4.771.810,64;3.564.520,86;1.936.861,62
********Categoria da Despesa: Despesas Correntes;4.280.036,00;4.771.810,64;3.564.520,86;1.936.861,62
*********Modalidade da Despesa: Aplicacoes Diretas;4.280.036,00;4.771.810,64;3.564.520,86;1.936.861,62
**********Fonte: Tesouro Municipal;4.280.036,00;4.771.810,64;3.564.520,86;1.936.861,62
*****Programa: Cidade mais verde;3.332.905,00;4.270.696,53;3.291.710,55;2.473.857,54
******Projeto/Atividade: Conservacao de Areas Verdes e Vegetacao Arborea;3.332.905,00;4.270.696,53;3.291.710,55;2.473.857,54
*******Elemento Economico: Outros ServiA§os de Terceiros - Pessoa JurA­dica;3.332.905,00;4.270.696,53;3.291.710,55;2.473.857,54
********Categoria da Despesa: Despesas Correntes;3.332.905,00;4.270.696,53;3.291.710,55;2.473.857,54
*********Modalidade da Despesa: Aplicacoes Diretas;3.332.905,00;4.270.696,53;3.291.710,55;2.473.857,54
**********Fonte: Tesouro Municipal;3.332.905,00;4.270.696,53;3.291.710,55;2.473.857,54
*Orgao: Subprefeitura MŽBoi Mirim;36.347.380,00;35.997.172,61;23.750.187,04;15.122.990,07
**Unidade: Administracao da Subprefeitura;36.347.380,00;35.997.172,61;23.750.187,04;15.122.990,07
***Funcao: Assistencia Social;492.049,00;478.117,74;367.958,04;264.045,41
****Sub-Funcao: Assistencia a Crianca e ao Adolescente;492.049,00;478.117,74;367.958,04;264.045,41
*****Programa: Fortalecimento da rede de protecao social - Basica;492.049,00;478.117,74;367.958,04;264.045,41
******Projeto/Atividade: Administracao dos Conselhos Tutelares;492.049,00;478.117,74;367.958,04;264.045,41
*******Elemento Economico: Equipamentos e Material Permanente;5.250,00;5.250,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;5.250,00;5.250,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;5.250,00;5.250,00;0,00;0,00
**********Fonte: Tesouro Municipal;5.250,00;5.250,00;0,00;0,00
*******Elemento Economico: Material de Consumo;5.250,00;1.655,38;0,00;0,00
********Categoria da Despesa: Despesas Correntes;5.250,00;1.655,38;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;5.250,00;1.655,38;0,00;0,00
**********Fonte: Tesouro Municipal;5.250,00;1.655,38;0,00;0,00
*******Elemento Economico: Obrigacoes Tributarias e Contributivas;42.000,00;48.008,48;48.008,48;27.616,00
********Categoria da Despesa: Despesas Correntes;42.000,00;48.008,48;48.008,48;27.616,00
*********Modalidade da Despesa: Aplicacoes Diretas;42.000,00;48.008,48;48.008,48;27.616,00
**********Fonte: Tesouro Municipal;42.000,00;48.008,48;48.008,48;27.616,00
*******Elemento Economico: Outros ServiA§os de Terceiros - Pessoa JurA­dica;143.847,00;143.847,00;126.719,05;74.540,62
********Categoria da Despesa: Despesas Correntes;143.847,00;143.847,00;126.719,05;74.540,62
*********Modalidade da Despesa: Aplicacoes Diretas;143.847,00;143.847,00;126.719,05;74.540,62
**********Fonte: Tesouro Municipal;143.847,00;143.847,00;126.719,05;74.540,62
*******Elemento Economico: Outros Servicos de Terceiros - Pessoa Fisica;295.702,00;279.356,88;193.230,51;161.888,79
********Categoria da Despesa: Despesas Correntes;295.702,00;279.356,88;193.230,51;161.888,79
*********Modalidade da Despesa: Aplicacoes Diretas;295.702,00;279.356,88;193.230,51;161.888,79
**********Fonte: Tesouro Municipal;295.702,00;279.356,88;193.230,51;161.888,79
***Funcao: Cultura;4.000,00;4.000,00;0,00;0,00
****Sub-Funcao: Difusao Cultural;4.000,00;4.000,00;0,00;0,00
*****Programa: Promocao de atividades culturais;4.000,00;4.000,00;0,00;0,00
******Projeto/Atividade: Apoio e Incentivo as Feiras de Artes e Artesanatos;1.000,00;1.000,00;0,00;0,00
*******Elemento Economico: Outros ServiA§os de Terceiros - Pessoa JurA­dica;1.000,00;1.000,00;0,00;0,00
********Categoria da Despesa: Despesas Correntes;1.000,00;1.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;1.000,00;1.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;1.000,00;1.000,00;0,00;0,00
******Projeto/Atividade: Potencializacao das Atividades Culturais Sacolao das Artes Parque Santo Antonio;1.000,00;1.000,00;0,00;0,00
*******Elemento Economico: Outros ServiA§os de Terceiros - Pessoa JurA­dica;1.000,00;1.000,00;0,00;0,00
********Categoria da Despesa: Despesas Correntes;1.000,00;1.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;1.000,00;1.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;1.000,00;1.000,00;0,00;0,00
******Projeto/Atividade: Reforma da Casa de Cultura M  Boi Mirim;1.000,00;1.000,00;0,00;0,00
*******Elemento Economico: Obras e Instalacoes;1.000,00;1.000,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;1.000,00;1.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;1.000,00;1.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;1.000,00;1.000,00;0,00;0,00
******Projeto/Atividade: Reforma do Sacolao das Artes Parque Santo Antonio;1.000,00;1.000,00;0,00;0,00
*******Elemento Economico: Obras e Instalacoes;1.000,00;1.000,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;1.000,00;1.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;1.000,00;1.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;1.000,00;1.000,00;0,00;0,00
***Funcao: Saneamento;8.203.159,00;4.164.230,71;2.057.172,00;1.236.292,09
****Sub-Funcao: Saneamento Basico Urbano;8.203.159,00;4.164.230,71;2.057.172,00;1.236.292,09
*****Programa: Melhoria da drenagem urbana;8.203.159,00;4.164.230,71;2.057.172,00;1.236.292,09
******Projeto/Atividade: Limpeza de Boca de Lobo e Pocos de Visita;3.305.563,00;102.316,12;102.316,12;102.290,16
*******Elemento Economico: Outros ServiA§os de Terceiros - Pessoa JurA­dica;3.305.563,00;102.316,12;102.316,12;102.290,16
********Categoria da Despesa: Despesas Correntes;3.305.563,00;102.316,12;102.316,12;102.290,16
*********Modalidade da Despesa: Aplicacoes Diretas;3.305.563,00;102.316,12;102.316,12;102.290,16
**********Fonte: Tesouro Municipal;3.305.563,00;102.316,12;102.316,12;102.290,16
******Projeto/Atividade: Limpeza Manual de Corregos;1.267.596,00;1.246.543,21;1.246.543,21;613.833,06
*******Elemento Economico: Outros ServiA§os de Terceiros - Pessoa JurA­dica;1.267.596,00;1.246.543,21;1.246.543,21;613.833,06
********Categoria da Despesa: Despesas Correntes;1.267.596,00;1.246.543,21;1.246.543,21;613.833,06
*********Modalidade da Despesa: Aplicacoes Diretas;1.267.596,00;1.246.543,21;1.246.543,21;613.833,06
**********Fonte: Tesouro Municipal;1.267.596,00;1.246.543,21;1.246.543,21;613.833,06
******Projeto/Atividade: Limpeza Mecanica de Corregos;1.874.400,00;397.683,28;0,00;0,00
*******Elemento Economico: Despesas de Exercicios Anteriores;0,00;2.553,07;0,00;0,00
********Categoria da Despesa: Despesas Correntes;0,00;2.553,07;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;0,00;2.553,07;0,00;0,00
**********Fonte: Tesouro Municipal;0,00;2.553,07;0,00;0,00
*******Elemento Economico: Outros ServiA§os de Terceiros - Pessoa JurA­dica;1.874.400,00;395.130,21;0,00;0,00
********Categoria da Despesa: Despesas Correntes;1.874.400,00;395.130,21;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;1.874.400,00;395.130,21;0,00;0,00
**********Fonte: Tesouro Municipal;1.874.400,00;395.130,21;0,00;0,00
******Projeto/Atividade: Manutencao de Galerias. Canais. Corregos;1.755.600,00;2.417.688,10;708.312,67;520.168,87
*******Elemento Economico: Outros ServiA§os de Terceiros - Pessoa JurA­dica;1.755.600,00;2.417.688,10;708.312,67;520.168,87
********Categoria da Despesa: Despesas Correntes;1.755.600,00;2.417.688,10;708.312,67;520.168,87
*********Modalidade da Despesa: Aplicacoes Diretas;1.755.600,00;2.417.688,10;708.312,67;520.168,87
**********Fonte: Tesouro Municipal;1.755.600,00;2.417.688,10;708.312,67;520.168,87
***Funcao: Seguranca Publica;3.000,00;3.000,00;0,00;0,00
****Sub-Funcao: Defesa Civil;3.000,00;3.000,00;0,00;0,00
*****Programa: Defesa Civil - Prevencao e Emergencia;3.000,00;3.000,00;0,00;0,00
******Projeto/Atividade: Manutencao Defesa Civil;3.000,00;3.000,00;0,00;0,00
*******Elemento Economico: Equipamentos e Material Permanente;1.000,00;1.000,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;1.000,00;1.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;1.000,00;1.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;1.000,00;1.000,00;0,00;0,00
*******Elemento Economico: Material de Consumo;1.000,00;1.000,00;0,00;0,00
********Categoria da Despesa: Despesas Correntes;1.000,00;1.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;1.000,00;1.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;1.000,00;1.000,00;0,00;0,00
*******Elemento Economico: Outros ServiA§os de Terceiros - Pessoa JurA­dica;1.000,00;1.000,00;0,00;0,00
********Categoria da Despesa: Despesas Correntes;1.000,00;1.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;1.000,00;1.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;1.000,00;1.000,00;0,00;0,00
***Funcao: Urbanismo;27.645.172,00;31.347.824,16;21.325.057,00;13.622.652,57
****Sub-Funcao: Administracao Geral;11.632.490,00;13.510.747,54;8.530.168,51;7.311.575,44
*****Programa: Suporte administrativo;11.632.490,00;13.510.747,54;8.530.168,51;7.311.575,44
******Projeto/Atividade: Administracao da Subprefeitura;11.592.490,00;13.320.747,54;8.515.321,00;7.296.727,93
*******Elemento Economico: Auxilio-Alimentacao;684.643,00;684.643,00;489.257,75;489.257,75
********Categoria da Despesa: Despesas Correntes;684.643,00;684.643,00;489.257,75;489.257,75
*********Modalidade da Despesa: Aplicacoes Diretas;684.643,00;684.643,00;489.257,75;489.257,75
**********Fonte: Tesouro Municipal;684.643,00;684.643,00;489.257,75;489.257,75
*******Elemento Economico: Auxilio-Transporte;311.357,00;311.357,00;159.784,60;159.784,60
********Categoria da Despesa: Despesas Correntes;311.357,00;311.357,00;159.784,60;159.784,60
*********Modalidade da Despesa: Aplicacoes Diretas;311.357,00;311.357,00;159.784,60;159.784,60
**********Fonte: Tesouro Municipal;311.357,00;311.357,00;159.784,60;159.784,60
*******Elemento Economico: Despesas de Exercicios Anteriores;0,00;288.324,68;288.324,68;232.381,59
********Categoria da Despesa: Despesas Correntes;0,00;288.324,68;288.324,68;232.381,59
*********Modalidade da Despesa: Aplicacoes Diretas;0,00;288.324,68;288.324,68;232.381,59
**********Fonte: Tesouro Municipal;0,00;288.324,68;288.324,68;232.381,59
*******Elemento Economico: Diarias - Civil;1.000,00;0,00;0,00;0,00
********Categoria da Despesa: Despesas Correntes;1.000,00;0,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;1.000,00;0,00;0,00;0,00
**********Fonte: Tesouro Municipal;1.000,00;0,00;0,00;0,00
*******Elemento Economico: Equipamentos e Material Permanente;356.469,00;356.469,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;356.469,00;356.469,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;356.469,00;356.469,00;0,00;0,00
**********Fonte: Tesouro Municipal;356.469,00;356.469,00;0,00;0,00
*******Elemento Economico: Material de Consumo;74.734,00;74.734,00;74.100,33;59.990,03
********Categoria da Despesa: Despesas Correntes;74.734,00;74.734,00;74.100,33;59.990,03
*********Modalidade da Despesa: Aplicacoes Diretas;74.734,00;74.734,00;74.100,33;59.990,03
**********Fonte: Tesouro Municipal;74.734,00;74.734,00;74.100,33;59.990,03
*******Elemento Economico: Obrigacoes Tributarias e Contributivas;23.961,00;74.935,48;20.577,18;14.841,76
********Categoria da Despesa: Despesas Correntes;23.961,00;74.935,48;20.577,18;14.841,76
*********Modalidade da Despesa: Aplicacoes Diretas;23.961,00;74.935,48;20.577,18;14.841,76
**********Fonte: Tesouro Municipal;23.961,00;74.935,48;20.577,18;14.841,76
*******Elemento Economico: Outros ServiA§os de Terceiros - Pessoa JurA­dica;2.493.018,00;3.888.376,38;2.616.178,76;1.473.374,50
********Categoria da Despesa: Despesas Correntes;2.493.018,00;3.888.376,38;2.616.178,76;1.473.374,50
*********Modalidade da Despesa: Aplicacoes Diretas;2.493.018,00;3.888.376,38;2.616.178,76;1.473.374,50
**********Fonte: Tesouro Municipal;2.493.018,00;3.888.376,38;2.616.178,76;1.473.374,50
*******Elemento Economico: Outros Servicos de Terceiros - Pessoa Fisica;4.400,00;0,00;0,00;0,00
********Categoria da Despesa: Despesas Correntes;4.400,00;0,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;4.400,00;0,00;0,00;0,00
**********Fonte: Tesouro Municipal;4.400,00;0,00;0,00;0,00
*******Elemento Economico: Passagens e Despesas com Locomocao;1.000,00;0,00;0,00;0,00
********Categoria da Despesa: Despesas Correntes;1.000,00;0,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;1.000,00;0,00;0,00;0,00
**********Fonte: Tesouro Municipal;1.000,00;0,00;0,00;0,00
*******Elemento Economico: Vencimentos e Vantagens Fixas - Pessoal Civil;7.641.908,00;7.641.908,00;4.867.097,70;4.867.097,70
