Seleção;Orçado;Atualizado;Empenhado;Liquidado
*******Elemento Econômico: Obrigações Tributárias e Contributivas;952,00;0,00;0,00;0,00
********Categoria da Despesa: Despesas Correntes;952,00;0,00;0,00;0,00
*********Modalidade da Despesa: Aplicações Diretas;952,00;0,00;0,00;0,00
**********Fonte: Tesouro Municipal;952,00;0,00;0,00;0,00
*******Elemento Econômico: Outros Serviços de Terceiros - Pessoa Jurídica;1.843.555,00;3.018.380,74;2.916.694,66;2.464.528,97
********Categoria da Despesa: Despesas Correntes;1.843.555,00;3.018.380,74;2.916.694,66;2.464.528,97
*********Modalidade da Despesa: Aplicações Diretas;1.843.555,00;3.018.380,74;2.916.694,66;2.464.528,97
**********Fonte: Tesouro Municipal;1.843.555,00;3.018.380,74;2.916.694,66;2.464.528,97
*****Programa: Cidade mais verde;2.306.820,00;2.613.237,59;2.613.237,59;2.393.401,46
******Projeto/Atividade: Conservação de Áreas Verdes e Vegetação Arbórea;2.306.820,00;2.613.237,59;2.613.237,59;2.393.401,46
*******Elemento Econômico: Outros Serviços de Terceiros - Pessoa Jurídica;2.306.820,00;2.613.237,59;2.613.237,59;2.393.401,46
********Categoria da Despesa: Despesas Correntes;2.306.820,00;2.613.237,59;2.613.237,59;2.393.401,46
*********Modalidade da Despesa: Aplicações Diretas;2.306.820,00;2.613.237,59;2.613.237,59;2.393.401,46
**********Fonte: Tesouro Municipal;2.306.820,00;2.613.237,59;2.613.237,59;2.393.401,46
****Sub-Função: Tecnologia da Informação;100.000,00;87.876,55;84.938,15;70.459,70
*****Programa: Sistema de informação e processamento de dados;100.000,00;87.876,55;84.938,15;70.459,70
******Projeto/Atividade: Aquisição de Materiais, Equipamentos e Serviços de Informática e Comunicação;100.000,00;87.876,55;84.938,15;70.459,70
*******Elemento Econômico: Equipamentos e Material Permanente;25.000,00;25.000,00;23.445,20;23.445,20
********Categoria da Despesa: Despesas de Capital;25.000,00;25.000,00;23.445,20;23.445,20
*********Modalidade da Despesa: Aplicações Diretas;25.000,00;25.000,00;23.445,20;23.445,20
**********Fonte: Tesouro Municipal;25.000,00;25.000,00;23.445,20;23.445,20
*******Elemento Econômico: Material de Consumo;5.000,00;10.400,00;9.244,65;9.244,65
********Categoria da Despesa: Despesas Correntes;5.000,00;10.400,00;9.244,65;9.244,65
*********Modalidade da Despesa: Aplicações Diretas;5.000,00;10.400,00;9.244,65;9.244,65
**********Fonte: Tesouro Municipal;5.000,00;10.400,00;9.244,65;9.244,65
*******Elemento Econômico: Outros Serviços de Terceiros - Pessoa Jurídica;70.000,00;52.476,55;52.248,30;37.769,85
********Categoria da Despesa: Despesas Correntes;70.000,00;52.476,55;52.248,30;37.769,85
*********Modalidade da Despesa: Aplicações Diretas;70.000,00;52.476,55;52.248,30;37.769,85
**********Fonte: Tesouro Municipal;70.000,00;52.476,55;52.248,30;37.769,85
*Orgão: Subprefeitura Santo Amaro;28.045.260,00;29.729.169,07;28.978.280,35;27.908.023,94
**Unidade: Administração da Subprefeitura;28.045.260,00;29.729.169,07;28.978.280,35;27.908.023,94
***Função: Agricultura;5.220,00;4.032,20;0,00;0,00
****Sub-Função: Abastecimento;5.220,00;4.032,20;0,00;0,00
*****Programa: Gerenciamento do sistema de abastecimento;5.220,00;4.032,20;0,00;0,00
******Projeto/Atividade: Operação e Manutenção das Unidades de Abastecimento;5.220,00;4.032,20;0,00;0,00
*******Elemento Econômico: Locação de Mão-de-Obra;719,00;503,30;0,00;0,00
********Categoria da Despesa: Despesas Correntes;719,00;503,30;0,00;0,00
*********Modalidade da Despesa: Aplicações Diretas;719,00;503,30;0,00;0,00
**********Fonte: Tesouro Municipal;719,00;503,30;0,00;0,00
*******Elemento Econômico: Material de Consumo;719,00;503,30;0,00;0,00
********Categoria da Despesa: Despesas Correntes;719,00;503,30;0,00;0,00
*********Modalidade da Despesa: Aplicações Diretas;719,00;503,30;0,00;0,00
**********Fonte: Tesouro Municipal;719,00;503,30;0,00;0,00
*******Elemento Econômico: Outros Serviços de Terceiros - Pessoa Jurídica;3.782,00;3.025,60;0,00;0,00
********Categoria da Despesa: Despesas Correntes;3.782,00;3.025,60;0,00;0,00
*********Modalidade da Despesa: Aplicações Diretas;3.782,00;3.025,60;0,00;0,00
**********Fonte: Tesouro Municipal;3.782,00;3.025,60;0,00;0,00
***Função: Assistência Social;187.644,00;254.248,44;219.726,64;218.854,39
****Sub-Função: Assistência a Criança e ao Adolescente;187.644,00;254.248,44;219.726,64;218.854,39
*****Programa: Fortalecimento da rede de proteção social - Básica;187.644,00;254.248,44;219.726,64;218.854,39
******Projeto/Atividade: Administração dos Conselhos Tutelares;187.644,00;254.248,44;219.726,64;218.854,39
*******Elemento Econômico: Equipamentos e Material Permanente;1.080,00;1.080,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;1.080,00;1.080,00;0,00;0,00
*********Modalidade da Despesa: Aplicações Diretas;1.080,00;1.080,00;0,00;0,00
**********Fonte: Tesouro Municipal;1.080,00;1.080,00;0,00;0,00
*******Elemento Econômico: Material de Consumo;3.274,00;3.274,00;0,00;0,00
********Categoria da Despesa: Despesas Correntes;3.274,00;3.274,00;0,00;0,00
*********Modalidade da Despesa: Aplicações Diretas;3.274,00;3.274,00;0,00;0,00
**********Fonte: Tesouro Municipal;3.274,00;3.274,00;0,00;0,00
*******Elemento Econômico: Obrigações Tributárias e Contributivas;4.718,00;17.001,24;16.410,84;15.878,36
********Categoria da Despesa: Despesas Correntes;4.718,00;17.001,24;16.410,84;15.878,36
*********Modalidade da Despesa: Aplicações Diretas;4.718,00;17.001,24;16.410,84;15.878,36
**********Fonte: Tesouro Municipal;4.718,00;17.001,24;16.410,84;15.878,36
*******Elemento Econômico: Outros Serviços de Terceiros - Pessoa Física;30.685,00;85.006,20;85.006,20;85.006,20
********Categoria da Despesa: Despesas Correntes;30.685,00;85.006,20;85.006,20;85.006,20
*********Modalidade da Despesa: Aplicações Diretas;30.685,00;85.006,20;85.006,20;85.006,20
**********Fonte: Tesouro Municipal;30.685,00;85.006,20;85.006,20;85.006,20
*******Elemento Econômico: Outros Serviços de Terceiros - Pessoa Jurídica;147.887,00;147.887,00;118.309,60;117.969,83
********Categoria da Despesa: Despesas Correntes;147.887,00;147.887,00;118.309,60;117.969,83
*********Modalidade da Despesa: Aplicações Diretas;147.887,00;147.887,00;118.309,60;117.969,83
**********Fonte: Tesouro Municipal;147.887,00;147.887,00;118.309,60;117.969,83
***Função: Cultura;618.785,00;618.785,00;618.770,23;533.426,54
****Sub-Função: Difusão Cultural;618.785,00;618.785,00;618.770,23;533.426,54
*****Programa: Promoção de atividades culturais;618.785,00;618.785,00;618.770,23;533.426,54
******Projeto/Atividade: Operação de Equipamentos de Cultura;618.785,00;618.785,00;618.770,23;533.426,54
*******Elemento Econômico: Equipamentos e Material Permanente;26.197,00;46,90;46,90;46,90
********Categoria da Despesa: Despesas de Capital;26.197,00;46,90;46,90;46,90
*********Modalidade da Despesa: Aplicações Diretas;26.197,00;46,90;46,90;46,90
**********Fonte: Tesouro Municipal;26.197,00;46,90;46,90;46,90
*******Elemento Econômico: Locação de Mão-de-Obra;371.264,00;371.264,00;371.264,00;371.264,00
********Categoria da Despesa: Despesas Correntes;371.264,00;371.264,00;371.264,00;371.264,00
*********Modalidade da Despesa: Aplicações Diretas;371.264,00;371.264,00;371.264,00;371.264,00
**********Fonte: Tesouro Municipal;371.264,00;371.264,00;371.264,00;371.264,00
*******Elemento Econômico: Material de Consumo;18.251,00;3.401,83;3.387,06;3.387,06
********Categoria da Despesa: Despesas Correntes;18.251,00;3.401,83;3.387,06;3.387,06
*********Modalidade da Despesa: Aplicações Diretas;18.251,00;3.401,83;3.387,06;3.387,06
**********Fonte: Tesouro Municipal;18.251,00;3.401,83;3.387,06;3.387,06
*******Elemento Econômico: Obrigações Tributárias e Contributivas;27.376,00;7.974,85;7.974,85;7.228,85
********Categoria da Despesa: Despesas Correntes;27.376,00;7.974,85;7.974,85;7.228,85
*********Modalidade da Despesa: Aplicações Diretas;27.376,00;7.974,85;7.974,85;7.228,85
**********Fonte: Tesouro Municipal;27.376,00;7.974,85;7.974,85;7.228,85
*******Elemento Econômico: Outros Serviços de Terceiros - Pessoa Física;130.987,00;39.800,00;39.800,00;39.800,00
********Categoria da Despesa: Despesas Correntes;130.987,00;39.800,00;39.800,00;39.800,00
*********Modalidade da Despesa: Aplicações Diretas;130.987,00;39.800,00;39.800,00;39.800,00
**********Fonte: Tesouro Municipal;130.987,00;39.800,00;39.800,00;39.800,00
*******Elemento Econômico: Outros Serviços de Terceiros - Pessoa Jurídica;44.710,00;196.297,42;196.297,42;111.699,73
********Categoria da Despesa: Despesas Correntes;44.710,00;196.297,42;196.297,42;111.699,73
*********Modalidade da Despesa: Aplicações Diretas;44.710,00;196.297,42;196.297,42;111.699,73
**********Fonte: Tesouro Municipal;44.710,00;196.297,42;196.297,42;111.699,73
***Função: Direitos da Cidadania;447.850,00;427.662,50;407.897,36;383.096,37
****Sub-Função: Assistência ao Portador de Deficiência;3.000,00;3.000,00;0,00;0,00
*****Programa: Ampliação das políticas de inclusão para cidadãos com deficiência e mo;3.000,00;3.000,00;0,00;0,00
******Projeto/Atividade: E2885 - Reconstrução De Sargetões E Construção De Rampa De Acessibilidade - R. Constantino De Souza Com A R. Demostenes, R. Domingos Lopes Com A R. João Alvares Soares, R. Vicente Leporace Com A R. Barão De Mambucaba E R. Gil Eanes Com A R. Georgia;1.000,00;1.000,00;0,00;0,00
*******Elemento Econômico: Obras e Instalações;1.000,00;1.000,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;1.000,00;1.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicações Diretas;1.000,00;1.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;1.000,00;1.000,00;0,00;0,00
******Projeto/Atividade: E2885 - Reconstrução De Sargetões E Construção De Rampa De Acessibilidade - Rua Conde De Porto Alegre Com A Rua João De Souza Dias, Rua Conde De Porto Alegre Com A Rua Moraes De Barros, Rua Constantino De Souza Com A Rua Moraes De Barros;1.000,00;1.000,00;0,00;0,00
*******Elemento Econômico: Obras e Instalações;1.000,00;1.000,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;1.000,00;1.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicações Diretas;1.000,00;1.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;1.000,00;1.000,00;0,00;0,00
******Projeto/Atividade: E2885 - Reconstrução De Sargetões E Construção De Rampa De Acessibilidade - Rua Republica Do Iraque Com A Rua João De Souza Dias, Rua Vicente Leporace Com A Rua Demóstenes, Rua Constântino De Souza Com A Rua João De Souza Dias;1.000,00;1.000,00;0,00;0,00
*******Elemento Econômico: Obras e Instalações;1.000,00;1.000,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;1.000,00;1.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicações Diretas;1.000,00;1.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;1.000,00;1.000,00;0,00;0,00
****Sub-Função: Direitos Individuais, Coletivos e Difusos;444.850,00;424.662,50;407.897,36;383.096,37
*****Programa: Defesa dos direitos humanos;444.850,00;424.662,50;407.897,36;383.096,37
******Projeto/Atividade: Operação e Manutenção dos Centros de Cidadania das Mulheres;444.850,00;424.662,50;407.897,36;383.096,37
*******Elemento Econômico: Despesas de Exercícios Anteriores;0,00;43.134,00;43.134,00;43.134,00
********Categoria da Despesa: Despesas Correntes;0,00;43.134,00;43.134,00;43.134,00
*********Modalidade da Despesa: Aplicações Diretas;0,00;43.134,00;43.134,00;43.134,00
**********Fonte: Tesouro Municipal;0,00;43.134,00;43.134,00;43.134,00
*******Elemento Econômico: Equipamentos e Material Permanente;9.262,00;3.000,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;9.262,00;3.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicações Diretas;9.262,00;3.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;9.262,00;3.000,00;0,00;0,00
*******Elemento Econômico: Material de Consumo;29.962,00;4.500,00;1.024,00;1.024,00
********Categoria da Despesa: Despesas Correntes;29.962,00;4.500,00;1.024,00;1.024,00
*********Modalidade da Despesa: Aplicações Diretas;29.962,00;4.500,00;1.024,00;1.024,00
**********Fonte: Tesouro Municipal;29.962,00;4.500,00;1.024,00;1.024,00
*******Elemento Econômico: Obrigações Tributárias e Contributivas;21.830,00;18.791,00;15.036,36;12.047,76
********Categoria da Despesa: Despesas Correntes;21.830,00;18.791,00;15.036,36;12.047,76
*********Modalidade da Despesa: Aplicações Diretas;21.830,00;18.791,00;15.036,36;12.047,76
**********Fonte: Tesouro Municipal;21.830,00;18.791,00;15.036,36;12.047,76
*******Elemento Econômico: Outros Serviços de Terceiros - Pessoa Física;75.263,00;46.704,50;40.170,00;35.580,00
********Categoria da Despesa: Despesas Correntes;75.263,00;46.704,50;40.170,00;35.580,00
*********Modalidade da Despesa: Aplicações Diretas;75.263,00;46.704,50;40.170,00;35.580,00
**********Fonte: Tesouro Municipal;75.263,00;46.704,50;40.170,00;35.580,00
*******Elemento Econômico: Outros Serviços de Terceiros - Pessoa Jurídica;308.533,00;308.533,00;308.533,00;291.310,61
********Categoria da Despesa: Despesas Correntes;308.533,00;308.533,00;308.533,00;291.310,61
*********Modalidade da Despesa: Aplicações Diretas;308.533,00;308.533,00;308.533,00;291.310,61
**********Fonte: Tesouro Municipal;308.533,00;308.533,00;308.533,00;291.310,61
***Função: Saneamento;3.923.117,00;4.270.932,80;4.085.633,78;3.784.477,74
****Sub-Função: Saneamento Básico Urbano;3.923.117,00;4.270.932,80;4.085.633,78;3.784.477,74
*****Programa: Melhoria da drenagem urbana;3.923.117,00;4.270.932,80;4.085.633,78;3.784.477,74
******Projeto/Atividade: Limpeza de Boca de Lobo e Poços de Visita;410.667,00;1.243.971,49;1.121.541,64;999.422,65
*******Elemento Econômico: Outros Serviços de Terceiros - Pessoa Jurídica;410.667,00;1.243.971,49;1.121.541,64;999.422,65
********Categoria da Despesa: Despesas Correntes;410.667,00;1.243.971,49;1.121.541,64;999.422,65
*********Modalidade da Despesa: Aplicações Diretas;410.667,00;1.243.971,49;1.121.541,64;999.422,65
**********Fonte: Tesouro Municipal;410.667,00;1.243.971,49;1.121.541,64;999.422,65
******Projeto/Atividade: Limpeza Manual de Córregos;300.000,00;0,00;0,00;0,00
*******Elemento Econômico: Outros Serviços de Terceiros - Pessoa Jurídica;300.000,00;0,00;0,00;0,00
********Categoria da Despesa: Despesas Correntes;300.000,00;0,00;0,00;0,00
*********Modalidade da Despesa: Aplicações Diretas;300.000,00;0,00;0,00;0,00
**********Fonte: Tesouro Municipal;300.000,00;0,00;0,00;0,00
******Projeto/Atividade: Limpeza Mecânica de Córregos;512.776,00;0,00;0,00;0,00
*******Elemento Econômico: Outros Serviços de Terceiros - Pessoa Jurídica;512.776,00;0,00;0,00;0,00
********Categoria da Despesa: Despesas Correntes;512.776,00;0,00;0,00;0,00
*********Modalidade da Despesa: Aplicações Diretas;512.776,00;0,00;0,00;0,00
**********Fonte: Tesouro Municipal;512.776,00;0,00;0,00;0,00
******Projeto/Atividade: Manutenção de Galerias, Canais, Córregos;1.610.989,00;2.056.516,00;2.056.516,00;1.962.133,00
*******Elemento Econômico: Outros Serviços de Terceiros - Pessoa Jurídica;1.610.989,00;2.056.516,00;2.056.516,00;1.962.133,00
********Categoria da Despesa: Despesas Correntes;1.610.989,00;2.056.516,00;2.056.516,00;1.962.133,00
*********Modalidade da Despesa: Aplicações Diretas;1.610.989,00;2.056.516,00;2.056.516,00;1.962.133,00
**********Fonte: Tesouro Municipal;1.610.989,00;2.056.516,00;2.056.516,00;1.962.133,00
******Projeto/Atividade: Manutenção de Piscinões;1.088.685,00;970.445,31;907.576,14;822.922,09
*******Elemento Econômico: Material de Consumo;1.088.685,00;0,01;0,00;0,00
********Categoria da Despesa: Despesas Correntes;1.088.685,00;0,01;0,00;0,00
*********Modalidade da Despesa: Aplicações Diretas;1.088.685,00;0,01;0,00;0,00
**********Fonte: Tesouro Municipal;1.088.685,00;0,01;0,00;0,00
*******Elemento Econômico: Outros Serviços de Terceiros - Pessoa Jurídica;0,00;970.445,30;907.576,14;822.922,09
********Categoria da Despesa: Despesas Correntes;0,00;970.445,30;907.576,14;822.922,09
*********Modalidade da Despesa: Aplicações Diretas;0,00;970.445,30;907.576,14;822.922,09
**********Fonte: Tesouro Municipal;0,00;970.445,30;907.576,14;822.922,09
***Função: Urbanismo;22.862.644,00;24.153.508,13;23.646.252,34;22.988.168,90
****Sub-Função: Administração Geral;16.553.257,00;16.711.748,91;16.558.777,72;16.428.716,30
*****Programa: Suporte administrativo;16.553.257,00;16.711.748,91;16.558.777,72;16.428.716,30
******Projeto/Atividade: Administração da Subprefeitura;16.477.863,00;16.562.852,93;16.470.212,52;16.340.151,10
*******Elemento Econômico: Auxílio-Alimentação;2.148.935,00;1.571.833,70;1.571.833,61;1.571.833,61
********Categoria da Despesa: Despesas Correntes;2.148.935,00;1.571.833,70;1.571.833,61;1.571.833,61
*********Modalidade da Despesa: Aplicações Diretas;2.148.935,00;1.571.833,70;1.571.833,61;1.571.833,61
**********Fonte: Tesouro Municipal;2.148.935,00;1.571.833,70;1.571.833,61;1.571.833,61
*******Elemento Econômico: Auxílio-Transporte;260.805,00;210.656,80;210.656,77;210.656,77
********Categoria da Despesa: Despesas Correntes;260.805,00;210.656,80;210.656,77;210.656,77
*********Modalidade da Despesa: Aplicações Diretas;260.805,00;210.656,80;210.656,77;210.656,77
**********Fonte: Tesouro Municipal;260.805,00;210.656,80;210.656,77;210.656,77
*******Elemento Econômico: Despesas de Exercícios Anteriores;0,00;158.834,54;158.834,54;158.834,54
********Categoria da Despesa: Despesas Correntes;0,00;158.834,54;158.834,54;158.834,54
*********Modalidade da Despesa: Aplicações Diretas;0,00;158.834,54;158.834,54;158.834,54
**********Fonte: Tesouro Municipal;0,00;158.834,54;158.834,54;158.834,54
*******Elemento Econômico: Diárias - Civil;1.929,00;1.350,30;0,00;0,00
********Categoria da Despesa: Despesas Correntes;1.929,00;1.350,30;0,00;0,00
*********Modalidade da Despesa: Aplicações Diretas;1.929,00;1.350,30;0,00;0,00
**********Fonte: Tesouro Municipal;1.929,00;1.350,30;0,00;0,00
*******Elemento Econômico: Equipamentos e Material Permanente;128.627,00;61.165,06;13.540,40;13.540,40
********Categoria da Despesa: Despesas de Capital;128.627,00;61.165,06;13.540,40;13.540,40
*********Modalidade da Despesa: Aplicações Diretas;128.627,00;61.165,06;13.540,40;13.540,40
**********Fonte: Tesouro Municipal;128.627,00;61.165,06;13.540,40;13.540,40
*******Elemento Econômico: Locação de Mão-de-Obra;209.244,00;364.658,37;361.509,93;334.671,08
********Categoria da Despesa: Despesas Correntes;209.244,00;364.658,37;361.509,93;334.671,08
*********Modalidade da Despesa: Aplicações Diretas;209.244,00;364.658,37;361.509,93;334.671,08
**********Fonte: Tesouro Municipal;209.244,00;364.658,37;361.509,93;334.671,08
*******Elemento Econômico: Material de Consumo;224.887,00;202.975,94;194.549,24;194.429,24
********Categoria da Despesa: Despesas Correntes;224.887,00;202.975,94;194.549,24;194.429,24
*********Modalidade da Despesa: Aplicações Diretas;224.887,00;202.975,94;194.549,24;194.429,24
**********Fonte: Tesouro Municipal;224.887,00;202.975,94;194.549,24;194.429,24
*******Elemento Econômico: Obrigações Tributárias e Contributivas;27.833,00;28.336,35;24.633,47;24.627,42
********Categoria da Despesa: Despesas Correntes;27.833,00;28.336,35;24.633,47;24.627,42
*********Modalidade da Despesa: Aplicações Diretas;27.833,00;28.336,35;24.633,47;24.627,42
**********Fonte: Tesouro Municipal;27.833,00;28.336,35;24.633,47;24.627,42
*******Elemento Econômico: Outros Serviços de Terceiros - Pessoa Jurídica;1.956.520,00;1.534.905,95;1.510.795,64;1.407.699,12
********Categoria da Despesa: Despesas Correntes;1.956.520,00;1.534.905,95;1.510.795,64;1.407.699,12
*********Modalidade da Despesa: Aplicações Diretas;1.956.520,00;1.534.905,95;1.510.795,64;1.407.699,12
**********Fonte: Tesouro Municipal;1.956.520,00;1.534.905,95;1.510.795,64;1.407.699,12
*******Elemento Econômico: Passagens e Despesas com Locomoção;6.110,00;4.277,00;0,00;0,00
********Categoria da Despesa: Despesas Correntes;6.110,00;4.277,00;0,00;0,00
*********Modalidade da Despesa: Aplicações Diretas;6.110,00;4.277,00;0,00;0,00
**********Fonte: Tesouro Municipal;6.110,00;4.277,00;0,00;0,00
*******Elemento Econômico: Vencimentos e Vantagens Fixas - Pessoal Civil;11.512.973,00;12.423.858,92;12.423.858,92;12.423.858,92
********Categoria da Despesa: Despesas Correntes;11.512.973,00;12.423.858,92;12.423.858,92;12.423.858,92
*********Modalidade da Despesa: Aplicações Diretas;11.512.973,00;12.423.858,92;12.423.858,92;12.423.858,92
**********Fonte: Tesouro Municipal;11.512.973,00;12.423.858,92;12.423.858,92;12.423.858,92
******Projeto/Atividade: Conservação de Imóveis Próprios e Locados das Subprefeituras;75.394,00;148.895,98;88.565,20;88.565,20
*******Elemento Econômico: Outros Serviços de Terceiros - Pessoa Jurídica;75.394,00;148.895,98;88.565,20;88.565,20
********Categoria da Despesa: Despesas Correntes;75.394,00;148.895,98;88.565,20;88.565,20
*********Modalidade da Despesa: Aplicações Diretas;75.394,00;148.895,98;88.565,20;88.565,20
**********Fonte: Tesouro Municipal;75.394,00;148.895,98;88.565,20;88.565,20
****Sub-Função: Infra-Estrutura Urbana;1.728.776,00;875.870,83;730.945,24;661.734,47
*****Programa: Aprimoramento da infraestrutura urbana;1.728.776,00;875.870,83;730.945,24;661.734,47
******Projeto/Atividade: Construção, Ampliação e Reforma de Equipamentos das Subprefeituras;105.000,00;42.000,00;0,00;0,00
*******Elemento Econômico: Obras e Instalações;105.000,00;42.000,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;105.000,00;42.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicações Diretas;105.000,00;42.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;105.000,00;42.000,00;0,00;0,00
******Projeto/Atividade: E2763 - Requalificação Do Centro Histórico De Santo Amaro;200.000,00;0,00;0,00;0,00
*******Elemento Econômico: Obras e Instalações;200.000,00;0,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;200.000,00;0,00;0,00;0,00
*********Modalidade da Despesa: Aplicações Diretas;200.000,00;0,00;0,00;0,00
**********Fonte: Tesouro Municipal;200.000,00;0,00;0,00;0,00
******Projeto/Atividade: E2764 - Revitalização Da Praça Victor Manzini;100.000,00;0,00;0,00;0,00
*******Elemento Econômico: Outros Serviços de Terceiros - Pessoa Jurídica;100.000,00;0,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;100.000,00;0,00;0,00;0,00
*********Modalidade da Despesa: Aplicações Diretas;100.000,00;0,00;0,00;0,00
**********Fonte: Tesouro Municipal;100.000,00;0,00;0,00;0,00
******Projeto/Atividade: E2765 - Revitalização Da Praça Sem Nome-Teatro Paulo Eiró;100.000,00;0,00;0,00;0,00
*******Elemento Econômico: Outros Serviços de Terceiros - Pessoa Jurídica;100.000,00;0,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;100.000,00;0,00;0,00;0,00
*********Modalidade da Despesa: Aplicações Diretas;100.000,00;0,00;0,00;0,00
**********Fonte: Tesouro Municipal;100.000,00;0,00;0,00;0,00
******Projeto/Atividade: E2766 - Revitalização Da Praça Prof. Maurício Simão;50.000,00;0,00;0,00;0,00
*******Elemento Econômico: Outros Serviços de Terceiros - Pessoa Jurídica;50.000,00;0,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;50.000,00;0,00;0,00;0,00
*********Modalidade da Despesa: Aplicações Diretas;50.000,00;0,00;0,00;0,00
**********Fonte: Tesouro Municipal;50.000,00;0,00;0,00;0,00
******Projeto/Atividade: Intervenção, Urbanização e Melhoria de Bairros;1.173.776,00;833.870,83;730.945,24;661.734,47
*******Elemento Econômico: Obras e Instalações;813.776,00;662.614,85;659.689,26;590.478,49
********Categoria da Despesa: Despesas de Capital;813.776,00;662.614,85;659.689,26;590.478,49
*********Modalidade da Despesa: Aplicações Diretas;813.776,00;662.614,85;659.689,26;590.478,49
**********Fonte: Tesouro Municipal;813.776,00;662.614,85;659.689,26;590.478,49
*******Elemento Econômico: Outros Serviços de Terceiros - Pessoa Jurídica;360.000,00;171.255,98;71.255,98;71.255,98
********Categoria da Despesa: Despesas de Capital;360.000,00;171.255,98;71.255,98;71.255,98
*********Modalidade da Despesa: Aplicações Diretas;360.000,00;171.255,98;71.255,98;71.255,98
**********Fonte: Tesouro Municipal;360.000,00;171.255,98;71.255,98;71.255,98
****Sub-Função: Recuperação de Áreas Degradadas;1.000,00;116.768,33;116.615,64;116.615,64
*****Programa: Aprimoramento da infraestrutura urbana;1.000,00;116.768,33;116.615,64;116.615,64
******Projeto/Atividade: Obras e Serviços nas Áreas de Riscos Geológicos;1.000,00;116.768,33;116.615,64;116.615,64
*******Elemento Econômico: Obras e Instalações;1.000,00;116.768,33;116.615,64;116.615,64
********Categoria da Despesa: Despesas de Capital;1.000,00;116.768,33;116.615,64;116.615,64
*********Modalidade da Despesa: Aplicações Diretas;1.000,00;116.768,33;116.615,64;116.615,64
**********Fonte: Tesouro Municipal;1.000,00;116.768,33;116.615,64;116.615,64
****Sub-Função: Serviços Urbanos;4.439.611,00;6.349.120,06;6.157.763,57;5.704.111,49
*****Programa: Aprimoramento da infraestrutura urbana;2.776.201,00;4.475.678,40;4.284.321,91;4.031.469,83
******Projeto/Atividade: E2767 - Recuperação Da Calçada No Entorno Do Parque Severo Gomes;50.000,00;0,00;0,00;0,00
*******Elemento Econômico: Obras e Instalações;50.000,00;0,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;50.000,00;0,00;0,00;0,00
*********Modalidade da Despesa: Aplicações Diretas;50.000,00;0,00;0,00;0,00
**********Fonte: Tesouro Municipal;50.000,00;0,00;0,00;0,00
******Projeto/Atividade: Locação de Veículos Pesados, Máquinas e Equipamentos;762.077,00;609.205,92;609.205,92;567.568,16
*******Elemento Econômico: Outros Serviços de Terceiros - Pessoa Jurídica;762.077,00;609.205,92;609.205,92;567.568,16
********Categoria da Despesa: Despesas Correntes;762.077,00;609.205,92;609.205,92;567.568,16
*********Modalidade da Despesa: Aplicações Diretas;762.077,00;609.205,92;609.205,92;567.568,16
**********Fonte: Tesouro Municipal;762.077,00;609.205,92;609.205,92;567.568,16
******Projeto/Atividade: Manutenção de  Vias,  Logradouros e Áreas Públicas;1.964.124,00;3.866.472,48;3.675.115,99;3.463.901,67
*******Elemento Econômico: Material de Consumo;288.476,00;430.958,14;405.621,34;396.821,34
********Categoria da Despesa: Despesas Correntes;288.476,00;430.958,14;405.621,34;396.821,34
*********Modalidade da Despesa: Aplicações Diretas;288.476,00;430.958,14;405.621,34;396.821,34
**********Fonte: Tesouro Municipal;288.476,00;430.958,14;405.621,34;396.821,34
*******Elemento Econômico: Outros Serviços de Terceiros - Pessoa Jurídica;1.675.648,00;3.435.514,34;3.269.494,65;3.067.080,33
********Categoria da Despesa: Despesas Correntes;1.675.648,00;3.435.514,34;3.269.494,65;3.067.080,33
*********Modalidade da Despesa: Aplicações Diretas;1.675.648,00;3.435.514,34;3.269.494,65;3.067.080,33
**********Fonte: Tesouro Municipal;1.675.648,00;3.435.514,34;3.269.494,65;3.067.080,33
*****Programa: Cidade mais verde;1.663.410,00;1.873.441,66;1.873.441,66;1.672.641,66
******Projeto/Atividade: Conservação de Áreas Verdes e Vegetação Arbórea;1.663.410,00;1.873.441,66;1.873.441,66;1.672.641,66
