Seleção;Orçado;Atualizado;Empenhado;Liquidado
**********Fonte: Tesouro Municipal;12.323.546,00;12.323.546,00;1.843.820,82;1.843.820,82
******Projeto/Atividade: Conservação de Imóveis Próprios e Locados das Subprefeituras;40.000,00;40.000,00;0,00;0,00
*******Elemento Econômico: Outros Serviços de Terceiros - Pessoa Jurídica;40.000,00;40.000,00;0,00;0,00
********Categoria da Despesa: Despesas Correntes;40.000,00;40.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicações Diretas;40.000,00;40.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;40.000,00;40.000,00;0,00;0,00
****Sub-Função: Infra-Estrutura Urbana;397.000,00;397.000,00;0,00;0,00
*****Programa: Aprimoramento da infraestrutura urbana;397.000,00;397.000,00;0,00;0,00
******Projeto/Atividade: Construção, Ampliação e Reforma de Equipamentos das Subprefeituras;50.000,00;50.000,00;0,00;0,00
*******Elemento Econômico: Obras e Instalações;25.000,00;25.000,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;25.000,00;25.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicações Diretas;25.000,00;25.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;25.000,00;25.000,00;0,00;0,00
*******Elemento Econômico: Outros Serviços de Terceiros - Pessoa Jurídica;25.000,00;25.000,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;25.000,00;25.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicações Diretas;25.000,00;25.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;25.000,00;25.000,00;0,00;0,00
******Projeto/Atividade: E1250 - Aquisição de Equipamentos Esportivos para Pessoas Idosas para Práticas ao Ar Livre e Playground na Praça Dr. Vicente Tramonte Garcia, rua Ministro Cinesio Rocha - Subprefeitura da Lapa;25.000,00;25.000,00;0,00;0,00
*******Elemento Econômico: Outros Serviços de Terceiros - Pessoa Jurídica;25.000,00;25.000,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;25.000,00;25.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicações Diretas;25.000,00;25.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;25.000,00;25.000,00;0,00;0,00
******Projeto/Atividade: E1254 - Revitalização do espaço na altura do nº 874 da rua Ministro Gastão Mesquita - Subprefeitura da Lapa;20.000,00;20.000,00;0,00;0,00
*******Elemento Econômico: Outros Serviços de Terceiros - Pessoa Jurídica;20.000,00;20.000,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;20.000,00;20.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicações Diretas;20.000,00;20.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;20.000,00;20.000,00;0,00;0,00
******Projeto/Atividade: E3164 - Reforma e Manutenção da Passagem de Nível da Lapa de Baixo da Rua William Spears para o Mercado da Lapa;1.000,00;1.000,00;0,00;0,00
*******Elemento Econômico: Obras e Instalações;1.000,00;1.000,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;1.000,00;1.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicações Diretas;1.000,00;1.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;1.000,00;1.000,00;0,00;0,00
******Projeto/Atividade: E4929 - Reforma do Clube da Comunidade Vila Piauí;100.000,00;100.000,00;0,00;0,00
*******Elemento Econômico: Obras e Instalações;100.000,00;100.000,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;100.000,00;100.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicações Diretas;100.000,00;100.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;100.000,00;100.000,00;0,00;0,00
******Projeto/Atividade: E800 - Reforma e Nova Iluminação do Túnel Situado na Altura do nº 590 da Rua William Speers, que liga esta rua com a R. John Harrison;100.000,00;100.000,00;0,00;0,00
*******Elemento Econômico: Obras e Instalações;100.000,00;100.000,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;100.000,00;100.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicações Diretas;100.000,00;100.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;100.000,00;100.000,00;0,00;0,00
******Projeto/Atividade: E936 - Contratação do Plano de Bairro da Vila Leopoldina;1.000,00;1.000,00;0,00;0,00
*******Elemento Econômico: Outros Serviços de Terceiros - Pessoa Jurídica;1.000,00;1.000,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;1.000,00;1.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicações Diretas;1.000,00;1.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;1.000,00;1.000,00;0,00;0,00
******Projeto/Atividade: Intervenção, Urbanização e Melhoria de Bairros;100.000,00;100.000,00;0,00;0,00
*******Elemento Econômico: Material de Consumo;10.000,00;10.000,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;10.000,00;10.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicações Diretas;10.000,00;10.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;10.000,00;10.000,00;0,00;0,00
*******Elemento Econômico: Obras e Instalações;10.000,00;10.000,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;10.000,00;10.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicações Diretas;10.000,00;10.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;10.000,00;10.000,00;0,00;0,00
*******Elemento Econômico: Outros Serviços de Terceiros - Pessoa Jurídica;80.000,00;80.000,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;80.000,00;80.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicações Diretas;80.000,00;80.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;80.000,00;80.000,00;0,00;0,00
****Sub-Função: Serviços Urbanos;9.641.497,00;9.641.497,00;6.404.354,80;362.185,48
*****Programa: Aprimoramento da infraestrutura urbana;5.691.899,00;5.691.899,00;2.454.756,80;362.185,48
******Projeto/Atividade: E2315 - Recapeamento Asfáltico e Colocação de Guias e Sarjetas, na Avenida Alexandre Mackenzie (dois lados) 2 quilômetros lineares;210.000,00;210.000,00;0,00;0,00
*******Elemento Econômico: Obras e Instalações;210.000,00;210.000,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;210.000,00;210.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicações Diretas;210.000,00;210.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;210.000,00;210.000,00;0,00;0,00
******Projeto/Atividade: Locação de Veículos Pesados, Máquinas e Equipamentos;638.400,00;638.400,00;69.312,00;0,00
*******Elemento Econômico: Outros Serviços de Terceiros - Pessoa Jurídica;638.400,00;638.400,00;69.312,00;0,00
********Categoria da Despesa: Despesas Correntes;638.400,00;638.400,00;69.312,00;0,00
*********Modalidade da Despesa: Aplicações Diretas;638.400,00;638.400,00;69.312,00;0,00
**********Fonte: Tesouro Municipal;638.400,00;638.400,00;69.312,00;0,00
******Projeto/Atividade: Manutenção de  Vias,  Logradouros e Áreas Públicas;4.843.499,00;4.843.499,00;2.385.444,80;362.185,48
*******Elemento Econômico: Material de Consumo;336.294,00;336.294,00;0,00;0,00
********Categoria da Despesa: Despesas Correntes;336.294,00;336.294,00;0,00;0,00
*********Modalidade da Despesa: Aplicações Diretas;336.294,00;336.294,00;0,00;0,00
**********Fonte: Tesouro Municipal;336.294,00;336.294,00;0,00;0,00
*******Elemento Econômico: Outros Serviços de Terceiros - Pessoa Jurídica;4.507.205,00;4.507.205,00;2.385.444,80;362.185,48
********Categoria da Despesa: Despesas Correntes;4.507.205,00;4.507.205,00;2.385.444,80;362.185,48
*********Modalidade da Despesa: Aplicações Diretas;4.507.205,00;4.507.205,00;2.385.444,80;362.185,48
**********Fonte: Tesouro Municipal;4.507.205,00;4.507.205,00;2.385.444,80;362.185,48
*****Programa: Cidade mais verde;3.949.598,00;3.949.598,00;3.949.598,00;0,00
******Projeto/Atividade: Conservação de Áreas Verdes e Vegetação Arbórea;3.949.598,00;3.949.598,00;3.949.598,00;0,00
*******Elemento Econômico: Outros Serviços de Terceiros - Pessoa Jurídica;3.949.598,00;3.949.598,00;3.949.598,00;0,00
********Categoria da Despesa: Despesas Correntes;3.949.598,00;3.949.598,00;3.949.598,00;0,00
*********Modalidade da Despesa: Aplicações Diretas;3.949.598,00;3.949.598,00;3.949.598,00;0,00
**********Fonte: Tesouro Municipal;3.949.598,00;3.949.598,00;3.949.598,00;0,00
*Orgão: Subprefeitura Moóca;43.537.974,00;38.313.786,91;17.292.996,29;3.148.824,90
**Unidade: Administração da Subprefeitura;43.537.974,00;38.313.786,91;17.292.996,29;3.148.824,90
***Função: Agricultura;40.000,00;40.000,00;40.000,00;553,42
****Sub-Função: Abastecimento;40.000,00;40.000,00;40.000,00;553,42
*****Programa: Gerenciamento do sistema de abastecimento;40.000,00;40.000,00;40.000,00;553,42
******Projeto/Atividade: Operação e Manutenção das Unidades de Abastecimento;40.000,00;40.000,00;40.000,00;553,42
*******Elemento Econômico: Outros Serviços de Terceiros - Pessoa Jurídica;40.000,00;40.000,00;40.000,00;553,42
********Categoria da Despesa: Despesas Correntes;40.000,00;40.000,00;40.000,00;553,42
*********Modalidade da Despesa: Aplicações Diretas;40.000,00;40.000,00;40.000,00;553,42
**********Fonte: Tesouro Municipal;40.000,00;40.000,00;40.000,00;553,42
***Função: Assistência Social;347.344,00;347.344,00;264.247,00;23.306,72
****Sub-Função: Assistência a Criança e ao Adolescente;347.344,00;347.344,00;264.247,00;23.306,72
*****Programa: Fortalecimento da rede de proteção social - Básica;347.344,00;347.344,00;264.247,00;23.306,72
******Projeto/Atividade: Administração dos Conselhos Tutelares;347.344,00;347.344,00;264.247,00;23.306,72
*******Elemento Econômico: Equipamentos e Material Permanente;10.789,00;10.789,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;10.789,00;10.789,00;0,00;0,00
*********Modalidade da Despesa: Aplicações Diretas;10.789,00;10.789,00;0,00;0,00
**********Fonte: Tesouro Municipal;10.789,00;10.789,00;0,00;0,00
*******Elemento Econômico: Material de Consumo;5.250,00;5.250,00;0,00;0,00
********Categoria da Despesa: Despesas Correntes;5.250,00;5.250,00;0,00;0,00
*********Modalidade da Despesa: Aplicações Diretas;5.250,00;5.250,00;0,00;0,00
**********Fonte: Tesouro Municipal;5.250,00;5.250,00;0,00;0,00
*******Elemento Econômico: Obrigações Tributárias e Contributivas;22.951,00;22.951,00;22.951,00;3.806,60
********Categoria da Despesa: Despesas Correntes;22.951,00;22.951,00;22.951,00;3.806,60
*********Modalidade da Despesa: Aplicações Diretas;22.951,00;22.951,00;22.951,00;3.806,60
**********Fonte: Tesouro Municipal;22.951,00;22.951,00;22.951,00;3.806,60
*******Elemento Econômico: Outros Serviços de Terceiros - Pessoa Física;187.558,00;187.558,00;120.500,00;19.032,85
********Categoria da Despesa: Despesas Correntes;187.558,00;187.558,00;120.500,00;19.032,85
*********Modalidade da Despesa: Aplicações Diretas;187.558,00;187.558,00;120.500,00;19.032,85
**********Fonte: Tesouro Municipal;187.558,00;187.558,00;120.500,00;19.032,85
*******Elemento Econômico: Outros Serviços de Terceiros - Pessoa Jurídica;120.796,00;120.796,00;120.796,00;467,27
********Categoria da Despesa: Despesas Correntes;120.796,00;120.796,00;120.796,00;467,27
*********Modalidade da Despesa: Aplicações Diretas;120.796,00;120.796,00;120.796,00;467,27
**********Fonte: Tesouro Municipal;120.796,00;120.796,00;120.796,00;467,27
***Função: Saneamento;9.921.880,00;4.697.692,91;4.438.452,91;181.565,35
****Sub-Função: Saneamento Básico Urbano;9.921.880,00;4.697.692,91;4.438.452,91;181.565,35
*****Programa: Melhoria da drenagem urbana;9.921.880,00;4.697.692,91;4.438.452,91;181.565,35
******Projeto/Atividade: E2311 - Ampliação da Rede de Águas Pluviais, na Rua Silva, Água Rasa;120.000,00;120.000,00;0,00;0,00
*******Elemento Econômico: Obras e Instalações;120.000,00;120.000,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;120.000,00;120.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicações Diretas;120.000,00;120.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;120.000,00;120.000,00;0,00;0,00
******Projeto/Atividade: E3017 - Drenagem do Córrego Cassandoca;1.000,00;1.000,00;0,00;0,00
*******Elemento Econômico: Obras e Instalações;1.000,00;1.000,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;1.000,00;1.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicações Diretas;1.000,00;1.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;1.000,00;1.000,00;0,00;0,00
******Projeto/Atividade: Limpeza de Boca de Lobo e Poços de Visita;5.395.440,00;171.252,91;171.252,91;116.800,00
*******Elemento Econômico: Outros Serviços de Terceiros - Pessoa Jurídica;5.395.440,00;171.252,91;171.252,91;116.800,00
********Categoria da Despesa: Despesas Correntes;5.395.440,00;171.252,91;171.252,91;116.800,00
*********Modalidade da Despesa: Aplicações Diretas;5.395.440,00;171.252,91;171.252,91;116.800,00
**********Fonte: Tesouro Municipal;5.395.440,00;171.252,91;171.252,91;116.800,00
******Projeto/Atividade: Limpeza Manual de Córregos;860.640,00;860.640,00;782.400,00;64.765,35
*******Elemento Econômico: Outros Serviços de Terceiros - Pessoa Jurídica;860.640,00;860.640,00;782.400,00;64.765,35
********Categoria da Despesa: Despesas Correntes;860.640,00;860.640,00;782.400,00;64.765,35
*********Modalidade da Despesa: Aplicações Diretas;860.640,00;860.640,00;782.400,00;64.765,35
**********Fonte: Tesouro Municipal;860.640,00;860.640,00;782.400,00;64.765,35
******Projeto/Atividade: Limpeza Mecânica de Córregos;60.000,00;60.000,00;0,00;0,00
*******Elemento Econômico: Outros Serviços de Terceiros - Pessoa Jurídica;60.000,00;60.000,00;0,00;0,00
********Categoria da Despesa: Despesas Correntes;60.000,00;60.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicações Diretas;60.000,00;60.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;60.000,00;60.000,00;0,00;0,00
******Projeto/Atividade: Manutenção de Galerias, Canais, Córregos;3.484.800,00;3.484.800,00;3.484.800,00;0,00
*******Elemento Econômico: Outros Serviços de Terceiros - Pessoa Jurídica;3.484.800,00;3.484.800,00;3.484.800,00;0,00
********Categoria da Despesa: Despesas Correntes;3.484.800,00;3.484.800,00;3.484.800,00;0,00
*********Modalidade da Despesa: Aplicações Diretas;3.484.800,00;3.484.800,00;3.484.800,00;0,00
**********Fonte: Tesouro Municipal;3.484.800,00;3.484.800,00;3.484.800,00;0,00
***Função: Urbanismo;33.228.750,00;33.228.750,00;12.550.296,38;2.943.399,41
****Sub-Função: Administração Geral;17.877.587,00;17.877.587,00;4.192.213,38;2.507.626,23
*****Programa: Suporte administrativo;17.877.587,00;17.877.587,00;4.192.213,38;2.507.626,23
******Projeto/Atividade: Administração da Subprefeitura;17.841.587,00;17.841.587,00;4.192.213,38;2.507.626,23
*******Elemento Econômico: Auxílio-Alimentação;1.210.807,00;1.210.807,00;206.911,30;206.911,30
********Categoria da Despesa: Despesas Correntes;1.210.807,00;1.210.807,00;206.911,30;206.911,30
*********Modalidade da Despesa: Aplicações Diretas;1.210.807,00;1.210.807,00;206.911,30;206.911,30
**********Fonte: Tesouro Municipal;1.210.807,00;1.210.807,00;206.911,30;206.911,30
*******Elemento Econômico: Auxílio-Transporte;233.193,00;233.193,00;38.771,51;38.771,51
********Categoria da Despesa: Despesas Correntes;233.193,00;233.193,00;38.771,51;38.771,51
*********Modalidade da Despesa: Aplicações Diretas;233.193,00;233.193,00;38.771,51;38.771,51
**********Fonte: Tesouro Municipal;233.193,00;233.193,00;38.771,51;38.771,51
*******Elemento Econômico: Despesas de Exercícios Anteriores;0,00;0,00;0,00;0,00
********Categoria da Despesa: Despesas Correntes;0,00;0,00;0,00;0,00
*********Modalidade da Despesa: Aplicações Diretas;0,00;0,00;0,00;0,00
**********Fonte: Tesouro Municipal;0,00;0,00;0,00;0,00
*******Elemento Econômico: Diárias - Civil;1.000,00;1.000,00;0,00;0,00
********Categoria da Despesa: Despesas Correntes;1.000,00;1.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicações Diretas;1.000,00;1.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;1.000,00;1.000,00;0,00;0,00
*******Elemento Econômico: Equipamentos e Material Permanente;56.043,00;56.043,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;56.043,00;56.043,00;0,00;0,00
*********Modalidade da Despesa: Aplicações Diretas;56.043,00;56.043,00;0,00;0,00
**********Fonte: Tesouro Municipal;56.043,00;56.043,00;0,00;0,00
*******Elemento Econômico: Material de Consumo;227.697,00;227.697,00;20.960,00;0,00
********Categoria da Despesa: Despesas Correntes;227.697,00;227.697,00;20.960,00;0,00
*********Modalidade da Despesa: Aplicações Diretas;227.697,00;227.697,00;20.960,00;0,00
**********Fonte: Tesouro Municipal;227.697,00;227.697,00;20.960,00;0,00
*******Elemento Econômico: Obrigações Tributárias e Contributivas;15.559,00;15.559,00;15.559,00;0,00
********Categoria da Despesa: Despesas Correntes;15.559,00;15.559,00;15.559,00;0,00
*********Modalidade da Despesa: Aplicações Diretas;15.559,00;15.559,00;15.559,00;0,00
**********Fonte: Tesouro Municipal;15.559,00;15.559,00;15.559,00;0,00
*******Elemento Econômico: Outros Serviços de Terceiros - Pessoa Física;1.000,00;1.000,00;0,00;0,00
********Categoria da Despesa: Despesas Correntes;1.000,00;1.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicações Diretas;1.000,00;1.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;1.000,00;1.000,00;0,00;0,00
*******Elemento Econômico: Outros Serviços de Terceiros - Pessoa Jurídica;1.801.086,00;1.801.086,00;1.698.790,55;50.722,40
********Categoria da Despesa: Despesas Correntes;1.801.086,00;1.801.086,00;1.698.790,55;50.722,40
*********Modalidade da Despesa: Aplicações Diretas;1.801.086,00;1.801.086,00;1.698.790,55;50.722,40
**********Fonte: Tesouro Municipal;1.801.086,00;1.801.086,00;1.698.790,55;50.722,40
*******Elemento Econômico: Passagens e Despesas com Locomoção;1.000,00;1.000,00;0,00;0,00
********Categoria da Despesa: Despesas Correntes;1.000,00;1.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicações Diretas;1.000,00;1.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;1.000,00;1.000,00;0,00;0,00
*******Elemento Econômico: Vencimentos e Vantagens Fixas - Pessoal Civil;14.294.202,00;14.294.202,00;2.211.221,02;2.211.221,02
********Categoria da Despesa: Despesas Correntes;14.294.202,00;14.294.202,00;2.211.221,02;2.211.221,02
*********Modalidade da Despesa: Aplicações Diretas;14.294.202,00;14.294.202,00;2.211.221,02;2.211.221,02
**********Fonte: Tesouro Municipal;14.294.202,00;14.294.202,00;2.211.221,02;2.211.221,02
******Projeto/Atividade: Conservação de Imóveis Próprios e Locados das Subprefeituras;36.000,00;36.000,00;0,00;0,00
*******Elemento Econômico: Outros Serviços de Terceiros - Pessoa Jurídica;36.000,00;36.000,00;0,00;0,00
********Categoria da Despesa: Despesas Correntes;36.000,00;36.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicações Diretas;36.000,00;36.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;36.000,00;36.000,00;0,00;0,00
****Sub-Função: Infra-Estrutura Urbana;6.456.000,00;6.456.000,00;0,00;0,00
*****Programa: Aprimoramento da infraestrutura urbana;6.456.000,00;6.456.000,00;0,00;0,00
******Projeto/Atividade: Construção, Ampliação e Reforma de Equipamentos das Subprefeituras;50.000,00;50.000,00;0,00;0,00
*******Elemento Econômico: Obras e Instalações;25.000,00;25.000,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;25.000,00;25.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicações Diretas;25.000,00;25.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;25.000,00;25.000,00;0,00;0,00
*******Elemento Econômico: Outros Serviços de Terceiros - Pessoa Jurídica;25.000,00;25.000,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;25.000,00;25.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicações Diretas;25.000,00;25.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;25.000,00;25.000,00;0,00;0,00
******Projeto/Atividade: E1783 - Revitalização da Praça Amália da Silva, localizada na confluência da Rua Simão de Toledo Pisa com a Rua Ministro Salgado Filho, Água Rasa, com a Implantação dos Aparelhos para ATI;9.000,00;9.000,00;0,00;0,00
*******Elemento Econômico: Obras e Instalações;9.000,00;9.000,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;9.000,00;9.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicações Diretas;9.000,00;9.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;9.000,00;9.000,00;0,00;0,00
******Projeto/Atividade: E1784 - Revitalização da Praça Valentim Guzzo, localizada entre a Rua Simão de Toledo Pisa e a Rua Paulo de Lima Correa, Água Rasa, com a Implantação dos Aparelhos para ATI;9.000,00;9.000,00;0,00;0,00
*******Elemento Econômico: Obras e Instalações;9.000,00;9.000,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;9.000,00;9.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicações Diretas;9.000,00;9.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;9.000,00;9.000,00;0,00;0,00
******Projeto/Atividade: E1785 - Revitalização da Praça Dr. Pérsio Molina, localizada junto a Rua Benta Dias e o Viaduto Bresser, Mooca, com a Implantação dos Aparelhos para ATI;9.000,00;9.000,00;0,00;0,00
*******Elemento Econômico: Obras e Instalações;9.000,00;9.000,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;9.000,00;9.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicações Diretas;9.000,00;9.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;9.000,00;9.000,00;0,00;0,00
******Projeto/Atividade: E1790 - Construção de Praça, na "Área Ajardinada" Inominada, Pública Municipal, localizada na Rua Catarina Cortez, s/nº, Mooca, com a Implantação dos Aparelhos para ATI;9.000,00;9.000,00;0,00;0,00
*******Elemento Econômico: Obras e Instalações;9.000,00;9.000,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;9.000,00;9.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicações Diretas;9.000,00;9.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;9.000,00;9.000,00;0,00;0,00
******Projeto/Atividade: E2029 - Revitalização do Largo Ubirajara - Belém;70.000,00;70.000,00;0,00;0,00
*******Elemento Econômico: Obras e Instalações;70.000,00;70.000,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;70.000,00;70.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicações Diretas;70.000,00;70.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;70.000,00;70.000,00;0,00;0,00
******Projeto/Atividade: E2265 - Reforma da Praça Franco Francelino, no bairro do Pari;50.000,00;50.000,00;0,00;0,00
*******Elemento Econômico: Obras e Instalações;50.000,00;50.000,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;50.000,00;50.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicações Diretas;50.000,00;50.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;50.000,00;50.000,00;0,00;0,00
******Projeto/Atividade: E2266 - Academia da Terceira Idade no Centro Educacional da Mooca;50.000,00;50.000,00;0,00;0,00
*******Elemento Econômico: Obras e Instalações;50.000,00;50.000,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;50.000,00;50.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicações Diretas;50.000,00;50.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;50.000,00;50.000,00;0,00;0,00
******Projeto/Atividade: E3822 - Intervenção, Urbanização e Melhoria de Bairros nos Distritos do Tatuapé e da Moóca;100.000,00;100.000,00;0,00;0,00
*******Elemento Econômico: Obras e Instalações;100.000,00;100.000,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;100.000,00;100.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicações Diretas;100.000,00;100.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;100.000,00;100.000,00;0,00;0,00
******Projeto/Atividade: E4930 - Reforma e Adequação de Melhorias no Clube da Comunidade Parque da Mooca;200.000,00;200.000,00;0,00;0,00
*******Elemento Econômico: Obras e Instalações;200.000,00;200.000,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;200.000,00;200.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicações Diretas;200.000,00;200.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;200.000,00;200.000,00;0,00;0,00
******Projeto/Atividade: E6212 - Instalação de Equipamentos Longevidade (20 praças);230.000,00;230.000,00;0,00;0,00
*******Elemento Econômico: Obras e Instalações;230.000,00;230.000,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;230.000,00;230.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicações Diretas;230.000,00;230.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;230.000,00;230.000,00;0,00;0,00
******Projeto/Atividade: E6212 - Intervenção Baixos Ponte Tatuapé;150.000,00;150.000,00;0,00;0,00
*******Elemento Econômico: Obras e Instalações;150.000,00;150.000,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;150.000,00;150.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicações Diretas;150.000,00;150.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;150.000,00;150.000,00;0,00;0,00
******Projeto/Atividade: E6212 - Intervenção Baixos Viad. Antonio Abdo;150.000,00;150.000,00;0,00;0,00
*******Elemento Econômico: Obras e Instalações;150.000,00;150.000,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;150.000,00;150.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicações Diretas;150.000,00;150.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;150.000,00;150.000,00;0,00;0,00
******Projeto/Atividade: E6212 - Intervenção Baixos Viad. Guadalajara;150.000,00;150.000,00;0,00;0,00
*******Elemento Econômico: Obras e Instalações;150.000,00;150.000,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;150.000,00;150.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicações Diretas;150.000,00;150.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;150.000,00;150.000,00;0,00;0,00
******Projeto/Atividade: E6212 - Revitalização e Calçamento da Rua Oriente;1.600.000,00;1.600.000,00;0,00;0,00
*******Elemento Econômico: Obras e Instalações;1.600.000,00;1.600.000,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;1.600.000,00;1.600.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicações Diretas;1.600.000,00;1.600.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;1.600.000,00;1.600.000,00;0,00;0,00
******Projeto/Atividade: E6212 - Revitalização e Calçamento da Rua Santa Rosa;1.000.000,00;1.000.000,00;0,00;0,00
*******Elemento Econômico: Obras e Instalações;1.000.000,00;1.000.000,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;1.000.000,00;1.000.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicações Diretas;1.000.000,00;1.000.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;1.000.000,00;1.000.000,00;0,00;0,00
******Projeto/Atividade: E6212 - Revitalização e Reforma da Pça Amo a Mooca;30.000,00;30.000,00;0,00;0,00
*******Elemento Econômico: Obras e Instalações;30.000,00;30.000,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;30.000,00;30.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicações Diretas;30.000,00;30.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;30.000,00;30.000,00;0,00;0,00
