Seleção;Orçado;Atualizado;Empenhado;Liquidado
********Categoria da Despesa: Despesas Correntes;324.000,00;251.325,00;251.325,00;182.964,60
*********Modalidade da Despesa: Aplicações Diretas;324.000,00;251.325,00;251.325,00;182.964,60
**********Fonte: Tesouro Municipal;324.000,00;251.325,00;251.325,00;182.964,60
******Projeto/Atividade: Limpeza Mecânica de Córregos;1.001.000,00;836.877,72;100.000,00;37.200,00
*******Elemento Econômico: Outros Serviços de Terceiros - Pessoa Jurídica;1.001.000,00;836.877,72;100.000,00;37.200,00
********Categoria da Despesa: Despesas Correntes;1.001.000,00;836.877,72;100.000,00;37.200,00
*********Modalidade da Despesa: Aplicações Diretas;1.001.000,00;836.877,72;100.000,00;37.200,00
**********Fonte: Tesouro Municipal;1.001.000,00;836.877,72;100.000,00;37.200,00
******Projeto/Atividade: Manutenção de Galerias, Canais, Córregos;1.663.205,00;1.994.825,00;1.958.945,00;1.689.425,00
*******Elemento Econômico: Outros Serviços de Terceiros - Pessoa Jurídica;1.663.205,00;1.994.825,00;1.958.945,00;1.689.425,00
********Categoria da Despesa: Despesas Correntes;1.663.205,00;1.994.825,00;1.958.945,00;1.689.425,00
*********Modalidade da Despesa: Aplicações Diretas;1.663.205,00;1.994.825,00;1.958.945,00;1.689.425,00
**********Fonte: Tesouro Municipal;1.663.205,00;1.994.825,00;1.958.945,00;1.689.425,00
******Projeto/Atividade: Manutenção de Piscinões;1.179.000,00;1.438.215,72;685.031,19;571.029,19
*******Elemento Econômico: Material de Consumo;90.000,00;90.000,00;0,00;0,00
********Categoria da Despesa: Despesas Correntes;90.000,00;90.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicações Diretas;90.000,00;90.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;90.000,00;90.000,00;0,00;0,00
*******Elemento Econômico: Outros Serviços de Terceiros - Pessoa Jurídica;1.089.000,00;1.348.215,72;685.031,19;571.029,19
********Categoria da Despesa: Despesas Correntes;1.089.000,00;1.348.215,72;685.031,19;571.029,19
*********Modalidade da Despesa: Aplicações Diretas;1.089.000,00;1.348.215,72;685.031,19;571.029,19
**********Fonte: Tesouro Municipal;1.089.000,00;1.348.215,72;685.031,19;571.029,19
***Função: Urbanismo;28.283.852,00;28.005.965,43;21.932.642,09;19.275.614,32
****Sub-Função: Administração Geral;17.179.057,00;16.979.712,45;13.675.530,26;13.238.294,36
*****Programa: Suporte administrativo;17.179.057,00;16.979.712,45;13.675.530,26;13.238.294,36
******Projeto/Atividade: Administração da Subprefeitura;17.014.057,00;16.814.712,45;13.628.943,42;13.191.707,52
*******Elemento Econômico: Auxílio-Alimentação;1.541.091,00;1.496.436,73;1.354.318,72;1.354.318,72
********Categoria da Despesa: Despesas Correntes;1.541.091,00;1.496.436,73;1.354.318,72;1.354.318,72
*********Modalidade da Despesa: Aplicações Diretas;1.541.091,00;1.496.436,73;1.354.318,72;1.354.318,72
**********Fonte: Tesouro Municipal;1.541.091,00;1.496.436,73;1.354.318,72;1.354.318,72
*******Elemento Econômico: Auxílio-Transporte;190.949,00;205.838,39;189.093,51;189.093,51
********Categoria da Despesa: Despesas Correntes;190.949,00;205.838,39;189.093,51;189.093,51
*********Modalidade da Despesa: Aplicações Diretas;190.949,00;205.838,39;189.093,51;189.093,51
**********Fonte: Tesouro Municipal;190.949,00;205.838,39;189.093,51;189.093,51
*******Elemento Econômico: Diárias - Civil;2.083,00;2.083,00;0,00;0,00
********Categoria da Despesa: Despesas Correntes;2.083,00;2.083,00;0,00;0,00
*********Modalidade da Despesa: Aplicações Diretas;2.083,00;2.083,00;0,00;0,00
**********Fonte: Tesouro Municipal;2.083,00;2.083,00;0,00;0,00
*******Elemento Econômico: Equipamentos e Material Permanente;138.917,00;138.907,30;8.672,30;8.672,30
********Categoria da Despesa: Despesas de Capital;138.917,00;138.907,30;8.672,30;8.672,30
*********Modalidade da Despesa: Aplicações Diretas;138.917,00;138.907,30;8.672,30;8.672,30
**********Fonte: Tesouro Municipal;138.917,00;138.907,30;8.672,30;8.672,30
*******Elemento Econômico: Locação de Mão-de-Obra;309.489,00;309.489,00;309.489,00;274.739,54
********Categoria da Despesa: Despesas Correntes;309.489,00;309.489,00;309.489,00;274.739,54
*********Modalidade da Despesa: Aplicações Diretas;309.489,00;309.489,00;309.489,00;274.739,54
**********Fonte: Tesouro Municipal;309.489,00;309.489,00;309.489,00;274.739,54
*******Elemento Econômico: Material de Consumo;246.104,00;237.228,70;173.283,44;170.550,64
********Categoria da Despesa: Despesas Correntes;246.104,00;237.228,70;173.283,44;170.550,64
*********Modalidade da Despesa: Aplicações Diretas;246.104,00;237.228,70;173.283,44;170.550,64
**********Fonte: Tesouro Municipal;246.104,00;237.228,70;173.283,44;170.550,64
*******Elemento Econômico: Obrigações Tributárias e Contributivas;29.467,00;30.386,81;30.385,88;27.587,33
********Categoria da Despesa: Despesas Correntes;29.467,00;30.386,81;30.385,88;27.587,33
*********Modalidade da Despesa: Aplicações Diretas;29.467,00;30.386,81;30.385,88;27.587,33
**********Fonte: Tesouro Municipal;29.467,00;30.386,81;30.385,88;27.587,33
*******Elemento Econômico: Outros Serviços de Terceiros - Pessoa Jurídica;2.113.634,00;2.022.738,52;1.971.316,23;1.574.361,14
********Categoria da Despesa: Despesas Correntes;2.113.634,00;2.022.738,52;1.971.316,23;1.574.361,14
*********Modalidade da Despesa: Aplicações Diretas;2.113.634,00;2.022.738,52;1.971.316,23;1.574.361,14
**********Fonte: Tesouro Municipal;2.113.634,00;2.022.738,52;1.971.316,23;1.574.361,14
*******Elemento Econômico: Passagens e Despesas com Locomoção;6.599,00;6.599,00;0,00;0,00
********Categoria da Despesa: Despesas Correntes;6.599,00;6.599,00;0,00;0,00
*********Modalidade da Despesa: Aplicações Diretas;6.599,00;6.599,00;0,00;0,00
**********Fonte: Tesouro Municipal;6.599,00;6.599,00;0,00;0,00
*******Elemento Econômico: Vencimentos e Vantagens Fixas - Pessoal Civil;12.435.724,00;12.365.005,00;9.592.384,34;9.592.384,34
********Categoria da Despesa: Despesas Correntes;12.435.724,00;12.365.005,00;9.592.384,34;9.592.384,34
*********Modalidade da Despesa: Aplicações Diretas;12.435.724,00;12.365.005,00;9.592.384,34;9.592.384,34
**********Fonte: Tesouro Municipal;12.435.724,00;12.365.005,00;9.592.384,34;9.592.384,34
******Projeto/Atividade: Conservação de Imóveis Próprios e Locados das Subprefeituras;165.000,00;165.000,00;46.586,84;46.586,84
*******Elemento Econômico: Outros Serviços de Terceiros - Pessoa Jurídica;165.000,00;165.000,00;46.586,84;46.586,84
********Categoria da Despesa: Despesas Correntes;165.000,00;165.000,00;46.586,84;46.586,84
*********Modalidade da Despesa: Aplicações Diretas;165.000,00;165.000,00;46.586,84;46.586,84
**********Fonte: Tesouro Municipal;165.000,00;165.000,00;46.586,84;46.586,84
****Sub-Função: Infra-Estrutura Urbana;3.735.000,00;1.998.265,67;497.782,88;198.519,75
*****Programa: Aprimoramento da infraestrutura urbana;3.735.000,00;1.998.265,67;497.782,88;198.519,75
******Projeto/Atividade: Construção, Ampliação e Reforma de Equipamentos das Subprefeituras;100.000,00;225.541,68;163.541,68;149.862,85
*******Elemento Econômico: Obras e Instalações;100.000,00;225.541,68;163.541,68;149.862,85
********Categoria da Despesa: Despesas de Capital;100.000,00;225.541,68;163.541,68;149.862,85
*********Modalidade da Despesa: Aplicações Diretas;100.000,00;225.541,68;163.541,68;149.862,85
**********Fonte: Tesouro Municipal;100.000,00;225.541,68;163.541,68;149.862,85
******Projeto/Atividade: E1162 - Instalação em Praças de Equipamentos Esportivos para Pessoas Idosas para Práticas ao Ar Livre;25.000,00;25.000,00;25.000,00;0,00
*******Elemento Econômico: Obras e Instalações;25.000,00;25.000,00;25.000,00;0,00
********Categoria da Despesa: Despesas de Capital;25.000,00;25.000,00;25.000,00;0,00
*********Modalidade da Despesa: Aplicações Diretas;25.000,00;25.000,00;25.000,00;0,00
**********Fonte: Tesouro Municipal;25.000,00;25.000,00;25.000,00;0,00
******Projeto/Atividade: E2973 - CDC Estrela do Campo Grande Implantação de Gramado Sintético;710.000,00;710.000,00;0,00;0,00
*******Elemento Econômico: Obras e Instalações;710.000,00;710.000,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;710.000,00;710.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicações Diretas;710.000,00;710.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;710.000,00;710.000,00;0,00;0,00
******Projeto/Atividade: E2976 - Obras de Urbanização no Jardim Marajoara - Subprefeitura de Santo Amaro;200.000,00;40.000,00;0,00;0,00
*******Elemento Econômico: Obras e Instalações;200.000,00;40.000,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;200.000,00;40.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicações Diretas;200.000,00;40.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;200.000,00;40.000,00;0,00;0,00
******Projeto/Atividade: Intervenção, Urbanização e Melhoria de Bairros;2.700.000,00;997.723,99;309.241,20;48.656,90
*******Elemento Econômico: Obras e Instalações;1.650.000,00;591.422,09;145.530,88;14.500,00
********Categoria da Despesa: Despesas de Capital;1.650.000,00;591.422,09;145.530,88;14.500,00
*********Modalidade da Despesa: Aplicações Diretas;1.650.000,00;591.422,09;145.530,88;14.500,00
**********Fonte: Tesouro Municipal;1.650.000,00;591.422,09;145.530,88;14.500,00
*******Elemento Econômico: Outros Serviços de Terceiros - Pessoa Jurídica;1.050.000,00;406.301,90;163.710,32;34.156,90
********Categoria da Despesa: Despesas de Capital;1.050.000,00;406.301,90;163.710,32;34.156,90
*********Modalidade da Despesa: Aplicações Diretas;1.050.000,00;406.301,90;163.710,32;34.156,90
**********Fonte: Tesouro Municipal;1.050.000,00;406.301,90;163.710,32;34.156,90
****Sub-Função: Recuperação de Áreas Degradadas;140.130,00;1.190.434,69;636.566,34;14.735,91
*****Programa: Aprimoramento da infraestrutura urbana;140.130,00;1.190.434,69;636.566,34;14.735,91
******Projeto/Atividade: Obras e Serviços nas Áreas de Riscos Geológicos;140.130,00;1.190.434,69;636.566,34;14.735,91
*******Elemento Econômico: Obras e Instalações;140.130,00;1.190.434,69;636.566,34;14.735,91
********Categoria da Despesa: Despesas de Capital;140.130,00;1.190.434,69;636.566,34;14.735,91
*********Modalidade da Despesa: Aplicações Diretas;140.130,00;1.190.434,69;636.566,34;14.735,91
**********Fonte: Tesouro Municipal;140.130,00;1.190.434,69;636.566,34;14.735,91
****Sub-Função: Serviços Urbanos;7.229.665,00;7.837.552,62;7.122.762,61;5.824.064,30
*****Programa: Aprimoramento da infraestrutura urbana;4.649.182,00;4.654.708,57;4.215.819,58;3.259.172,83
******Projeto/Atividade: Locação de Veículos Pesados, Máquinas e Equipamentos;1.159.000,00;974.524,00;590.400,00;469.440,00
*******Elemento Econômico: Outros Serviços de Terceiros - Pessoa Jurídica;1.159.000,00;974.524,00;590.400,00;469.440,00
********Categoria da Despesa: Despesas Correntes;1.159.000,00;974.524,00;590.400,00;469.440,00
*********Modalidade da Despesa: Aplicações Diretas;1.159.000,00;974.524,00;590.400,00;469.440,00
**********Fonte: Tesouro Municipal;1.159.000,00;974.524,00;590.400,00;469.440,00
******Projeto/Atividade: Manutenção de  Vias,  Logradouros e Áreas Públicas;3.490.182,00;3.680.184,57;3.625.419,58;2.789.732,83
*******Elemento Econômico: Material de Consumo;405.852,00;395.854,57;362.828,07;249.033,07
********Categoria da Despesa: Despesas Correntes;405.852,00;395.854,57;362.828,07;249.033,07
*********Modalidade da Despesa: Aplicações Diretas;405.852,00;395.854,57;362.828,07;249.033,07
**********Fonte: Tesouro Municipal;405.852,00;395.854,57;362.828,07;249.033,07
*******Elemento Econômico: Outros Serviços de Terceiros - Pessoa Jurídica;3.084.330,00;3.284.330,00;3.262.591,51;2.540.699,76
********Categoria da Despesa: Despesas Correntes;3.084.330,00;3.284.330,00;3.262.591,51;2.540.699,76
*********Modalidade da Despesa: Aplicações Diretas;3.084.330,00;3.284.330,00;3.262.591,51;2.540.699,76
**********Fonte: Tesouro Municipal;3.084.330,00;3.284.330,00;3.262.591,51;2.540.699,76
*****Programa: Cidade mais verde;2.580.483,00;3.182.844,05;2.906.943,03;2.564.891,47
******Projeto/Atividade: Conservação de Áreas Verdes e Vegetação Arbórea;2.580.483,00;3.182.844,05;2.906.943,03;2.564.891,47
*******Elemento Econômico: Outros Serviços de Terceiros - Pessoa Jurídica;2.580.483,00;3.182.844,05;2.906.943,03;2.564.891,47
********Categoria da Despesa: Despesas Correntes;2.580.483,00;3.182.844,05;2.906.943,03;2.564.891,47
*********Modalidade da Despesa: Aplicações Diretas;2.580.483,00;3.182.844,05;2.906.943,03;2.564.891,47
**********Fonte: Tesouro Municipal;2.580.483,00;3.182.844,05;2.906.943,03;2.564.891,47
*Orgão: Subprefeitura São Mateus;47.266.136,00;48.352.657,50;34.891.005,72;25.797.982,38
**Unidade: Administração da Subprefeitura;47.266.136,00;48.352.657,50;34.891.005,72;25.797.982,38
***Função: Assistência Social;208.375,00;278.864,07;193.371,06;151.190,63
****Sub-Função: Assistência a Criança e ao Adolescente;208.375,00;278.864,07;193.371,06;151.190,63
*****Programa: Fortalecimento da rede de proteção social - Básica;208.375,00;278.864,07;193.371,06;151.190,63
******Projeto/Atividade: Administração dos Conselhos Tutelares;208.375,00;278.864,07;193.371,06;151.190,63
*******Elemento Econômico: Equipamentos e Material Permanente;5.000,00;18.330,00;13.130,90;7.280,90
********Categoria da Despesa: Despesas de Capital;5.000,00;18.330,00;13.130,90;7.280,90
*********Modalidade da Despesa: Aplicações Diretas;5.000,00;18.330,00;13.130,90;7.280,90
**********Fonte: Tesouro Municipal;5.000,00;18.330,00;13.130,90;7.280,90
*******Elemento Econômico: Material de Consumo;5.000,00;9.731,00;8.502,07;8.502,07
********Categoria da Despesa: Despesas Correntes;5.000,00;9.731,00;8.502,07;8.502,07
*********Modalidade da Despesa: Aplicações Diretas;5.000,00;9.731,00;8.502,07;8.502,07
**********Fonte: Tesouro Municipal;5.000,00;9.731,00;8.502,07;8.502,07
*******Elemento Econômico: Obrigações Tributárias e Contributivas;21.858,00;24.698,00;14.972,08;14.225,68
********Categoria da Despesa: Despesas Correntes;21.858,00;24.698,00;14.972,08;14.225,68
*********Modalidade da Despesa: Aplicações Diretas;21.858,00;24.698,00;14.972,08;14.225,68
**********Fonte: Tesouro Municipal;21.858,00;24.698,00;14.972,08;14.225,68
*******Elemento Econômico: Outros Serviços de Terceiros - Pessoa Física;100.295,00;114.465,80;82.560,30;71.128,72
********Categoria da Despesa: Despesas Correntes;100.295,00;114.465,80;82.560,30;71.128,72
*********Modalidade da Despesa: Aplicações Diretas;100.295,00;114.465,80;82.560,30;71.128,72
**********Fonte: Tesouro Municipal;100.295,00;114.465,80;82.560,30;71.128,72
*******Elemento Econômico: Outros Serviços de Terceiros - Pessoa Jurídica;76.222,00;111.639,27;74.205,71;50.053,26
********Categoria da Despesa: Despesas Correntes;76.222,00;111.639,27;74.205,71;50.053,26
*********Modalidade da Despesa: Aplicações Diretas;76.222,00;111.639,27;74.205,71;50.053,26
**********Fonte: Tesouro Municipal;76.222,00;111.639,27;74.205,71;50.053,26
***Função: Cultura;124.800,00;33.020,00;0,00;0,00
****Sub-Função: Difusão Cultural;124.800,00;33.020,00;0,00;0,00
*****Programa: Promoção de atividades culturais;124.800,00;33.020,00;0,00;0,00
******Projeto/Atividade: Apoio e Incentivo às Feiras de Arte, Artesanato e Antiguidades;20.000,00;20.000,00;0,00;0,00
*******Elemento Econômico: Material de Consumo;20.000,00;20.000,00;0,00;0,00
********Categoria da Despesa: Despesas Correntes;20.000,00;20.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicações Diretas;20.000,00;20.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;20.000,00;20.000,00;0,00;0,00
******Projeto/Atividade: Operação de Equipamentos de Cultura;104.800,00;13.020,00;0,00;0,00
*******Elemento Econômico: Equipamentos e Material Permanente;4.920,00;4.920,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;4.920,00;4.920,00;0,00;0,00
*********Modalidade da Despesa: Aplicações Diretas;4.920,00;4.920,00;0,00;0,00
**********Fonte: Tesouro Municipal;4.920,00;4.920,00;0,00;0,00
*******Elemento Econômico: Material de Consumo;4.800,00;4.800,00;0,00;0,00
********Categoria da Despesa: Despesas Correntes;4.800,00;4.800,00;0,00;0,00
*********Modalidade da Despesa: Aplicações Diretas;4.800,00;4.800,00;0,00;0,00
**********Fonte: Tesouro Municipal;4.800,00;4.800,00;0,00;0,00
*******Elemento Econômico: Obrigações Tributárias e Contributivas;3.300,00;3.300,00;0,00;0,00
********Categoria da Despesa: Despesas Correntes;3.300,00;3.300,00;0,00;0,00
*********Modalidade da Despesa: Aplicações Diretas;3.300,00;3.300,00;0,00;0,00
**********Fonte: Tesouro Municipal;3.300,00;3.300,00;0,00;0,00
*******Elemento Econômico: Outros Serviços de Terceiros - Pessoa Física;63.880,00;0,00;0,00;0,00
********Categoria da Despesa: Despesas Correntes;63.880,00;0,00;0,00;0,00
*********Modalidade da Despesa: Aplicações Diretas;63.880,00;0,00;0,00;0,00
**********Fonte: Tesouro Municipal;63.880,00;0,00;0,00;0,00
*******Elemento Econômico: Outros Serviços de Terceiros - Pessoa Jurídica;27.900,00;0,00;0,00;0,00
********Categoria da Despesa: Despesas Correntes;27.900,00;0,00;0,00;0,00
*********Modalidade da Despesa: Aplicações Diretas;27.900,00;0,00;0,00;0,00
**********Fonte: Tesouro Municipal;27.900,00;0,00;0,00;0,00
***Função: Desporto e Lazer;1.000,00;1.000,00;0,00;0,00
****Sub-Função: Desporto Comunitário;1.000,00;1.000,00;0,00;0,00
*****Programa: Consolidação da cidade como marco nacional em esporte e lazer;1.000,00;1.000,00;0,00;0,00
******Projeto/Atividade: E3949 - Realização Evento Corrida Rústica de São Mateus;1.000,00;1.000,00;0,00;0,00
*******Elemento Econômico: Outros Serviços de Terceiros - Pessoa Jurídica;1.000,00;1.000,00;0,00;0,00
********Categoria da Despesa: Despesas Correntes;1.000,00;1.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicações Diretas;1.000,00;1.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;1.000,00;1.000,00;0,00;0,00
***Função: Gestão Ambiental;100.000,00;100.000,00;0,00;0,00
****Sub-Função: Infra-Estrutura Urbana;100.000,00;100.000,00;0,00;0,00
*****Programa: Melhoria da mobilidade urbana - Eficiência no trânsito;100.000,00;100.000,00;0,00;0,00
******Projeto/Atividade: E3022 - Implantação de Ciclofaixas e Ciclovias;100.000,00;100.000,00;0,00;0,00
*******Elemento Econômico: Obras e Instalações;100.000,00;100.000,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;100.000,00;100.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicações Diretas;100.000,00;100.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;100.000,00;100.000,00;0,00;0,00
***Função: Saneamento;15.974.968,00;15.979.742,64;12.734.673,68;7.354.453,31
****Sub-Função: Saneamento Básico Urbano;15.974.968,00;15.979.742,64;12.734.673,68;7.354.453,31
*****Programa: Melhoria da drenagem urbana;15.974.968,00;15.979.742,64;12.734.673,68;7.354.453,31
******Projeto/Atividade: E5166 - Construção de Galerias Rua Morro das Pedras;38.000,00;38.000,00;0,00;0,00
*******Elemento Econômico: Obras e Instalações;38.000,00;38.000,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;38.000,00;38.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicações Diretas;38.000,00;38.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;38.000,00;38.000,00;0,00;0,00
******Projeto/Atividade: E5168 - Execução de Obra de Drenagem, Pavimentação e Contenção de Talude Rua Fernando Bicudo;50.000,00;50.000,00;0,00;0,00
*******Elemento Econômico: Obras e Instalações;50.000,00;50.000,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;50.000,00;50.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicações Diretas;50.000,00;50.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;50.000,00;50.000,00;0,00;0,00
******Projeto/Atividade: E728 - Reforma de Galeria e Melhoria de Drenagem na Rua Antonio Mariano Leite - 3º Divisão;150.000,00;70.000,00;0,00;0,00
*******Elemento Econômico: Obras e Instalações;150.000,00;70.000,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;150.000,00;70.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicações Diretas;150.000,00;70.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;150.000,00;70.000,00;0,00;0,00
******Projeto/Atividade: E731 - Construção de Galeria, Rua Nova Deli, altura do nº533 - Jd Edith;100.000,00;100.000,00;0,00;0,00
*******Elemento Econômico: Obras e Instalações;100.000,00;100.000,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;100.000,00;100.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicações Diretas;100.000,00;100.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;100.000,00;100.000,00;0,00;0,00
******Projeto/Atividade: E753 - Reforma de Galeria e Complementação da Tubulação na Travessa Sentimental Demais - Jd da Conquista;42.000,00;0,00;0,00;0,00
*******Elemento Econômico: Obras e Instalações;42.000,00;0,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;42.000,00;0,00;0,00;0,00
*********Modalidade da Despesa: Aplicações Diretas;42.000,00;0,00;0,00;0,00
**********Fonte: Tesouro Municipal;42.000,00;0,00;0,00;0,00
******Projeto/Atividade: Limpeza de Boca de Lobo e Poços de Visita;2.000.000,00;1.989.188,19;1.689.001,56;1.081.662,24
*******Elemento Econômico: Outros Serviços de Terceiros - Pessoa Jurídica;2.000.000,00;1.989.188,19;1.689.001,56;1.081.662,24
********Categoria da Despesa: Despesas Correntes;2.000.000,00;1.989.188,19;1.689.001,56;1.081.662,24
*********Modalidade da Despesa: Aplicações Diretas;2.000.000,00;1.989.188,19;1.689.001,56;1.081.662,24
**********Fonte: Tesouro Municipal;2.000.000,00;1.989.188,19;1.689.001,56;1.081.662,24
******Projeto/Atividade: Limpeza Manual de Córregos;725.250,00;725.250,00;695.200,00;504.683,50
*******Elemento Econômico: Outros Serviços de Terceiros - Pessoa Jurídica;725.250,00;725.250,00;695.200,00;504.683,50
********Categoria da Despesa: Despesas Correntes;725.250,00;725.250,00;695.200,00;504.683,50
*********Modalidade da Despesa: Aplicações Diretas;725.250,00;725.250,00;695.200,00;504.683,50
**********Fonte: Tesouro Municipal;725.250,00;725.250,00;695.200,00;504.683,50
******Projeto/Atividade: Limpeza Mecânica de Córregos;1.041.654,00;954.922,07;277.155,90;0,00
*******Elemento Econômico: Outros Serviços de Terceiros - Pessoa Jurídica;1.041.654,00;954.922,07;277.155,90;0,00
********Categoria da Despesa: Despesas Correntes;1.041.654,00;954.922,07;277.155,90;0,00
*********Modalidade da Despesa: Aplicações Diretas;1.041.654,00;954.922,07;277.155,90;0,00
**********Fonte: Tesouro Municipal;1.041.654,00;954.922,07;277.155,90;0,00
******Projeto/Atividade: Manutenção de Galerias, Canais, Córregos;2.528.064,00;1.612.800,00;1.609.200,00;1.340.400,00
*******Elemento Econômico: Outros Serviços de Terceiros - Pessoa Jurídica;2.528.064,00;1.612.800,00;1.609.200,00;1.340.400,00
********Categoria da Despesa: Despesas Correntes;2.528.064,00;1.612.800,00;1.609.200,00;1.340.400,00
*********Modalidade da Despesa: Aplicações Diretas;2.528.064,00;1.612.800,00;1.609.200,00;1.340.400,00
**********Fonte: Tesouro Municipal;2.528.064,00;1.612.800,00;1.609.200,00;1.340.400,00
******Projeto/Atividade: Manutenção de Piscinões;9.300.000,00;10.439.582,38;8.464.116,22;4.427.707,57
*******Elemento Econômico: Material de Consumo;200.000,00;156.411,00;10.500,00;0,00
********Categoria da Despesa: Despesas Correntes;200.000,00;156.411,00;10.500,00;0,00
*********Modalidade da Despesa: Aplicações Diretas;200.000,00;156.411,00;10.500,00;0,00
**********Fonte: Tesouro Municipal;200.000,00;156.411,00;10.500,00;0,00
*******Elemento Econômico: Outros Serviços de Terceiros - Pessoa Jurídica;9.100.000,00;10.283.171,38;8.453.616,22;4.427.707,57
********Categoria da Despesa: Despesas Correntes;9.100.000,00;10.283.171,38;8.453.616,22;4.427.707,57
*********Modalidade da Despesa: Aplicações Diretas;9.100.000,00;10.283.171,38;8.453.616,22;4.427.707,57
**********Fonte: Tesouro Municipal;9.100.000,00;10.283.171,38;8.453.616,22;4.427.707,57
***Função: Urbanismo;30.856.993,00;31.960.030,79;21.962.960,98;18.292.338,44
****Sub-Função: Administração Geral;13.392.718,00;14.050.795,39;12.238.859,71;11.187.833,88
*****Programa: Suporte administrativo;13.392.718,00;14.050.795,39;12.238.859,71;11.187.833,88
******Projeto/Atividade: Administração da Subprefeitura;13.329.718,00;13.987.795,39;12.215.930,35;11.179.828,68
*******Elemento Econômico: Auxílio-Alimentação;1.404.455,00;1.337.056,83;1.217.049,38;1.217.049,38
********Categoria da Despesa: Despesas Correntes;1.404.455,00;1.337.056,83;1.217.049,38;1.217.049,38
*********Modalidade da Despesa: Aplicações Diretas;1.404.455,00;1.337.056,83;1.217.049,38;1.217.049,38
**********Fonte: Tesouro Municipal;1.404.455,00;1.337.056,83;1.217.049,38;1.217.049,38
*******Elemento Econômico: Auxílio-Transporte;263.288,00;258.114,18;237.374,68;237.374,68
********Categoria da Despesa: Despesas Correntes;263.288,00;258.114,18;237.374,68;237.374,68
*********Modalidade da Despesa: Aplicações Diretas;263.288,00;258.114,18;237.374,68;237.374,68
**********Fonte: Tesouro Municipal;263.288,00;258.114,18;237.374,68;237.374,68
*******Elemento Econômico: Despesas de Exercícios Anteriores;0,00;32.992,33;32.992,33;32.992,33
********Categoria da Despesa: Despesas Correntes;0,00;32.992,33;32.992,33;32.992,33
*********Modalidade da Despesa: Aplicações Diretas;0,00;32.992,33;32.992,33;32.992,33
**********Fonte: Tesouro Municipal;0,00;32.992,33;32.992,33;32.992,33
*******Elemento Econômico: Diárias - Civil;1.640,00;0,00;0,00;0,00
********Categoria da Despesa: Despesas Correntes;1.640,00;0,00;0,00;0,00
*********Modalidade da Despesa: Aplicações Diretas;1.640,00;0,00;0,00;0,00
**********Fonte: Tesouro Municipal;1.640,00;0,00;0,00;0,00
*******Elemento Econômico: Equipamentos e Material Permanente;172.372,00;172.372,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;172.372,00;172.372,00;0,00;0,00
*********Modalidade da Despesa: Aplicações Diretas;172.372,00;172.372,00;0,00;0,00
**********Fonte: Tesouro Municipal;172.372,00;172.372,00;0,00;0,00
*******Elemento Econômico: Locação de Mão-de-Obra;1.640,00;0,00;0,00;0,00
********Categoria da Despesa: Despesas Correntes;1.640,00;0,00;0,00;0,00
*********Modalidade da Despesa: Aplicações Diretas;1.640,00;0,00;0,00;0,00
**********Fonte: Tesouro Municipal;1.640,00;0,00;0,00;0,00
*******Elemento Econômico: Material de Consumo;644.396,00;565.636,67;246.493,26;188.042,34
********Categoria da Despesa: Despesas Correntes;644.396,00;565.636,67;246.493,26;188.042,34
*********Modalidade da Despesa: Aplicações Diretas;644.396,00;565.636,67;246.493,26;188.042,34
**********Fonte: Tesouro Municipal;644.396,00;565.636,67;246.493,26;188.042,34
*******Elemento Econômico: Obrigações Tributárias e Contributivas;25.647,00;0,00;0,00;0,00
********Categoria da Despesa: Despesas Correntes;25.647,00;0,00;0,00;0,00
*********Modalidade da Despesa: Aplicações Diretas;25.647,00;0,00;0,00;0,00
**********Fonte: Tesouro Municipal;25.647,00;0,00;0,00;0,00
*******Elemento Econômico: Outros Serviços de Terceiros - Pessoa Física;1.640,00;0,00;0,00;0,00
